"iso3c","year","BankAcc","BankBranches","StockOutTop10","PrivateCredit","MarketCap","NIM","MarketTurn","ZScore","StockVol"
"SSD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSD",2004,"NA","NA",NA,NA,NA,NA,NA,NA,NA
"SSD",2005,"NA","NA",NA,NA,NA,NA,NA,NA,NA
"SSD",2006,"NA","NA",NA,NA,NA,NA,NA,NA,NA
"SSD",2007,"NA","NA",NA,NA,NA,NA,NA,4.79882,NA
"SSD",2008,NA,NA,NA,NA,NA,2.54323,NA,4.42177,NA
"SSD",2009,NA,"0.642136",NA,NA,NA,3.64382,NA,2.69983,NA
"SSD",2010,NA,"0.68378",NA,NA,NA,5.41932,NA,4.12942,NA
"SSD",2011,"20.5132","0.707438",NA,0.347333,NA,4.18779,NA,2.17646,NA
"SSD",2012,"27.3066","0.891249",NA,0.948262,NA,4.48088,NA,2.85435,NA
"SSD",2013,"37.2265","1.358",NA,1.08812,NA,4.97585,NA,3.16121,NA
"SSD",2014,"52.0361","1.73113",NA,1.42353,NA,0.232626,NA,5.57825,NA
"SSD",2015,"66.4274","1.45315",NA,1.88797,NA,8.36117,NA,9.63987,NA
"SSD",2016,"70.0845","1.44897",NA,1.65859,NA,4.33641,NA,8.99457,NA
"SSD",2017,"70.4325","1.25426",NA,1.39281,NA,54.9904,NA,4.62223,NA
"ESP",1980,NA,NA,NA,66.4092,7.16392,NA,5.33833,NA,NA
"ESP",1981,NA,NA,NA,69.6306,7.31725,NA,10.3804,NA,NA
"ESP",1982,NA,NA,NA,71.6912,6.57064,NA,9.39722,NA,NA
"ESP",1983,NA,NA,NA,70.3363,5.67547,NA,12.2934,NA,NA
"ESP",1984,NA,NA,NA,65.9062,6.69195,NA,19.9005,NA,NA
"ESP",1985,NA,NA,NA,62.732,8.89749,NA,23.2575,NA,NA
"ESP",1986,NA,NA,NA,60.6797,14.5174,NA,43.4464,NA,NA
"ESP",1987,NA,NA,NA,61.7382,19.9454,NA,64.4478,NA,NA
"ESP",1988,NA,NA,NA,66.1884,22.1239,NA,31.657,NA,25.5261
"ESP",1989,NA,NA,NA,71.339,25.638,NA,37.2892,NA,13.4767
"ESP",1990,NA,NA,NA,73.1347,23.9402,NA,35.3131,NA,13.5585
"ESP",1991,NA,NA,NA,73.937,22.3379,NA,37.4829,NA,21.5843
"ESP",1992,NA,NA,NA,74.8209,21.4125,NA,28.2641,NA,17.9275
"ESP",1993,NA,NA,NA,74.247,20.2648,NA,42.7733,NA,18.2648
"ESP",1994,NA,NA,NA,70.7725,25.3148,NA,51.7278,NA,17.3904
"ESP",1995,NA,NA,NA,68.5597,29.299,NA,36.7133,NA,17.0878
"ESP",1996,NA,NA,NA,68.9484,33.5419,1.97715,48.1659,13.6071,13.9125
"ESP",1997,NA,NA,NA,71.381,42.2563,1.87124,76.4352,12.562,15.795
"ESP",1998,NA,NA,23.9488,76.9879,55.5862,1.93424,109.663,15.4154,23.6825
"ESP",1999,NA,NA,24.31,84.4934,64.4578,1.70671,251.347,14.8795,29.8223
"ESP",2000,NA,NA,24.5884,90.1309,73.5438,0.883524,361.639,21.2316,22.2664
"ESP",2001,NA,NA,18.4992,94.2482,76.8529,2.71246,309.805,24.061,24.7792
"ESP",2002,NA,NA,18.2953,94.117,67.7828,2.76912,94.891,22.421,28.4451
"ESP",2003,NA,NA,22.0557,99.3405,70.3574,2.60189,96.9096,21.1882,29.9103
"ESP",2004,NA,"97.4916",46.3586,107.389,81.2234,3.10303,99.1038,18.8275,18.526
"ESP",2005,NA,"99.2442",47.6338,120.951,82.0857,1.17562,103.314,17.1235,11.9973
"ESP",2006,NA,"101.8",47.7739,140.688,90.5919,1.74328,130.807,18.3341,11.4253
"ESP",2007,NA,"104.208",41.3846,155.483,108.906,1.60267,141.419,17.5518,14.4227
"ESP",2008,NA,"103.753",42.7887,167.259,88.8031,1.47343,118.952,18.4405,23.6833
"ESP",2009,NA,"99.0597",17.6214,173.146,77.2955,1.85229,110.293,19.1336,36.6955
"ESP",2010,NA,"95.729",15.1101,170.231,88.1693,1.78761,108.875,18.776,29.7622
"ESP",2011,NA,"88.2174",13.7681,169.252,75.8892,1.57553,99.8503,16.4796,27.5598
"ESP",2012,NA,"83.7482",12.2052,163.74,72.6128,1.7063,89.1006,15.1575,28.9207
"ESP",2013,NA,"73.5617",21.0399,151.584,78.3358,1.31316,85.7656,18.9333,26.4055
"ESP",2014,NA,"69.6794",28.8791,136.552,76.3402,1.32253,94.3475,20.5513,18.0371
"ESP",2015,NA,"67.5162",NA,121.449,67.2604,1.01521,121.313,22.2431,19.6849
"ESP",2016,NA,"61.823",NA,111.554,59.4683,1.01127,79.8243,22.8135,25.0929
"ESP",2017,NA,"58.5879",NA,104.946,60.692,3.12113,92.9858,18.1198,21.1821
"LKA",1980,NA,NA,NA,14.6248,NA,NA,NA,NA,NA
"LKA",1981,NA,NA,NA,13.285,NA,NA,NA,NA,NA
"LKA",1982,NA,NA,NA,14.788,NA,NA,NA,NA,NA
"LKA",1983,NA,NA,NA,15.6143,NA,NA,NA,NA,NA
"LKA",1984,NA,NA,NA,15.4476,NA,NA,NA,NA,NA
"LKA",1985,NA,NA,NA,15.9608,NA,NA,NA,NA,NA
"LKA",1986,NA,NA,NA,16.177,NA,NA,NA,NA,13.3433
"LKA",1987,NA,NA,NA,15.9478,NA,NA,NA,NA,11.217
"LKA",1988,NA,NA,NA,16.7269,NA,NA,NA,NA,11.6981
"LKA",1989,NA,NA,NA,16.1843,5.87625,NA,1.70487,NA,17.3853
"LKA",1990,NA,NA,NA,14.9712,7.89407,NA,6.1505,NA,21.7673
"LKA",1991,NA,NA,NA,10.9161,15.315,NA,7.54494,NA,22.521
"LKA",1992,NA,NA,NA,6.98117,16.8478,NA,6.97359,NA,12.9249
"LKA",1993,NA,NA,NA,7.27039,17.9112,NA,20.7908,NA,11.0478
"LKA",1994,NA,NA,NA,8.11804,22.6484,NA,26.3768,NA,16.6882
"LKA",1995,NA,NA,NA,16.5275,18.4623,NA,9.18696,NA,18.0114
"LKA",1996,NA,NA,NA,24.2539,13.5291,NA,7.12675,NA,11.751
"LKA",1997,NA,NA,NA,22.6595,12.331,NA,16.604,NA,9.19722
"LKA",1998,NA,NA,50.6308,22.8478,11.4375,NA,15.5545,NA,14.4124
"LKA",1999,NA,NA,40.4865,23.5768,9.96087,3.88589,13.3671,5.33757,18.9
"LKA",2000,NA,NA,31.6,22.8354,7.75193,4.03436,10.5533,5.68213,14.0087
"LKA",2001,NA,NA,47.3,23.2372,7.27092,3.50457,11.3976,14.8005,13.2467
"LKA",2002,NA,NA,51.8231,22.7782,8.86221,2.35365,21.5257,8.88032,25.3814
"LKA",2003,NA,NA,42.919,23.2525,11.4351,2.22555,33.3566,9.51463,23.3159
"LKA",2004,NA,"8.77503",62.5185,23.7135,14.6167,2.25913,18.4796,7.83558,32.2115
"LKA",2005,NA,"9.08748",56.8513,25.5652,19.053,4.72685,23.2226,9.82533,23.3988
"LKA",2006,NA,"12.1114",42.8711,26.711,23.3132,4.77395,14.8436,10.026,21.8473
"LKA",2007,NA,"13.377",52.6667,26.5607,22.9586,4.88923,13.0099,11.4516,17.6038
"LKA",2008,NA,"14.2113",54.8872,25.5735,15.8144,4.98139,15.0415,11.4885,12.9938
"LKA",2009,NA,"15.0152",66.4215,22.1175,15.8934,5.27082,18.6261,11.8982,20.4329
"LKA",2010,NA,"15.9839",87.2886,20.8041,25.7445,5.36955,34.2028,12.5546,19.1216
"LKA",2011,NA,"17.3953",74.559,24.2489,30.6562,4.93049,23.9601,12.3672,16.8244
"LKA",2012,NA,"18.009",52.0033,25.1441,24.9635,4.94797,9.80149,12.7598,16.3977
"LKA",2013,NA,"18.3082",75.5201,25.7112,24.1474,4.85889,8.54032,12.7104,13.1234
"LKA",2014,NA,"18.4432",78.8062,25.3621,26.4093,4.19655,12.3987,12.7893,9.0866
"LKA",2015,NA,"18.5853",75.9255,27.9066,26.6981,4.02955,8.33319,11.9988,8.7395
"LKA",2016,NA,NA,70.9071,36.5206,22.7719,4.08147,6.41541,12.3391,8.77709
"LKA",2017,NA,NA,47,44.0335,20.9504,4.49036,4.11488,14.0495,7.01768
"KNA",1980,NA,NA,NA,31.1801,NA,NA,NA,NA,NA
"KNA",1981,NA,NA,NA,32.3538,NA,NA,NA,NA,NA
"KNA",1982,NA,NA,NA,33.9071,NA,NA,NA,NA,NA
"KNA",1983,NA,NA,NA,38.3254,NA,NA,NA,NA,NA
"KNA",1984,NA,NA,NA,33.9841,NA,NA,NA,NA,NA
"KNA",1985,NA,NA,NA,32.4081,NA,NA,NA,NA,NA
"KNA",1986,NA,NA,NA,30.8207,NA,NA,NA,NA,NA
"KNA",1987,NA,NA,NA,31.1655,NA,NA,NA,NA,NA
"KNA",1988,NA,NA,NA,33.7004,NA,NA,NA,NA,NA
"KNA",1989,NA,NA,NA,40.8739,NA,NA,NA,NA,NA
"KNA",1990,NA,NA,NA,41.8354,NA,NA,NA,NA,NA
"KNA",1991,NA,NA,NA,45.7298,NA,NA,NA,NA,NA
"KNA",1992,NA,NA,NA,49.5008,NA,NA,NA,NA,NA
"KNA",1993,NA,NA,NA,54.2226,NA,NA,NA,NA,NA
"KNA",1994,NA,NA,NA,54.2581,NA,NA,NA,NA,NA
"KNA",1995,NA,NA,NA,55.0383,NA,NA,NA,NA,NA
"KNA",1996,NA,NA,NA,54.0264,NA,3.74332,NA,12.9295,NA
"KNA",1997,NA,NA,NA,53.0352,NA,3.44432,NA,12.1887,NA
"KNA",1998,NA,NA,NA,54.7039,NA,3.79242,NA,11.7891,NA
"KNA",1999,NA,NA,NA,56.748,NA,3.31797,NA,11.1196,NA
"KNA",2000,NA,NA,NA,57.4444,NA,4.53515,NA,10.7628,NA
"KNA",2001,NA,NA,NA,54.7939,NA,4.32692,NA,10.8418,NA
"KNA",2002,NA,NA,NA,51.4111,NA,3.17797,NA,14.7052,NA
"KNA",2003,NA,NA,NA,53.6983,52.198,2.71318,1.34279,13.9433,NA
"KNA",2004,NA,"57.5565",NA,52.9826,49.4433,1.84,1.91922,12.664,NA
"KNA",2005,NA,"56.7988",NA,52.7695,47.9594,2.15198,0.312361,12.5559,NA
"KNA",2006,NA,"56.1074",NA,50.0784,45.8336,2.9703,0.280664,14.8873,NA
"KNA",2007,NA,"55.4616",NA,52.801,55.4899,3.22669,0.368471,15.7981,NA
"KNA",2008,NA,"59.8436",NA,54.9155,70.5368,3.00328,1.18676,22.9186,NA
"KNA",2009,NA,"59.1921",NA,60.613,85.1486,2.52708,1.52912,20.3594,NA
"KNA",2010,NA,"58.5489",NA,63.8484,87.7383,2.09634,0.753413,20.4328,NA
"KNA",2011,NA,"48.2644",NA,63.4925,81.0892,1.38801,0.876378,20.6838,NA
"KNA",2012,NA,"50.1139",NA,66.1273,NA,1.10724,NA,15.8645,NA
"KNA",2013,NA,"49.5692",NA,61.6774,NA,0.661994,NA,14.5358,NA
"KNA",2014,NA,"44.3726",NA,53.711,NA,1.1395,NA,13.8548,NA
"KNA",2015,NA,"43.9239",NA,53.8437,NA,1.09651,NA,12.8799,NA
"KNA",2016,NA,"41.2075",NA,53.8181,NA,1.26007,NA,12.4023,NA
"KNA",2017,NA,"31.7475",NA,54.0015,NA,1.15723,NA,14.6137,NA
"LCA",1980,NA,NA,NA,36.2208,NA,NA,NA,NA,NA
"LCA",1981,NA,NA,NA,38.025,NA,NA,NA,NA,NA
"LCA",1982,NA,NA,NA,44.135,NA,NA,NA,NA,NA
"LCA",1983,NA,NA,NA,43.7199,NA,NA,NA,NA,NA
"LCA",1984,NA,NA,NA,37.9934,NA,NA,NA,NA,NA
"LCA",1985,NA,NA,NA,36.655,NA,NA,NA,NA,NA
"LCA",1986,NA,NA,NA,33.0526,NA,NA,NA,NA,NA
"LCA",1987,NA,NA,NA,34.0216,NA,NA,NA,NA,NA
"LCA",1988,NA,NA,NA,35.3133,NA,NA,NA,NA,NA
"LCA",1989,NA,NA,NA,40.8929,NA,NA,NA,NA,NA
"LCA",1990,NA,NA,NA,41.447,NA,NA,NA,NA,NA
"LCA",1991,NA,NA,NA,42.6467,NA,NA,NA,NA,NA
"LCA",1992,NA,NA,NA,42.219,NA,NA,NA,NA,NA
"LCA",1993,NA,NA,NA,47.0802,NA,NA,NA,NA,NA
"LCA",1994,NA,NA,NA,49.9711,NA,NA,NA,NA,NA
"LCA",1995,NA,NA,NA,50.9234,NA,NA,NA,NA,NA
"LCA",1996,NA,NA,NA,55.2626,NA,6,NA,4.00008,NA
"LCA",1997,NA,NA,NA,60.2427,NA,5.55556,NA,3.92713,NA
"LCA",1998,NA,NA,NA,60.2188,NA,5.45977,NA,3.60025,NA
"LCA",1999,NA,NA,NA,61.7461,NA,5.8072,NA,6.3451,NA
"LCA",2000,NA,NA,NA,66.0205,NA,8.17572,NA,7.62779,NA
"LCA",2001,NA,NA,NA,73.2656,NA,3.82572,NA,7.67763,NA
"LCA",2002,NA,NA,NA,72.2731,NA,4.52428,NA,6.72644,NA
"LCA",2003,NA,NA,NA,65.2438,NA,4.46321,NA,7.52492,NA
"LCA",2004,NA,"25.0611",NA,62.1749,NA,4.69536,NA,7.62453,NA
"LCA",2005,NA,"24.5063",NA,65.8055,NA,4.80679,NA,7.6917,NA
"LCA",2006,NA,"23.915",NA,69.9706,NA,4.84481,NA,7.77025,NA
"LCA",2007,NA,"23.3487",NA,78.539,NA,4.9903,NA,10.6056,NA
"LCA",2008,NA,"22.8097",NA,94.1223,NA,4.72477,NA,10.674,NA
"LCA",2009,NA,"22.3127",NA,101.945,NA,5.47072,NA,9.68835,NA
"LCA",2010,NA,"21.8706",NA,98.246,NA,4.12131,NA,7.76322,NA
"LCA",2011,NA,"21.5011",NA,95.3984,NA,3.98076,NA,7.29156,NA
"LCA",2012,NA,"21.1852",NA,99.4955,NA,3.35533,NA,2.92718,NA
"LCA",2013,NA,"20.9048",NA,98.7916,NA,3.04588,NA,4.41543,NA
"LCA",2014,NA,"20.6431",NA,95.9215,NA,2.23791,NA,4.80086,NA
"LCA",2015,NA,"19.6881",NA,82.025,NA,2.63575,NA,3.7754,NA
"LCA",2016,NA,"16.0139",NA,74.9676,NA,3.2921,NA,NA,NA
"LCA",2017,NA,"15.8542",NA,70.3939,NA,2.76188,NA,5.08372,NA
"VCT",1980,NA,NA,NA,27.3942,NA,NA,NA,NA,NA
"VCT",1981,NA,NA,NA,27.9951,NA,NA,NA,NA,NA
"VCT",1982,NA,NA,NA,27.9941,NA,NA,NA,NA,NA
"VCT",1983,NA,NA,NA,27.5733,NA,NA,NA,NA,NA
"VCT",1984,NA,NA,NA,25.7871,NA,NA,NA,NA,NA
"VCT",1985,NA,NA,NA,25.2228,NA,NA,NA,NA,NA
"VCT",1986,NA,NA,NA,24.8598,NA,NA,NA,NA,NA
"VCT",1987,NA,NA,NA,25.5712,NA,NA,NA,NA,NA
"VCT",1988,NA,NA,NA,26.7201,NA,NA,NA,NA,NA
"VCT",1989,NA,NA,NA,30.3531,NA,NA,NA,NA,NA
"VCT",1990,NA,NA,NA,30.7394,NA,NA,NA,NA,NA
"VCT",1991,NA,NA,NA,31.8938,NA,NA,NA,NA,NA
"VCT",1992,NA,NA,NA,33.3409,NA,NA,NA,NA,NA
"VCT",1993,NA,NA,NA,34.2725,NA,NA,NA,NA,NA
"VCT",1994,NA,NA,NA,35.1252,NA,NA,NA,NA,NA
"VCT",1995,NA,NA,NA,36.9175,NA,NA,NA,NA,NA
"VCT",1996,NA,NA,NA,41.9525,NA,NA,NA,NA,NA
"VCT",1997,NA,NA,NA,44.6103,NA,NA,NA,NA,NA
"VCT",1998,NA,NA,NA,45.8524,NA,NA,NA,NA,NA
"VCT",1999,NA,NA,NA,48.6736,NA,NA,NA,NA,NA
"VCT",2000,NA,NA,NA,53.0676,NA,NA,NA,NA,NA
"VCT",2001,NA,NA,NA,51.7615,NA,NA,NA,NA,NA
"VCT",2002,NA,NA,NA,50.328,NA,NA,NA,NA,NA
"VCT",2003,NA,NA,NA,48.4911,NA,NA,NA,NA,NA
"VCT",2004,NA,NA,NA,45.5445,NA,NA,NA,NA,NA
"VCT",2005,NA,NA,NA,44.9222,NA,NA,NA,NA,NA
"VCT",2006,NA,NA,NA,43.8168,NA,NA,NA,NA,NA
"VCT",2007,NA,NA,NA,47.3676,NA,NA,NA,12.3936,NA
"VCT",2008,NA,NA,NA,48.9961,NA,4.60148,NA,13.65,NA
"VCT",2009,NA,"21.2958",NA,50.2279,NA,4.30267,NA,10.4115,NA
"VCT",2010,NA,"21.1609",NA,51.2828,NA,NA,NA,NA,NA
"VCT",2011,NA,"21.0472",NA,52.7319,NA,NA,NA,NA,NA
"VCT",2012,NA,"20.9262",NA,52.9543,NA,NA,NA,NA,NA
"VCT",2013,NA,"20.8017",NA,52.5749,NA,NA,NA,NA,NA
"VCT",2014,NA,"20.6845",NA,52.4416,NA,NA,NA,10.9329,NA
"VCT",2015,NA,"20.5796",NA,50.7041,NA,4.08163,NA,12.4427,NA
"VCT",2016,NA,"14.4224",NA,50.6476,NA,4.28426,NA,11.6451,NA
"VCT",2017,NA,"14.3285",NA,50.1353,NA,4.12981,NA,10.99,NA
"SDN",1980,NA,NA,NA,11.6803,NA,NA,NA,NA,NA
"SDN",1981,NA,NA,NA,12.4155,NA,NA,NA,NA,NA
"SDN",1982,NA,NA,NA,12.3536,NA,NA,NA,NA,NA
"SDN",1983,NA,NA,NA,12.2984,NA,NA,NA,NA,NA
"SDN",1984,NA,NA,NA,11.2224,NA,NA,NA,NA,NA
"SDN",1985,NA,NA,NA,10.0944,NA,NA,NA,NA,NA
"SDN",1986,NA,NA,NA,9.67462,NA,NA,NA,NA,NA
"SDN",1987,NA,NA,NA,9.2502,NA,NA,NA,NA,NA
"SDN",1988,NA,NA,NA,7.65319,NA,NA,NA,NA,NA
"SDN",1989,NA,NA,NA,5.69135,NA,NA,NA,NA,NA
"SDN",1990,NA,NA,NA,4.32637,NA,NA,NA,NA,NA
"SDN",1991,NA,NA,NA,4.21665,NA,NA,NA,NA,NA
"SDN",1992,NA,NA,NA,3.48176,NA,NA,NA,NA,NA
"SDN",1993,NA,NA,NA,2.59703,NA,NA,NA,NA,NA
"SDN",1994,NA,NA,NA,1.81672,NA,NA,NA,NA,NA
"SDN",1995,NA,NA,NA,1.28484,NA,NA,NA,NA,NA
"SDN",1996,NA,NA,NA,2.2788,NA,3.32385,NA,1.96308,NA
"SDN",1997,NA,NA,NA,2.23514,NA,5.90722,NA,4.96613,NA
"SDN",1998,NA,NA,NA,1.90079,NA,5.65567,NA,8.77018,NA
"SDN",1999,NA,NA,NA,1.67978,NA,4.98591,NA,8.90661,NA
"SDN",2000,NA,NA,NA,1.7174,NA,6.59451,NA,6.79252,NA
"SDN",2001,NA,NA,NA,2.1269,NA,9.95811,NA,13.3766,NA
"SDN",2002,NA,NA,NA,2.93277,NA,4.67298,NA,12.0383,NA
"SDN",2003,NA,NA,NA,4.10578,NA,0.571925,NA,13.1905,NA
"SDN",2004,NA,"2.56048",NA,5.13323,NA,8.80639,NA,13.4219,NA
"SDN",2005,NA,"2.43726",NA,6.53465,NA,5.38129,NA,10.6747,NA
"SDN",2006,NA,"2.37197",NA,8.5585,NA,0.068737,NA,12.0391,NA
"SDN",2007,NA,"2.37463",NA,9.15024,NA,11.0824,NA,16.0253,NA
"SDN",2008,NA,"2.38088",NA,9.45678,NA,7.55996,NA,14.8869,NA
"SDN",2009,NA,"2.50944",NA,10.6879,NA,5.63223,NA,15.6726,NA
"SDN",2010,NA,"2.9392",NA,9.84171,NA,2.97402,NA,21.1474,NA
"SDN",2011,NA,"3.03567",NA,9.09302,NA,3.05205,NA,24.7315,NA
"SDN",2012,NA,"3.07262",NA,10.663,NA,1.68005,NA,18.2688,NA
"SDN",2013,NA,"3.17718",NA,9.55646,NA,1.55778,NA,12.7799,NA
"SDN",2014,NA,"3.21661",NA,8.05807,NA,3.69672,NA,11.7434,NA
"SDN",2015,NA,"3.33868",NA,7.55459,NA,4.31147,NA,16.9772,NA
"SDN",2016,NA,"3.28514",NA,8.21781,NA,17.1907,NA,13.9442,NA
"SDN",2017,NA,"3.33936",NA,7.5445,NA,18.4382,NA,16.9343,NA
"SUR",1980,NA,NA,NA,21.1226,NA,NA,NA,NA,NA
"SUR",1981,NA,NA,NA,21.477,NA,NA,NA,NA,NA
"SUR",1982,NA,NA,NA,24.1577,NA,NA,NA,NA,NA
"SUR",1983,NA,NA,NA,26.4429,NA,NA,NA,NA,NA
"SUR",1984,NA,NA,NA,27.1463,NA,NA,NA,NA,NA
"SUR",1985,NA,NA,NA,28.5939,NA,NA,NA,NA,NA
"SUR",1986,NA,NA,NA,29.349,NA,NA,NA,NA,NA
"SUR",1987,NA,NA,NA,31.1134,NA,NA,NA,NA,NA
"SUR",1988,NA,NA,NA,26.5677,NA,NA,NA,NA,NA
"SUR",1989,NA,NA,NA,28.6244,NA,NA,NA,NA,NA
"SUR",1990,NA,NA,NA,26.2395,NA,NA,NA,NA,NA
"SUR",1991,NA,NA,NA,27.5187,NA,NA,NA,NA,NA
"SUR",1992,NA,NA,NA,26.6298,NA,NA,NA,NA,NA
"SUR",1993,NA,NA,NA,17.4153,NA,NA,NA,NA,NA
"SUR",1994,NA,NA,NA,5.39818,NA,NA,NA,NA,NA
"SUR",1995,NA,NA,NA,3.63126,NA,NA,NA,NA,NA
"SUR",1996,NA,NA,NA,7.12862,NA,16.0806,NA,8.29092,NA
"SUR",1997,NA,NA,NA,10.7533,NA,13.5135,NA,6.65778,NA
"SUR",1998,NA,NA,NA,11.6515,NA,8.42105,NA,6.2212,NA
"SUR",1999,NA,NA,NA,11.1453,NA,6.75162,NA,4.86272,NA
"SUR",2000,NA,NA,NA,6.27817,NA,5.86178,NA,9.31622,NA
"SUR",2001,NA,NA,NA,5.0938,NA,8.53081,NA,8.30269,NA
"SUR",2002,NA,NA,NA,8.12382,NA,6.991,NA,6.0933,NA
"SUR",2003,NA,NA,NA,11.6743,NA,5.86642,NA,7.07309,NA
"SUR",2004,NA,"10.5954",NA,12.9735,NA,5.98532,NA,8.74117,NA
"SUR",2005,NA,"10.7229",NA,13.6114,NA,6.65369,NA,11.0343,NA
"SUR",2006,NA,"10.5467",NA,14.745,NA,7.03265,NA,11.6552,NA
"SUR",2007,NA,"10.6522",NA,17.2081,NA,6.99836,NA,11.5712,NA
"SUR",2008,NA,"10.4744",NA,20.2539,NA,7.55851,NA,11.5402,NA
"SUR",2009,NA,"10.5711",NA,22.1973,NA,5.00049,NA,10.6055,NA
"SUR",2010,NA,"11.1974",NA,22.8363,NA,5.35972,NA,11.1337,NA
"SUR",2011,NA,"11.0223",NA,22.705,NA,5.19792,NA,11.4368,NA
"SUR",2012,NA,"10.8538",NA,22.5014,NA,5.00321,NA,11.2793,NA
"SUR",2013,NA,"12.2199",NA,25.5271,NA,5.32987,NA,11.4576,NA
"SUR",2014,NA,"12.2948",NA,28.7456,NA,5.28446,NA,12.4247,NA
"SUR",2015,"1079.84","10.8866",NA,31.6367,NA,5.20147,NA,11.8859,NA
"SUR",2016,"1253.06","11.2377",NA,31.5429,NA,3.15142,NA,4.45662,NA
"SUR",2017,"1151.77","11.5811",NA,29.6711,NA,4.04219,NA,6.56121,NA
"SWE",1980,NA,NA,NA,38.531,8.55591,NA,14.9709,NA,NA
"SWE",1981,NA,NA,NA,39.0976,11.0496,NA,25.9445,NA,NA
"SWE",1982,NA,NA,NA,39.6092,14.4733,NA,28.2396,NA,NA
"SWE",1983,NA,NA,NA,38.4529,21.7949,NA,43.5913,NA,NA
"SWE",1984,NA,NA,NA,37.0615,25.0048,NA,31.4285,NA,NA
"SWE",1985,NA,NA,NA,37.1035,27.5241,NA,34.8343,NA,NA
"SWE",1986,NA,NA,NA,37.6052,36.5175,NA,31.1998,NA,NA
"SWE",1987,NA,NA,NA,39.9863,39.3251,NA,27.5763,NA,NA
"SWE",1988,NA,NA,NA,44.5454,42.2857,NA,21.6021,NA,27.3351
"SWE",1989,NA,NA,NA,49.9831,49.9278,NA,16.7914,NA,16.7373
"SWE",1990,NA,NA,NA,53.7167,44.3262,NA,13.6745,NA,17.4264
"SWE",1991,NA,NA,NA,52.6452,35.3214,NA,21.4792,NA,24.4422
"SWE",1992,NA,NA,NA,51.2442,31.8595,NA,31.8214,NA,20.7605
"SWE",1993,NA,NA,NA,44.049,38.2035,NA,50.5713,NA,24.331
"SWE",1994,NA,NA,NA,35.5802,48.9293,NA,79.9026,NA,19.2673
"SWE",1995,NA,NA,NA,32.0735,57.3166,NA,65.5545,NA,16.2014
"SWE",1996,NA,NA,NA,31.6014,73.6496,2.46274,61.4131,10.2894,15.0775
"SWE",1997,NA,NA,NA,33.0263,89.8916,2.01548,64.1947,9.66102,16.5184
"SWE",1998,NA,NA,NA,34.793,99.4198,1.99675,75.1932,8.70467,23.6531
"SWE",1999,NA,NA,NA,36.1761,118.255,1.72088,66.9886,9.36291,28.75
"SWE",2000,NA,NA,NA,37.8383,127.614,1.31585,114.175,8.44973,26.6023
"SWE",2001,NA,NA,NA,65.5398,110.45,1.27176,112.994,9.93807,32.8011
"SWE",2002,NA,NA,NA,91.8641,81.659,1.52262,85.9657,8.25797,33.0176
"SWE",2003,NA,NA,NA,92.9631,76.5322,1.69364,78.2083,9.17026,32.4061
"SWE",2004,NA,"23.5749",NA,93.2888,91.1861,1.01902,118.493,11.3434,20.8284
"SWE",2005,NA,"23.5183",NA,97.546,99.4556,0.880129,119.908,9.11952,14.7375
"SWE",2006,NA,"23.7823",NA,101.654,116.833,1.02912,137.982,9.6009,14.9296
"SWE",2007,NA,"23.5953",NA,107.418,126.604,1.37558,156.871,9.16525,19.2105
"SWE",2008,NA,"23.9546",NA,117.368,86.654,1.04464,144.093,8.15554,25.5344
"SWE",2009,NA,"22.9648",NA,124.66,75.3328,1.34767,120.592,10.8885,38.8886
"SWE",2010,NA,"22.5032",NA,120.158,105.756,1.25414,85.1138,11.3424,27.7191
"SWE",2011,NA,"21.7013",NA,122.97,99.2636,1.48457,90.4596,11.1849,21.0149
"SWE",2012,NA,"21.8095",NA,127.444,92.8092,1.65808,74.5239,11.7389,26.5504
