"iso3c","year","RevCoups"
"QAT",2013,0
"QAT",2014,0
"QAT",2015,0
"QAT",2016,0
"QAT",2017,0
"QAT",2018,0
"QAT",2019,0
"UAE",1980,0
"UAE",1981,0
"UAE",1982,0
"UAE",1983,0
"UAE",1984,0
"UAE",1985,0
"UAE",1986,0
"UAE",1987,1
"UAE",1988,0
"UAE",1989,0
"UAE",1990,0
"UAE",1991,0
"UAE",1992,0
"UAE",1993,0
"UAE",1994,0
"UAE",1995,0
"UAE",1996,0
"UAE",1997,0
"UAE",1998,0
"UAE",1999,0
"UAE",2000,0
"UAE",2001,0
"UAE",2002,0
"UAE",2003,0
"UAE",2004,0
"UAE",2005,0
"UAE",2006,0
"UAE",2007,0
"UAE",2008,0
"UAE",2009,0
"UAE",2010,0
"UAE",2011,0
"UAE",2012,0
"UAE",2013,0
"UAE",2014,0
"UAE",2015,0
"UAE",2016,0
"UAE",2017,0
"UAE",2018,0
"UAE",2019,0
"OMA",1980,0
"OMA",1981,0
"OMA",1982,0
"OMA",1983,0
"OMA",1984,0
"OMA",1985,0
"OMA",1986,0
"OMA",1987,0
"OMA",1988,0
"OMA",1989,0
"OMA",1990,0
"OMA",1991,0
"OMA",1992,0
"OMA",1993,0
"OMA",1994,0
"OMA",1995,0
"OMA",1996,0
"OMA",1997,0
"OMA",1998,0
"OMA",1999,0
"OMA",2000,0
"OMA",2001,0
"OMA",2002,0
"OMA",2003,0
"OMA",2004,0
"OMA",2005,0
"OMA",2006,0
"OMA",2007,0
"OMA",2008,0
"OMA",2009,0
"OMA",2010,0
"OMA",2011,0
"OMA",2012,0
"OMA",2013,0
"OMA",2014,0
"OMA",2015,0
"OMA",2016,0
"OMA",2017,0
"OMA",2018,0
"OMA",2019,0
"AFG",1980,0
"AFG",1981,0
"AFG",1982,0
"AFG",1983,0
"AFG",1984,0
"AFG",1985,0
"AFG",1986,0
"AFG",1987,0
"AFG",1988,0
"AFG",1989,0
"AFG",1990,1
"AFG",1991,0
"AFG",1992,2
"AFG",1993,0
"AFG",1994,0
"AFG",1995,0
"AFG",1996,0
"AFG",1997,0
"AFG",1998,0
"AFG",1999,0
"AFG",2000,0
"AFG",2001,0
"AFG",2002,0
"AFG",2003,0
"AFG",2004,0
"AFG",2005,0
"AFG",2006,0
"AFG",2007,0
"AFG",2008,0
"AFG",2009,0
"AFG",2010,0
"AFG",2011,0
"AFG",2012,0
"AFG",2013,0
"AFG",2014,0
"AFG",2015,0
"AFG",2016,0
"AFG",2017,0
"AFG",2018,0
"AFG",2019,0
"TKM",1991,0
"TKM",1992,0
"TKM",1993,0
"TKM",1994,0
"TKM",1995,0
"TKM",1996,0
"TKM",1997,0
"TKM",1998,0
"TKM",1999,0
"TKM",2000,0
"TKM",2001,0
"TKM",2002,0
"TKM",2003,0
"TKM",2004,0
"TKM",2005,0
"TKM",2006,0
"TKM",2007,0
"TKM",2008,0
"TKM",2009,0
"TKM",2010,0
"TKM",2011,0
"TKM",2012,0
"TKM",2013,0
"TKM",2014,0
"TKM",2015,0
"TKM",2016,0
"TKM",2017,0
"TKM",2018,0
"TKM",2019,0
"TAJ",1991,0
"TAJ",1992,0
"TAJ",1993,0
"TAJ",1994,0
"TAJ",1995,0
"TAJ",1996,0
"TAJ",1997,0
"TAJ",1998,0
"TAJ",1999,0
"TAJ",2000,0
"TAJ",2001,0
"TAJ",2002,0
"TAJ",2003,0
"TAJ",2004,0
"TAJ",2005,0
"TAJ",2006,0
"TAJ",2007,0
"TAJ",2008,0
"TAJ",2009,0
"TAJ",2010,0
"TAJ",2011,0
"TAJ",2012,0
"TAJ",2013,0
"TAJ",2014,0
"TAJ",2015,0
"TAJ",2016,0
"TAJ",2017,0
"TAJ",2018,0
"TAJ",2019,0
"KYR",1991,0
"KYR",1992,0
"KYR",1993,0
"KYR",1994,0
"KYR",1995,0
"KYR",1996,0
"KYR",1997,0
"KYR",1998,0
"KYR",1999,0
"KYR",2000,0
"KYR",2001,0
"KYR",2002,0
"KYR",2003,0
"KYR",2004,0
"KYR",2005,0
"KYR",2006,0
"KYR",2007,0
"KYR",2008,0
"KYR",2009,0
"KYR",2010,0
"KYR",2011,0
"KYR",2012,0
"KYR",2013,0
"KYR",2014,0
"KYR",2015,0
"KYR",2016,0
"KYR",2017,0
"KYR",2018,0
"KYR",2019,0
"UZB",1991,0
"UZB",1992,0
"UZB",1993,0
"UZB",1994,0
"UZB",1995,0
"UZB",1996,0
"UZB",1997,0
"UZB",1998,0
"UZB",1999,0
"UZB",2000,0
"UZB",2001,0
"UZB",2002,0
"UZB",2003,0
"UZB",2004,0
"UZB",2005,0
"UZB",2006,0
"UZB",2007,0
"UZB",2008,0
"UZB",2009,0
"UZB",2010,0
"UZB",2011,0
"UZB",2012,0
"UZB",2013,0
"UZB",2014,0
"UZB",2015,0
"UZB",2016,0
"UZB",2017,0
"UZB",2018,0
"UZB",2019,0
"KZK",1991,0
"KZK",1992,0
"KZK",1993,0
"KZK",1994,0
"KZK",1995,0
"KZK",1996,0
"KZK",1997,0
"KZK",1998,0
"KZK",1999,0
"KZK",2000,0
"KZK",2001,0
"KZK",2002,0
"KZK",2003,0
"KZK",2004,0
"KZK",2005,0
"KZK",2006,0
"KZK",2007,0
"KZK",2008,0
"KZK",2009,0
"KZK",2010,0
"KZK",2011,0
"KZK",2012,0
"KZK",2013,0
"KZK",2014,0
"KZK",2015,0
"KZK",2016,0
"KZK",2017,0
"KZK",2018,0
"KZK",2019,0
"CHN",1980,0
"CHN",1981,0
"CHN",1982,0
"CHN",1983,0
"CHN",1984,0
"CHN",1985,0
"CHN",1986,0
"CHN",1987,0
"CHN",1988,0
"CHN",1989,0
"CHN",1990,0
"CHN",1991,0
"CHN",1992,0
"CHN",1993,0
"CHN",1994,0
"CHN",1995,0
"CHN",1996,0
"CHN",1997,0
"CHN",1998,0
"CHN",1999,0
"CHN",2000,0
"CHN",2001,0
"CHN",2002,0
"CHN",2003,0
"CHN",2004,0
"CHN",2005,0
"CHN",2006,0
"CHN",2007,0
"CHN",2008,0
"CHN",2009,0
"CHN",2010,0
"CHN",2011,0
"CHN",2012,0
"CHN",2013,0
"CHN",2014,0
"CHN",2015,0
"CHN",2016,0
"CHN",2017,0
"CHN",2018,0
"CHN",2019,0
"MON",1980,0
"MON",1981,0
"MON",1982,0
"MON",1983,0
"MON",1984,0
"MON",1985,0
"MON",1986,0
"MON",1987,0
"MON",1988,0
"MON",1989,0
"MON",1990,0
"MON",1991,0
"MON",1992,0
"MON",1993,0
"MON",1994,0
"MON",1995,0
"MON",1996,0
"MON",1997,0
"MON",1998,0
"MON",1999,0
"MON",2000,0
"MON",2001,0
"MON",2002,0
"MON",2003,0
"MON",2004,0
"MON",2005,0
"MON",2006,0
"MON",2007,0
"MON",2008,0
"MON",2009,0
"MON",2010,0
"MON",2011,0
"MON",2012,0
"MON",2013,0
"MON",2014,0
"MON",2015,0
"MON",2016,0
"MON",2017,0
"MON",2018,0
"MON",2019,0
"TAW",1980,0
"TAW",1981,0
"TAW",1982,0
"TAW",1983,0
"TAW",1984,0
"TAW",1985,0
"TAW",1986,0
"TAW",1987,0
"TAW",1988,0
"TAW",1989,0
"TAW",1990,0
"TAW",1991,0
"TAW",1992,0
"TAW",1993,0
"TAW",1994,0
"TAW",1995,0
"TAW",1996,0
"TAW",1997,0
"TAW",1998,0
"TAW",1999,0
"TAW",2000,0
"TAW",2001,0
"TAW",2002,0
"TAW",2003,0
"TAW",2004,0
"TAW",2005,0
"TAW",2006,0
"TAW",2007,0
"TAW",2008,0
"TAW",2009,0
"TAW",2010,0
"TAW",2011,0
"TAW",2012,0
"TAW",2013,0
"TAW",2014,0
"TAW",2015,0
"TAW",2016,0
"TAW",2017,0
"TAW",2018,0
"TAW",2019,0
"PRK",1980,0
"PRK",1981,0
"PRK",1982,0
"PRK",1983,0
"PRK",1984,0
"PRK",1985,0
"PRK",1986,0
"PRK",1987,0
"PRK",1988,0
"PRK",1989,0
"PRK",1990,0
"PRK",1991,0
"PRK",1992,0
"PRK",1993,0
"PRK",1994,0
"PRK",1995,0
"PRK",1996,0
"PRK",1997,0
"PRK",1998,0
"PRK",1999,0
"PRK",2000,0
"PRK",2001,0
"PRK",2002,0
"PRK",2003,0
"PRK",2004,0
"PRK",2005,0
"PRK",2006,0
"PRK",2007,0
"PRK",2008,0
"PRK",2009,0
"PRK",2010,0
"PRK",2011,0
"PRK",2012,0
"PRK",2013,0
"PRK",2014,0
"PRK",2015,0
"PRK",2016,0
"PRK",2017,0
"PRK",2018,0
"PRK",2019,0
"ROK",1980,0
"ROK",1981,0
"ROK",1982,0
"ROK",1983,0
"ROK",1984,0
"ROK",1985,0
"ROK",1986,0
"ROK",1987,0
"ROK",1988,0
"ROK",1989,0
"ROK",1990,0
"ROK",1991,0
"ROK",1992,0
"ROK",1993,0
"ROK",1994,0
"ROK",1995,0
"ROK",1996,0
"ROK",1997,0
"ROK",1998,0
"ROK",1999,0
"ROK",2000,0
"ROK",2001,0
"ROK",2002,0
"ROK",2003,0
"ROK",2004,0
"ROK",2005,0
"ROK",2006,0
"ROK",2007,0
"ROK",2008,0
"ROK",2009,0
"ROK",2010,0
"ROK",2011,0
"ROK",2012,0
"ROK",2013,0
"ROK",2014,0
"ROK",2015,0
"ROK",2016,0
"ROK",2017,0
"ROK",2018,0
"ROK",2019,0
"JPN",1980,0
"JPN",1981,0
"JPN",1982,0
"JPN",1983,0
"JPN",1984,0
"JPN",1985,0
"JPN",1986,0
"JPN",1987,0
"JPN",1988,0
"JPN",1989,0
"JPN",1990,0
"JPN",1991,0
"JPN",1992,0
"JPN",1993,0
"JPN",1994,0
"JPN",1995,0
"JPN",1996,0
"JPN",1997,0
"JPN",1998,0
"JPN",1999,0
"JPN",2000,0
"JPN",2001,0
"JPN",2002,0
"JPN",2003,0
"JPN",2004,0
"JPN",2005,0
"JPN",2006,0
"JPN",2007,0
"JPN",2008,0
"JPN",2009,0
"JPN",2010,0
"JPN",2011,0
"JPN",2012,0
"JPN",2013,0
"JPN",2014,0
"JPN",2015,0
"JPN",2016,0
"JPN",2017,0
"JPN",2018,0
"JPN",2019,0
"IND",1980,0
"IND",1981,0
"IND",1982,0
"IND",1983,0
"IND",1984,0
"IND",1985,0
"IND",1986,0
"IND",1987,0
"IND",1988,0
"IND",1989,0
"IND",1990,0
"IND",1991,0
"IND",1992,0
"IND",1993,0
"IND",1994,0
"IND",1995,0
"IND",1996,0
"IND",1997,0
"IND",1998,0
"IND",1999,0
"IND",2000,0
"IND",2001,0
"IND",2002,0
"IND",2003,0
"IND",2004,0
"IND",2005,0
"IND",2006,0
"IND",2007,0
"IND",2008,0
"IND",2009,0
"IND",2010,0
"IND",2011,0
"IND",2012,0
"IND",2013,0
"IND",2014,0
"IND",2015,0
"IND",2016,0
"IND",2017,0
"IND",2018,0
"IND",2019,0
"BHU",1980,0
"BHU",1981,0
"BHU",1982,0
"BHU",1983,0
"BHU",1984,0
"BHU",1985,0
"BHU",1986,0
"BHU",1987,0
"BHU",1988,0
"BHU",1989,0
"BHU",1990,0
"BHU",1991,0
"BHU",1992,0
"BHU",1993,0
"BHU",1994,0
"BHU",1995,0
"BHU",1996,0
"BHU",1997,0
"BHU",1998,0
"BHU",1999,0
"BHU",2000,0
"BHU",2001,0
"BHU",2002,0
"BHU",2003,0
"BHU",2004,0
"BHU",2005,0
"BHU",2006,0
"BHU",2007,0
"BHU",2008,0
"BHU",2009,0
"BHU",2010,0
"BHU",2011,0
"BHU",2012,0
"BHU",2013,0
"BHU",2014,0
"BHU",2015,0
"BHU",2016,0
"BHU",2017,0
"BHU",2018,0
"BHU",2019,0
"PAK",1980,0
"PAK",1981,0
"PAK",1982,0
"PAK",1983,0
"PAK",1984,0
"PAK",1985,0
"PAK",1986,0
"PAK",1987,0
"PAK",1988,0
"PAK",1989,0
"PAK",1990,0
"PAK",1991,0
"PAK",1992,0
"PAK",1993,0
"PAK",1994,0
"PAK",1995,0
"PAK",1996,0
"PAK",1997,0
"PAK",1998,0
"PAK",1999,2
"PAK",2000,0
"PAK",2001,0
"PAK",2002,0
"PAK",2003,0
"PAK",2004,0
"PAK",2005,0
"PAK",2006,0
"PAK",2007,0
"PAK",2008,0
"PAK",2009,0
"PAK",2010,0
"PAK",2011,0
"PAK",2012,0
"PAK",2013,0
"PAK",2014,0
"PAK",2015,0
"PAK",2016,0
"PAK",2017,0
"PAK",2018,0
"PAK",2019,0
"BNG",1980,0
"BNG",1981,1
"BNG",1982,2
"BNG",1983,0
"BNG",1984,0
"BNG",1985,0
"BNG",1986,0
"BNG",1987,0
"BNG",1988,0
"BNG",1989,0
"BNG",1990,0
"BNG",1991,0
"BNG",1992,0
"BNG",1993,0
"BNG",1994,0
"BNG",1995,0
"BNG",1996,1
"BNG",1997,0
"BNG",1998,0
"BNG",1999,0
"BNG",2000,0
"BNG",2001,0
"BNG",2002,0
"BNG",2003,0
"BNG",2004,0
"BNG",2005,0
"BNG",2006,0
"BNG",2007,0
"BNG",2008,0
"BNG",2009,0
"BNG",2010,0
"BNG",2011,0
"BNG",2012,0
"BNG",2013,0
"BNG",2014,0
"BNG",2015,0
"BNG",2016,0
"BNG",2017,0
"BNG",2018,0
"BNG",2019,0
"MYA",1980,0
"MYA",1981,0
"MYA",1982,0
"MYA",1983,0
"MYA",1984,0
"MYA",1985,0
"MYA",1986,0
"MYA",1987,0
"MYA",1988,2
"MYA",1989,0
"MYA",1990,0
"MYA",1991,0
"MYA",1992,0
"MYA",1993,0
"MYA",1994,0
"MYA",1995,0
"MYA",1996,0
"MYA",1997,0
"MYA",1998,0
"MYA",1999,0
"MYA",2000,0
"MYA",2001,0
"MYA",2002,0
"MYA",2003,0
"MYA",2004,0
"MYA",2005,0
"MYA",2006,0
"MYA",2007,0
"MYA",2008,0
"MYA",2009,0
"MYA",2010,0
"MYA",2011,0
"MYA",2012,0
"MYA",2013,0
"MYA",2014,0
"MYA",2015,0
"MYA",2016,0
"MYA",2017,0
"MYA",2018,0
"MYA",2019,0
"SRI",1980,0
"SRI",1981,0
"SRI",1982,0
"SRI",1983,0
"SRI",1984,0
"SRI",1985,0
"SRI",1986,0
"SRI",1987,0
"SRI",1988,0
"SRI",1989,0
"SRI",1990,0
"SRI",1991,0
"SRI",1992,0
"SRI",1993,0
"SRI",1994,0
"SRI",1995,0
"SRI",1996,0
"SRI",1997,0
"SRI",1998,0
"SRI",1999,0
"SRI",2000,0
"SRI",2001,0
"SRI",2002,0
"SRI",2003,0
"SRI",2004,0
"SRI",2005,0
"SRI",2006,0
"SRI",2007,0
"SRI",2008,0
"SRI",2009,0
"SRI",2010,0
"SRI",2011,0
"SRI",2012,0
"SRI",2013,0
"SRI",2014,0
"SRI",2015,0
"SRI",2016,0
"SRI",2017,0
"SRI",2018,0
"SRI",2019,0
"MAD",1980,0
"MAD",1981,0
"MAD",1982,0
"MAD",1983,0
"MAD",1984,0
"MAD",1985,0
"MAD",1986,0
"MAD",1987,0
"MAD",1988,0
"MAD",1989,0
"MAD",1990,0
"MAD",1991,0
"MAD",1992,0
"MAD",1993,0
"MAD",1994,0
"MAD",1995,0
"MAD",1996,0
"MAD",1997,0
"MAD",1998,0
"MAD",1999,0
"MAD",2000,0
"MAD",2001,0
"MAD",2002,0
"MAD",2003,0
"MAD",2004,0
"MAD",2005,0
"MAD",2006,0
"MAD",2007,0
"MAD",2008,0
"MAD",2009,0
"MAD",2010,0
"MAD",2011,0
"MAD",2012,2
"MAD",2013,0
"MAD",2014,0
"MAD",2015,0
"MAD",2016,0
"MAD",2017,0
"MAD",2018,0
"MAD",2019,0
"NEP",1980,0
"NEP",1981,0
"NEP",1982,0
"NEP",1983,0
"NEP",1984,0
"NEP",1985,0
"NEP",1986,0
"NEP",1987,0
"NEP",1988,0
"NEP",1989,0
"NEP",1990,0
"NEP",1991,0
"NEP",1992,0
"NEP",1993,0
"NEP",1994,0
"NEP",1995,0
"NEP",1996,0
"NEP",1997,0
"NEP",1998,0
"NEP",1999,0
"NEP",2000,0
"NEP",2001,0
"NEP",2002,0
"NEP",2003,0
"NEP",2004,0
"NEP",2005,0
"NEP",2006,0
"NEP",2007,0
"NEP",2008,0
"NEP",2009,0
"NEP",2010,0
"NEP",2011,0
"NEP",2012,0
"NEP",2013,0
"NEP",2014,0
"NEP",2015,0
"NEP",2016,0
"NEP",2017,0
"NEP",2018,0
"NEP",2019,0
"THI",1980,0
"THI",1981,1
"THI",1982,0
"THI",1983,0
"THI",1984,0
"THI",1985,1
"THI",1986,0
"THI",1987,0
"THI",1988,0
"THI",1989,0
"THI",1990,0
"THI",1991,2
"THI",1992,0
"THI",1993,0
"THI",1994,0
"THI",1995,0
"THI",1996,0
"THI",1997,0
"THI",1998,0
"THI",1999,0
"THI",2000,0
"THI",2001,0
"THI",2002,0
"THI",2003,0
"THI",2004,0
"THI",2005,0
"THI",2006,2
"THI",2007,0
"THI",2008,0
"THI",2009,0
"THI",2010,0
"THI",2011,0
"THI",2012,0
"THI",2013,0
"THI",2014,2
"THI",2015,0
"THI",2016,0
"THI",2017,0
"THI",2018,0
"THI",2019,0
"CAM",1980,0
"CAM",1981,0
"CAM",1982,0
"CAM",1983,0
"CAM",1984,0
"CAM",1985,0
"CAM",1986,0
"CAM",1987,0
"CAM",1988,0
"CAM",1989,0
"CAM",1990,0
"CAM",1991,0
"CAM",1992,0
"CAM",1993,0
"CAM",1994,0
"CAM",1995,0
"CAM",1996,0
"CAM",1997,2
"CAM",1998,0
"CAM",1999,0
"CAM",2000,0
"CAM",2001,0
"CAM",2002,0
"CAM",2003,0
"CAM",2004,0
"CAM",2005,0
"CAM",2006,0
"CAM",2007,0
"CAM",2008,0
"CAM",2009,0
"CAM",2010,0
"CAM",2011,0
"CAM",2012,0
"CAM",2013,0
"CAM",2014,0
"CAM",2015,0
"CAM",2016,0
"CAM",2017,0
"CAM",2018,0
"CAM",2019,0
"LAO",1980,0
"LAO",1981,0
"LAO",1982,0
"LAO",1983,0
"LAO",1984,0
"LAO",1985,0
"LAO",1986,0
"LAO",1987,0
"LAO",1988,0
"LAO",1989,0
"LAO",1990,0
"LAO",1991,0
"LAO",1992,0
"LAO",1993,0
"LAO",1994,0
"LAO",1995,0
"LAO",1996,0
"LAO",1997,0
"LAO",1998,0
"LAO",1999,0
"LAO",2000,0
"LAO",2001,0
"LAO",2002,0
"LAO",2003,0
"LAO",2004,0
"LAO",2005,0
"LAO",2006,0
"LAO",2007,0
"LAO",2008,0
"LAO",2009,0
"LAO",2010,0
"LAO",2011,0
"LAO",2012,0
"LAO",2013,0
"LAO",2014,0
"LAO",2015,0
"LAO",2016,0
"LAO",2017,0
"LAO",2018,0
"LAO",2019,0
"DRV",1980,0
"DRV",1981,0
"DRV",1982,0
"DRV",1983,0
"DRV",1984,0
"DRV",1985,0
"DRV",1986,0
"DRV",1987,0
"DRV",1988,0
"DRV",1989,0
"DRV",1990,0
"DRV",1991,0
"DRV",1992,0
"DRV",1993,0
"DRV",1994,0
"DRV",1995,0
"DRV",1996,0
"DRV",1997,0
"DRV",1998,0
"DRV",1999,0
"DRV",2000,0
"DRV",2001,0
"DRV",2002,0
"DRV",2003,0
"DRV",2004,0
"DRV",2005,0
"DRV",2006,0
"DRV",2007,0
"DRV",2008,0
"DRV",2009,0
"DRV",2010,0
"DRV",2011,0
"DRV",2012,0
"DRV",2013,0
"DRV",2014,0
"DRV",2015,0
"DRV",2016,0
"DRV",2017,0
"DRV",2018,0
"DRV",2019,0
"MAL",1980,0
"MAL",1981,0
"MAL",1982,0
"MAL",1983,0
"MAL",1984,0
"MAL",1985,0
"MAL",1986,0
"MAL",1987,0
"MAL",1988,0
"MAL",1989,0
"MAL",1990,0
"MAL",1991,0
"MAL",1992,0
"MAL",1993,0
"MAL",1994,0
"MAL",1995,0
"MAL",1996,0
"MAL",1997,0
"MAL",1998,0
"MAL",1999,0
"MAL",2000,0
"MAL",2001,0
"MAL",2002,0
"MAL",2003,0
"MAL",2004,0
"MAL",2005,0
"MAL",2006,0
"MAL",2007,0
"MAL",2008,0
"MAL",2009,0
"MAL",2010,0
"MAL",2011,0
"MAL",2012,0
"MAL",2013,0
"MAL",2014,0
"MAL",2015,0
"MAL",2016,0
"MAL",2017,0
"MAL",2018,0
"MAL",2019,0
"SIN",1980,0
"SIN",1981,0
"SIN",1982,0
"SIN",1983,0
"SIN",1984,0
"SIN",1985,0
"SIN",1986,0
"SIN",1987,0
"SIN",1988,0
"SIN",1989,0
"SIN",1990,0
"SIN",1991,0
"SIN",1992,0
"SIN",1993,0
"SIN",1994,0
"SIN",1995,0
"SIN",1996,0
"SIN",1997,0
"SIN",1998,0
"SIN",1999,0
"SIN",2000,0
"SIN",2001,0
"SIN",2002,0
"SIN",2003,0
"SIN",2004,0
"SIN",2005,0
"SIN",2006,0
"SIN",2007,0
"SIN",2008,0
"SIN",2009,0
"SIN",2010,0
"SIN",2011,0
"SIN",2012,0
"SIN",2013,0
"SIN",2014,0
"SIN",2015,0
"SIN",2016,0
"SIN",2017,0
"SIN",2018,0
"SIN",2019,0
"BRU",1984,0
"BRU",1985,0
"BRU",1986,0
"BRU",1987,0
"BRU",1988,0
"BRU",1989,0
"BRU",1990,0
"BRU",1991,0
"BRU",1992,0
"BRU",1993,0
"BRU",1994,0
"BRU",1995,0
"BRU",1996,0
"BRU",1997,0
"BRU",1998,0
"BRU",1999,0
"BRU",2000,0
"BRU",2001,0
"BRU",2002,0
"BRU",2003,0
"BRU",2004,0
"BRU",2005,0
"BRU",2006,0
"BRU",2007,0
"BRU",2008,0
"BRU",2009,0
"BRU",2010,0
"BRU",2011,0
"BRU",2012,0
"BRU",2013,0
"BRU",2014,0
"BRU",2015,0
"BRU",2016,0
"BRU",2017,0
"BRU",2018,0
"BRU",2019,0
"PHI",1980,0
"PHI",1981,0
"PHI",1982,0
"PHI",1983,0
"PHI",1984,0
"PHI",1985,0
"PHI",1986,1
"PHI",1987,2
"PHI",1988,0
"PHI",1989,1
"PHI",1990,1
"PHI",1991,0
"PHI",1992,0
"PHI",1993,0
"PHI",1994,0
"PHI",1995,0
"PHI",1996,0
"PHI",1997,0
"PHI",1998,0
"PHI",1999,0
"PHI",2000,0
"PHI",2001,0
"PHI",2002,0
"PHI",2003,0
"PHI",2004,0
"PHI",2005,0
"PHI",2006,0
"PHI",2007,0
"PHI",2008,0
"PHI",2009,0
"PHI",2010,0
"PHI",2011,0
"PHI",2012,0
"PHI",2013,0
"PHI",2014,0
"PHI",2015,0
"PHI",2016,0
"PHI",2017,0
"PHI",2018,0
"PHI",2019,0
"INS",1980,0
"INS",1981,0
"INS",1982,0
"INS",1983,0
"INS",1984,0
"INS",1985,0
"INS",1986,0
"INS",1987,0
"INS",1988,0
"INS",1989,0
"INS",1990,0
"INS",1991,0
"INS",1992,0
"INS",1993,0
"INS",1994,0
"INS",1995,0
"INS",1996,0
"INS",1997,0
"INS",1998,0
"INS",1999,0
"INS",2000,0
"INS",2001,0
"INS",2002,0
"INS",2003,0
"INS",2004,0
"INS",2005,0
"INS",2006,0
"INS",2007,0
"INS",2008,0
"INS",2009,0
"INS",2010,0
"INS",2011,0
"INS",2012,0
"INS",2013,0
"INS",2014,0
"INS",2015,0
"INS",2016,0
"INS",2017,0
"INS",2018,0
"INS",2019,0
"ETM",2002,0
"ETM",2003,0
"ETM",2004,0
"ETM",2005,0
"ETM",2006,0
"ETM",2007,0
"ETM",2008,0
"ETM",2009,0
"ETM",2010,0
"ETM",2011,0
"ETM",2012,0
"ETM",2013,0
"ETM",2014,0
"ETM",2015,0
"ETM",2016,0
"ETM",2017,0
"ETM",2018,0
"ETM",2019,0
"AUL",1980,0
"AUL",1981,0
"AUL",1982,0
"AUL",1983,0
"AUL",1984,0
"AUL",1985,0
"AUL",1986,0
"AUL",1987,0
"AUL",1988,0
"AUL",1989,0
"AUL",1990,0
"AUL",1991,0
"AUL",1992,0
"AUL",1993,0
"AUL",1994,0
"AUL",1995,0
"AUL",1996,0
"AUL",1997,0
"AUL",1998,0
"AUL",1999,0
"AUL",2000,0
"AUL",2001,0
"AUL",2002,0
"AUL",2003,0
"AUL",2004,0
"AUL",2005,0
"AUL",2006,0
"AUL",2007,0
"AUL",2008,0
"AUL",2009,0
"AUL",2010,0
"AUL",2011,0
"AUL",2012,0
"AUL",2013,0
"AUL",2014,0
"AUL",2015,0
"AUL",2016,0
"AUL",2017,0
"AUL",2018,0
"AUL",2019,0
"PNG",1980,0
"PNG",1981,0
"PNG",1982,0
"PNG",1983,0
"PNG",1984,0
"PNG",1985,0
"PNG",1986,0
"PNG",1987,0
"PNG",1988,0
"PNG",1989,0
"PNG",1990,1
"PNG",1991,0
"PNG",1992,0
"PNG",1993,0
"PNG",1994,0
"PNG",1995,0
"PNG",1996,0
"PNG",1997,0
"PNG",1998,0
"PNG",1999,0
"PNG",2000,0
"PNG",2001,0
"PNG",2002,0
"PNG",2003,0
"PNG",2004,0
"PNG",2005,0
"PNG",2006,0
"PNG",2007,0
"PNG",2008,0
"PNG",2009,0
"PNG",2010,0
"PNG",2011,0
"PNG",2012,1
"PNG",2013,0
"PNG",2014,0
"PNG",2015,0
"PNG",2016,0
"PNG",2017,0
"PNG",2018,0
"PNG",2019,0
"NEW",1980,0
"NEW",1981,0
"NEW",1982,0
"NEW",1983,0
"NEW",1984,0
"NEW",1985,0
"NEW",1986,0
"NEW",1987,0
"NEW",1988,0
"NEW",1989,0
"NEW",1990,0
"NEW",1991,0
"NEW",1992,0
"NEW",1993,0
"NEW",1994,0
"NEW",1995,0
"NEW",1996,0
"NEW",1997,0
"NEW",1998,0
"NEW",1999,0
"NEW",2000,0
"NEW",2001,0
"NEW",2002,0
"NEW",2003,0
"NEW",2004,0
"NEW",2005,0
"NEW",2006,0
"NEW",2007,0
"NEW",2008,0
"NEW",2009,0
"NEW",2010,0
"NEW",2011,0
"NEW",2012,0
"NEW",2013,0
"NEW",2014,0
"NEW",2015,0
"NEW",2016,0
"NEW",2017,0
"NEW",2018,0
"NEW",2019,0
"VAN",1981,0
"VAN",1982,0
"VAN",1983,0
"VAN",1984,0
"VAN",1985,0
"VAN",1986,0
"VAN",1987,0
"VAN",1988,0
"VAN",1989,0
"VAN",1990,0
"VAN",1991,0
"VAN",1992,0
"VAN",1993,0
"VAN",1994,0
"VAN",1995,0
"VAN",1996,0
"VAN",1997,0
"VAN",1998,0
"VAN",1999,0
"VAN",2000,0
"VAN",2001,0
"VAN",2002,0
"VAN",2003,0
"VAN",2004,0
"VAN",2005,0
"VAN",2006,0
"VAN",2007,0
"VAN",2008,0
"VAN",2009,0
"VAN",2010,0
"VAN",2011,0
"VAN",2012,0
"VAN",2013,0
"VAN",2014,0
"VAN",2015,0
"VAN",2016,0
"VAN",2017,0
"VAN",2018,0
"VAN",2019,0
"SOL",1980,0
"SOL",1981,0
"SOL",1982,0
"SOL",1983,0
"SOL",1984,0
"SOL",1985,0
"SOL",1986,0
"SOL",1987,0
"SOL",1988,0
"SOL",1989,0
"SOL",1990,0
"SOL",1991,0
"SOL",1992,0
"SOL",1993,0
"SOL",1994,0
"SOL",1995,0
"SOL",1996,0
"SOL",1997,0
"SOL",1998,0
"SOL",1999,0
"SOL",2000,0
"SOL",2001,0
"SOL",2002,0
"SOL",2003,0
"SOL",2004,0
"SOL",2005,0
"SOL",2006,0
"SOL",2007,0
"SOL",2008,0
"SOL",2009,0
"SOL",2010,0
"SOL",2011,0
"SOL",2012,0
"SOL",2013,0
"SOL",2014,0
"SOL",2015,0
"SOL",2016,0
"SOL",2017,0
"SOL",2018,0
"SOL",2019,0
"FJI",1980,0
"FJI",1981,0
"FJI",1982,0
"FJI",1983,0
"FJI",1984,0
"FJI",1985,0
