"iso3c","year","Top10share","Top1share"
"ROU",1977,NA,NA
"ROU",1978,NA,NA
"ROU",1979,NA,NA
"ROU",1980,NA,NA
"ROU",1981,NA,NA
"ROU",1982,NA,NA
"ROU",1983,NA,NA
"ROU",1984,NA,NA
"ROU",1985,NA,NA
"ROU",1986,NA,NA
"ROU",1987,NA,NA
"ROU",1988,NA,NA
"ROU",1989,0.20190001,0.033599999
"ROU",1990,0.2051,0.035700001
"ROU",1991,0.2141,0.0385
"ROU",1992,0.2168,0.041200001
"ROU",1993,0.2289,0.0449
"ROU",1994,0.2331,0.048099998
"ROU",1995,0.23810001,0.050299998
"ROU",1996,0.2448,0.053100001
"ROU",1997,0.26530001,0.063100003
"ROU",1998,0.25749999,0.059700001
"ROU",1999,0.26550001,0.062799998
"ROU",2000,0.26949999,0.060899999
"ROU",2001,0.27110001,0.059500001
"ROU",2002,0.28349999,0.065499999
"ROU",2003,0.29710001,0.075300001
"ROU",2004,0.3026,0.0748
"ROU",2005,0.30989999,0.076300003
"ROU",2006,0.32030001,0.079800002
"ROU",2007,0.33149999,0.086499996
"ROU",2008,0.31020001,0.075499997
"ROU",2009,0.29480001,0.066600002
"ROU",2010,0.28029999,0.061000001
"ROU",2011,0.27340001,0.059799999
"ROU",2012,0.27720001,0.059799999
"ROU",2013,0.28040001,0.062700003
"ROU",2014,0.2827,0.067900002
"ROU",2015,0.28459999,0.070100002
"ROU",2016,0.28060001,0.067599997
"ROU",2017,NA,NA
"RUS",1960,NA,NA
"RUS",1961,0.25650001,0.044799998
"RUS",1962,NA,NA
"RUS",1963,NA,NA
"RUS",1964,0.2464,0.043000001
"RUS",1965,NA,NA
"RUS",1966,0.2322,0.040600002
"RUS",1967,NA,NA
"RUS",1968,0.21610001,0.037700001
"RUS",1969,NA,NA
"RUS",1970,NA,NA
"RUS",1971,NA,NA
"RUS",1972,0.2192,0.0394
"RUS",1973,NA,NA
"RUS",1974,NA,NA
"RUS",1975,NA,NA
"RUS",1976,0.2166,0.037999999
"RUS",1977,NA,NA
"RUS",1978,NA,NA
"RUS",1979,NA,NA
"RUS",1980,0.2102,0.034499999
"RUS",1981,NA,NA
"RUS",1982,NA,NA
"RUS",1983,NA,NA
"RUS",1984,NA,NA
"RUS",1985,0.2237,0.0438
"RUS",1986,NA,NA
"RUS",1987,NA,NA
"RUS",1988,0.2238,0.048099998
"RUS",1989,0.23720001,0.054000001
"RUS",1990,0.2358,0.073399998
"RUS",1991,0.2463,0.083899997
"RUS",1992,0.32370001,0.1011
"RUS",1993,0.34290001,0.1114
"RUS",1994,0.40580001,0.1183
"RUS",1995,0.42449999,0.14030001
"RUS",1996,0.48320001,0.1584
"RUS",1997,0.4517,0.152
"RUS",1998,0.43239999,0.1514
"RUS",1999,0.45950001,0.18099999
"RUS",2000,0.48190001,0.2069
"RUS",2001,0.49529999,0.2456
"RUS",2002,0.47940001,0.2449
"RUS",2003,0.48179999,0.2428
"RUS",2004,0.4824,0.22759999
"RUS",2005,0.47400001,0.2491
"RUS",2006,0.49239999,0.25420001
"RUS",2007,0.4901,0.26910001
"RUS",2008,0.52139997,0.25080001
"RUS",2009,0.49649999,0.21179999
"RUS",2010,0.4684,0.20029999
"RUS",2011,0.48069999,0.2148
"RUS",2012,0.4553,0.19840001
"RUS",2013,0.4727,0.21080001
"RUS",2014,0.4567,0.20389999
"RUS",2015,0.45519999,0.2024
"RUS",2016,NA,NA
"RUS",2017,NA,NA
"RWA",1960,NA,NA
"RWA",1961,NA,NA
"RWA",1962,NA,NA
"RWA",1963,NA,NA
"RWA",1964,NA,NA
"RWA",1965,NA,NA
"RWA",1966,NA,NA
"RWA",1967,NA,NA
"RWA",1968,NA,NA
"RWA",1969,NA,NA
"RWA",1970,NA,NA
"RWA",1971,NA,NA
"RWA",1972,NA,NA
"RWA",1973,NA,NA
"RWA",1974,NA,NA
"RWA",1975,NA,NA
"RWA",1976,NA,NA
"RWA",1977,NA,NA
"RWA",1978,NA,NA
"RWA",1979,NA,NA
"RWA",1980,NA,NA
"RWA",1981,NA,NA
"RWA",1982,NA,NA
"RWA",1983,NA,NA
"RWA",1984,0.3922874932,0.1023764019
"RWA",1985,0.4048570304,0.1109246149
"RWA",1986,0.4174265625,0.1194728209
"RWA",1987,0.4299960939,0.1280210281
"RWA",1988,0.44256564,0.1365692425
"RWA",1989,0.4551351685,0.1451174449
"RWA",1990,0.4677046855,0.1536656508
"RWA",1991,0.4802742304,0.1622138676
"RWA",1992,0.4928437582,0.1707620657
"RWA",1993,0.5054132957,0.179310279
"RWA",1994,0.5179828263,0.1878584797
"RWA",1995,0.5305523704,0.1964066903
"RWA",1996,0.5431219032,0.2049548952
"RWA",1997,0.5556914405,0.2135031027
"RWA",1998,0.5682609675,0.2220513073
"RWA",1999,0.5808305064,0.2305995201
"RWA",2000,0.5934000328,0.2391477205
"RWA",2001,0.5996063208,0.2450169144
"RWA",2002,0.6058125965,0.2508861091
"RWA",2003,0.6120188585,0.2567552919
"RWA",2004,0.6182251582,0.2626245013
"RWA",2005,0.624431422,0.2684936821
"RWA",2006,0.6163455041,0.2617136256
"RWA",2007,0.6082595596,0.2549335407
"RWA",2008,0.6001736454,0.2481534823
"RWA",2009,0.5920877148,0.2413734057
"RWA",2010,0.5840017967,0.2345933471
"RWA",2011,0.5772329217,0.2313871367
"RWA",2012,0.5704640516,0.2281809237
"RWA",2013,0.5636951757,0.2249747255
"RWA",2014,0.5536627922,0.2155605931
"RWA",2015,0.5436303942,0.206146461
"RWA",2016,0.5335979864,0.1967323285
"RWA",2017,0.5335979864,0.1967323285
"SAU",1960,NA,NA
"SAU",1961,NA,NA
"SAU",1962,NA,NA
"SAU",1963,NA,NA
"SAU",1964,NA,NA
"SAU",1965,NA,NA
"SAU",1966,NA,NA
"SAU",1967,NA,NA
"SAU",1968,NA,NA
"SAU",1969,NA,NA
"SAU",1970,NA,NA
"SAU",1971,NA,NA
"SAU",1972,NA,NA
"SAU",1973,NA,NA
"SAU",1974,NA,NA
"SAU",1975,NA,NA
"SAU",1976,NA,NA
"SAU",1977,NA,NA
"SAU",1978,NA,NA
"SAU",1979,NA,NA
"SAU",1980,NA,NA
"SAU",1981,NA,NA
"SAU",1982,NA,NA
"SAU",1983,NA,NA
"SAU",1984,NA,NA
"SAU",1985,NA,NA
"SAU",1986,NA,NA
"SAU",1987,NA,NA
"SAU",1988,NA,NA
"SAU",1989,NA,NA
"SAU",1990,0.62180001,0.197
"SAU",1991,0.62180001,0.197
"SAU",1992,0.62180001,0.197
"SAU",1993,0.62180001,0.197
"SAU",1994,0.62180001,0.197
"SAU",1995,0.62180001,0.197
"SAU",1996,0.62180001,0.197
"SAU",1997,0.62180001,0.197
"SAU",1998,0.62180001,0.197
"SAU",1999,0.62180001,0.197
"SAU",2000,0.62180001,0.197
"SAU",2001,0.62180001,0.197
"SAU",2002,0.62180001,0.197
"SAU",2003,0.62180001,0.197
"SAU",2004,0.62180001,0.197
"SAU",2005,0.62180001,0.197
"SAU",2006,0.62180001,0.197
"SAU",2007,0.62180001,0.197
"SAU",2008,0.62180001,0.197
"SAU",2009,0.62180001,0.197
"SAU",2010,0.62180001,0.197
"SAU",2011,0.62180001,0.197
"SAU",2012,0.62180001,0.197
"SAU",2013,0.62180001,0.197
"SAU",2014,0.62180001,0.197
"SAU",2015,0.62180001,0.197
"SAU",2016,0.62180001,0.197
"SAU",2017,NA,NA
"SDN",1960,NA,NA
"SDN",1961,NA,NA
"SDN",1962,NA,NA
"SDN",1963,NA,NA
"SDN",1964,NA,NA
"SDN",1965,NA,NA
"SDN",1966,NA,NA
"SDN",1967,NA,NA
"SDN",1968,NA,NA
"SDN",1969,NA,NA
"SDN",1970,NA,NA
"SDN",1971,NA,NA
"SDN",1972,NA,NA
"SDN",1973,NA,NA
"SDN",1974,NA,NA
"SDN",1975,NA,NA
"SDN",1976,NA,NA
"SDN",1977,NA,NA
"SDN",1978,NA,NA
"SDN",1979,NA,NA
"SDN",1980,NA,NA
"SDN",1981,NA,NA
"SDN",1982,NA,NA
"SDN",1983,NA,NA
"SDN",1984,NA,NA
"SDN",1985,NA,NA
"SDN",1986,NA,NA
"SDN",1987,NA,NA
"SDN",1988,NA,NA
"SDN",1989,NA,NA
"SDN",1990,0.4195954309,0.1116039579
"SDN",1991,0.4195954309,0.1116039579
"SDN",1992,0.4195954309,0.1116039579
"SDN",1993,0.4195954309,0.1116039579
"SDN",1994,0.4195954309,0.1116039579
"SDN",1995,0.4195954309,0.1116039579
"SDN",1996,0.4195954309,0.1116039579
"SDN",1997,0.4195954309,0.1116039579
"SDN",1998,0.4195954309,0.1116039579
"SDN",1999,0.4195954309,0.1116039579
"SDN",2000,0.4195954309,0.1116039579
"SDN",2001,0.4195954309,0.1116039579
"SDN",2002,0.4195954309,0.1116039579
"SDN",2003,0.4195954309,0.1116039579
"SDN",2004,0.4195954309,0.1116039579
"SDN",2005,0.4195954309,0.1116039579
"SDN",2006,0.4195954309,0.1116039579
"SDN",2007,0.4195954309,0.1116039579
"SDN",2008,0.4195954309,0.1116039579
"SDN",2009,0.4195954309,0.1116039579
"SDN",2010,0.4195954309,0.1116039579
"SDN",2011,0.4195954309,0.1116039579
"SDN",2012,0.4195954309,0.1116039579
"SDN",2013,0.4195954309,0.1116039579
"SDN",2014,0.4195954309,0.1116039579
"SDN",2015,0.4195954309,0.1116039579
"SDN",2016,0.4195954309,0.1116039579
"SDN",2017,0.4195954309,0.1116039579
"SEN",1960,NA,NA
"SEN",1961,NA,NA
"SEN",1962,NA,NA
"SEN",1963,NA,NA
"SEN",1964,NA,NA
"SEN",1965,NA,NA
"SEN",1966,NA,NA
"SEN",1967,NA,NA
"SEN",1968,NA,NA
"SEN",1969,NA,NA
"SEN",1970,NA,NA
"SEN",1971,NA,NA
"SEN",1972,NA,NA
"SEN",1973,NA,NA
"SEN",1974,NA,NA
"SEN",1975,NA,NA
"SEN",1976,NA,NA
"SEN",1977,NA,NA
"SEN",1978,NA,NA
"SEN",1979,NA,NA
"SEN",1980,NA,NA
"SEN",1981,NA,NA
"SEN",1982,NA,NA
"SEN",1983,NA,NA
"SEN",1984,NA,NA
"SEN",1985,NA,NA
"SEN",1986,NA,NA
"SEN",1987,NA,NA
"SEN",1988,NA,NA
"SEN",1989,NA,NA
"SEN",1990,0.6072064473,0.2495969369
"SEN",1991,0.6072064473,0.2495969369
"SEN",1992,0.5762628852,0.2301367386
"SEN",1993,0.5453193458,0.2106765499
"SEN",1994,0.5143757822,0.191216352
"SEN",1995,0.5140041304,0.1908405577
"SEN",1996,0.5136324874,0.1904647778
"SEN",1997,0.5132608326,0.1900889842
"SEN",1998,0.5128891817,0.1897131889
"SEN",1999,0.5125175263,0.1893373966
"SEN",2000,0.5121458696,0.1889616047
"SEN",2001,0.5117742085,0.1885858235
"SEN",2002,0.4994173773,0.1747964264
"SEN",2003,0.4870605433,0.1610070282
"SEN",2004,0.474703701,0.1472176293
"SEN",2005,0.4623468533,0.1334282305
"SEN",2006,0.4639292669,0.1329288662
"SEN",2007,0.4655116946,0.1324295086
"SEN",2008,0.4670941166,0.1319301582
"SEN",2009,0.4686765319,0.1314307901
"SEN",2010,0.4702589586,0.1309314332
"SEN",2011,0.4718413855,0.1304320804
"SEN",2012,0.4718413855,0.1304320804
"SEN",2013,0.4718413855,0.1304320804
"SEN",2014,0.4718413855,0.1304320804
"SEN",2015,0.4718413855,0.1304320804
"SEN",2016,0.4718413855,0.1304320804
"SEN",2017,0.4718413855,0.1304320804
"SGP",1960,NA,0.1097
"SGP",1961,NA,0.1119
"SGP",1962,NA,0.1107
"SGP",1963,NA,0.1093
"SGP",1964,NA,0.12620001
"SGP",1965,NA,0.1091
"SGP",1966,NA,0.1036
"SGP",1967,NA,0.1023
"SGP",1968,NA,0.1063
"SGP",1969,NA,0.1018
"SGP",1970,NA,0.1077
"SGP",1971,NA,0.1057
"SGP",1972,NA,0.108
"SGP",1973,NA,0.1115
"SGP",1974,0.30689999,0.1046
"SGP",1975,0.31400001,0.1057
"SGP",1976,0.31389999,0.1041
"SGP",1977,0.30579999,0.1002
"SGP",1978,0.3197,0.103
"SGP",1979,0.34459999,0.1115
"SGP",1980,0.32069999,0.1059
"SGP",1981,0.32139999,0.106
"SGP",1982,0.33219999,0.1079
"SGP",1983,0.32120001,0.1045
"SGP",1984,0.31740001,0.1017
"SGP",1985,0.338,0.1067
"SGP",1986,0.3276,0.1026
"SGP",1987,0.3601,0.1141
"SGP",1988,0.33950001,0.1072
"SGP",1989,0.34670001,0.113
"SGP",1990,0.3504,0.1122
"SGP",1991,0.33090001,0.1043
"SGP",1992,NA,NA
"SGP",1993,0.32370001,0.1053
"SGP",1994,0.30410001,0.1002
"SGP",1995,0.30180001,0.098399997
"SGP",1996,0.3091,0.0999
"SGP",1997,0.30790001,0.1031
"SGP",1998,0.32640001,0.111
"SGP",1999,0.3628,0.1278
"SGP",2000,0.38060001,0.13259999
"SGP",2001,0.43869999,0.1507
"SGP",2002,0.43529999,0.1506
"SGP",2003,0.4136,0.1424
"SGP",2004,0.3892,0.13600001
"SGP",2005,0.38249999,0.13600001
"SGP",2006,0.3924,0.14229999
"SGP",2007,0.37819999,0.1406
"SGP",2008,0.43599999,0.1515
"SGP",2009,0.41350001,0.1366
"SGP",2010,0.3962,0.1339
"SGP",2011,0.41850001,0.13850001
"SGP",2012,0.4181,0.1357
"SGP",2013,0.4249,0.1357
"SGP",2014,0.43759999,0.1402
"SGP",2015,NA,NA
"SGP",2016,NA,NA
"SGP",2017,NA,NA
"SLE",1960,NA,NA
"SLE",1961,NA,NA
"SLE",1962,NA,NA
"SLE",1963,NA,NA
"SLE",1964,NA,NA
"SLE",1965,NA,NA
"SLE",1966,NA,NA
"SLE",1967,NA,NA
"SLE",1968,NA,NA
"SLE",1969,NA,NA
"SLE",1970,NA,NA
"SLE",1971,NA,NA
"SLE",1972,NA,NA
"SLE",1973,NA,NA
"SLE",1974,NA,NA
"SLE",1975,NA,NA
"SLE",1976,NA,NA
"SLE",1977,NA,NA
"SLE",1978,NA,NA
"SLE",1979,NA,NA
"SLE",1980,NA,NA
"SLE",1981,NA,NA
"SLE",1982,NA,NA
"SLE",1983,NA,NA
"SLE",1984,NA,NA
"SLE",1985,NA,NA
"SLE",1986,NA,NA
"SLE",1987,NA,NA
"SLE",1988,NA,NA
"SLE",1989,0.5925254825,0.2073646433
"SLE",1990,0.5847547386,0.2016451486
"SLE",1991,0.5769839989,0.1959256505
"SLE",1992,0.5692132566,0.1902061537
"SLE",1993,0.5614425248,0.1844866673
"SLE",1994,0.5536717878,0.178767172
"SLE",1995,0.5459010405,0.1730476758
"SLE",1996,0.5381302957,0.16732818
"SLE",1997,0.5303595662,0.1616086941
"SLE",1998,0.5225888251,0.1558892003
"SLE",1999,0.5148180799,0.1501697006
"SLE",2000,0.5070473602,0.1444502169
"SLE",2001,0.4992766102,0.1387307198
"SLE",2002,0.4915058667,0.1330112235
"SLE",2003,0.4837351179,0.1272917239
"SLE",2004,0.4760642211,0.1245203047
"SLE",2005,0.4683933237,0.1217488812
"SLE",2006,0.4607224104,0.1189774511
"SLE",2007,0.4530515111,0.1162060275
"SLE",2008,0.4453806045,0.1134345966
"SLE",2009,0.4377097038,0.1106631754
"SLE",2010,0.430038788,0.1078917465
"SLE",2011,0.4223678921,0.1051203225
"SLE",2012,0.4223678921,0.1051203225
"SLE",2013,0.4223678921,0.1051203225
"SLE",2014,0.4223678921,0.1051203225
"SLE",2015,0.4223678921,0.1051203225
"SLE",2016,0.4223678921,0.1051203225
"SLE",2017,0.4223678921,0.1051203225
"SOM",1960,NA,NA
"SOM",1961,NA,NA
"SOM",1962,NA,NA
"SOM",1963,NA,NA
"SOM",1964,NA,NA
"SOM",1965,NA,NA
"SOM",1966,NA,NA
"SOM",1967,NA,NA
"SOM",1968,NA,NA
"SOM",1969,NA,NA
"SOM",1970,NA,NA
"SOM",1971,NA,NA
"SOM",1972,NA,NA
"SOM",1973,NA,NA
"SOM",1974,NA,NA
"SOM",1975,NA,NA
"SOM",1976,NA,NA
"SOM",1977,NA,NA
"SOM",1978,NA,NA
"SOM",1979,NA,NA
"SOM",1980,NA,NA
"SOM",1981,NA,NA
"SOM",1982,NA,NA
"SOM",1983,NA,NA
"SOM",1984,NA,NA
"SOM",1985,NA,NA
"SOM",1986,NA,NA
"SOM",1987,NA,NA
"SOM",1988,NA,NA
"SOM",1989,NA,NA
"SOM",1990,0.5465093479,0.2450394426
"SOM",1991,0.5516244245,0.2502805123
"SOM",1992,0.5561482792,0.2553492056
"SOM",1993,0.5525598446,0.2517024366
"SOM",1994,0.547614001,0.2460664029
"SOM",1995,0.5512543955,0.247173831
"SOM",1996,0.5334090003,0.2273197685
"SOM",1997,0.5173352623,0.20977127
"SOM",1998,0.4996372684,0.1912240068
"SOM",1999,0.4810107916,0.1721454661
"SOM",2000,0.4827573311,0.1734261469
"SOM",2001,0.484677267,0.1750120639
"SOM",2002,0.4837706352,0.1758855769
"SOM",2003,0.4829688129,0.1750988496
"SOM",2004,0.4821805317,0.1743464913
"SOM",2005,0.4798993625,0.1679655545
"SOM",2006,0.4816343536,0.1681026102
"SOM",2007,0.4838071675,0.1689565633
"SOM",2008,0.4856109238,0.169924046
"SOM",2009,0.4881902504,0.1713547669
"SOM",2010,0.4892494087,0.1719450713
"SOM",2011,0.4910444231,0.1702242089
"SOM",2012,0.4932360963,0.1686055862
"SOM",2013,0.4972482823,0.1689251472
"SOM",2014,0.5011029241,0.1690611241
"SOM",2015,0.5041064605,0.1684641637
"SOM",2016,0.5042928625,0.1690421515
"SOM",2017,0.5042604299,0.1690075377
"SRB",1960,NA,NA
"SRB",1961,NA,NA
"SRB",1962,NA,NA
"SRB",1963,NA,NA
"SRB",1964,NA,NA
"SRB",1965,NA,NA
"SRB",1966,NA,NA
"SRB",1967,NA,NA
"SRB",1968,NA,NA
"SRB",1969,NA,NA
"SRB",1970,NA,NA
"SRB",1971,NA,NA
"SRB",1972,NA,NA
"SRB",1973,NA,NA
"SRB",1974,NA,NA
"SRB",1975,NA,NA
"SRB",1976,NA,NA
"SRB",1977,NA,NA
"SRB",1978,NA,NA
"SRB",1979,NA,NA
"SRB",1980,NA,NA
"SRB",1981,NA,NA
"SRB",1982,NA,NA
"SRB",1983,0.23450001,0.046300001
"SRB",1984,0.23729999,0.0471
"SRB",1985,0.2359,0.0469
"SRB",1986,0.2393,0.045699999
"SRB",1987,0.24959999,0.052999999
"SRB",1988,0.2386,0.046599999
"SRB",1989,0.23810001,0.047499999
"SRB",1990,0.23800001,0.0462
"SRB",1991,NA,NA
"SRB",1992,NA,NA
"SRB",1993,NA,NA
"SRB",1994,NA,NA
"SRB",1995,NA,NA
"SRB",1996,NA,NA
"SRB",1997,NA,NA
"SRB",1998,NA,NA
"SRB",1999,NA,NA
"SRB",2000,NA,NA
"SRB",2001,NA,NA
"SRB",2002,NA,NA
"SRB",2003,NA,NA
"SRB",2004,NA,NA
"SRB",2005,NA,NA
"SRB",2006,0.29589999,0.062199999
"SRB",2007,0.29100001,0.0579
"SRB",2008,0.28850001,0.0594
"SRB",2009,0.285,0.0572
"SRB",2010,0.28709999,0.054900002
"SRB",2011,0.28690001,0.0616
"SRB",2012,0.2902,0.064300001
"SRB",2013,0.30329999,0.070100002
"SRB",2014,0.3028,0.067699999
"SRB",2015,0.30840001,0.0722
"SRB",2016,0.29730001,0.0638
"SRB",2017,NA,NA
"SSD",1960,NA,NA
"SSD",1961,NA,NA
"SSD",1962,NA,NA
"SSD",1963,NA,NA
"SSD",1964,NA,NA
"SSD",1965,NA,NA
"SSD",1966,NA,NA
"SSD",1967,NA,NA
"SSD",1968,NA,NA
"SSD",1969,NA,NA
"SSD",1970,NA,NA
"SSD",1971,NA,NA
"SSD",1972,NA,NA
"SSD",1973,NA,NA
"SSD",1974,NA,NA
"SSD",1975,NA,NA
"SSD",1976,NA,NA
"SSD",1977,NA,NA
"SSD",1978,NA,NA
"SSD",1979,NA,NA
"SSD",1980,NA,NA
"SSD",1981,NA,NA
"SSD",1982,NA,NA
"SSD",1983,NA,NA
"SSD",1984,NA,NA
"SSD",1985,NA,NA
"SSD",1986,NA,NA
"SSD",1987,NA,NA
"SSD",1988,NA,NA
"SSD",1989,NA,NA
"SSD",1990,NA,NA
"SSD",1991,NA,NA
"SSD",1992,NA,NA
"SSD",1993,NA,NA
"SSD",1994,NA,NA
"SSD",1995,NA,NA
"SSD",1996,NA,NA
"SSD",1997,NA,NA
"SSD",1998,NA,NA
"SSD",1999,NA,NA
"SSD",2000,NA,NA
"SSD",2001,NA,NA
"SSD",2002,NA,NA
"SSD",2003,NA,NA
"SSD",2004,NA,NA
"SSD",2005,NA,NA
"SSD",2006,NA,NA
"SSD",2007,NA,NA
"SSD",2008,0.4913404562,0.1412961033
"SSD",2009,0.4913404562,0.1412961033
"SSD",2010,0.4913404562,0.1412961033
"SSD",2011,0.4913404562,0.1412961033
"SSD",2012,0.4913404562,0.1412961033
"SSD",2013,0.4913404562,0.1412961033
"SSD",2014,0.4913404562,0.1412961033
"SSD",2015,0.4913404562,0.1412961033
"SSD",2016,0.4913404562,0.1412961033
"SSD",2017,0.4913404562,0.1412961033
"STP",1960,NA,NA
"STP",1961,NA,NA
"STP",1962,NA,NA
"STP",1963,NA,NA
"STP",1964,NA,NA
"STP",1965,NA,NA
"STP",1966,NA,NA
"STP",1967,NA,NA
"STP",1968,NA,NA
"STP",1969,NA,NA
"STP",1970,NA,NA
"STP",1971,NA,NA
"STP",1972,NA,NA
"STP",1973,NA,NA
"STP",1974,NA,NA
"STP",1975,NA,NA
"STP",1976,NA,NA
"STP",1977,NA,NA
"STP",1978,NA,NA
"STP",1979,NA,NA
"STP",1980,NA,NA
"STP",1981,NA,NA
"STP",1982,NA,NA
"STP",1983,NA,NA
"STP",1984,NA,NA
"STP",1985,NA,NA
"STP",1986,NA,NA
"STP",1987,NA,NA
"STP",1988,NA,NA
"STP",1989,NA,NA
"STP",1990,0.3902676703,0.0897596462
"STP",1991,0.3902676703,0.0897596462
"STP",1992,0.3902676703,0.0897596462
"STP",1993,0.3902676703,0.0897596462
"STP",1994,0.3902676703,0.0897596462
"STP",1995,0.3902676703,0.0897596462
"STP",1996,0.3902676703,0.0897596462
"STP",1997,0.3902676703,0.0897596462
"STP",1998,0.3902676703,0.0897596462
"STP",1999,0.3902676703,0.0897596462
"STP",2000,0.3902676703,0.0897596462
"STP",2001,0.3899027662,0.0895692383
"STP",2002,0.3895378595,0.0893788242
"STP",2003,0.3891729463,0.0891884111
"STP",2004,0.3888080355,0.0889979948
"STP",2005,0.3884431177,0.0888075826
"STP",2006,0.3880782099,0.0886171692
"STP",2007,0.3877132928,0.0884267541
"STP",2008,0.3873483903,0.0882363405
"STP",2009,0.3869834723,0.0880459263
"STP",2010,0.3866185614,0.0878555117
"STP",2011,0.3866185614,0.0878555117
"STP",2012,0.3866185614,0.0878555117
"STP",2013,0.3866185614,0.0878555117
"STP",2014,0.3866185614,0.0878555117
"STP",2015,0.3866185614,0.0878555117
"STP",2016,0.3866185614,0.0878555117
"STP",2017,0.3866185614,0.0878555117
"SVK",1960,NA,NA
"SVK",1961,NA,NA
"SVK",1962,NA,NA
"SVK",1963,NA,NA
"SVK",1964,NA,NA
"SVK",1965,NA,NA
"SVK",1966,NA,NA
"SVK",1967,NA,NA
"SVK",1968,NA,NA
"SVK",1969,NA,NA
"SVK",1970,NA,NA
"SVK",1971,NA,NA
"SVK",1972,NA,NA
"SVK",1973,NA,NA
"SVK",1974,NA,NA
"SVK",1975,NA,NA
"SVK",1976,NA,NA
"SVK",1977,NA,NA
"SVK",1978,NA,NA
"SVK",1979,NA,NA
"SVK",1980,0.19769999,0.032000002
"SVK",1981,0.1965,0.031800002
"SVK",1982,0.19580001,0.031800002
"SVK",1983,0.1954,0.0317
"SVK",1984,0.19580001,0.031800002
"SVK",1985,0.19509999,0.031800002
"SVK",1986,0.1972,0.032499999
"SVK",1987,0.1998,0.033799998
"SVK",1988,0.1987,0.033799998
"SVK",1989,0.1963,0.033199999
"SVK",1990,0.1956,0.033100002
"SVK",1991,0.19930001,0.035100002
"SVK",1992,0.2182,0.046300001
"SVK",1993,0.2261,0.051100001
"SVK",1994,0.2423,0.0539
"SVK",1995,0.24259999,0.058800001
"SVK",1996,0.2384,0.053399999
"SVK",1997,0.23909999,0.0528
"SVK",1998,0.2412,0.053300001
"SVK",1999,0.2377,0.053599998
"SVK",2000,0.2414,0.055799998
"SVK",2001,0.2491,0.061999999
"SVK",2002,0.2466,0.0601
"SVK",2003,0.2367,0.0524
"SVK",2004,0.2413,0.057300001
"SVK",2005,0.2396,0.056699999
"SVK",2006,0.23980001,0.056699999
"SVK",2007,0.2445,0.0557
"SVK",2008,0.2445,0.059999999
"SVK",2009,0.23360001,0.049699999
"SVK",2010,0.2476,0.061999999
"SVK",2011,0.2475,0.060699999
"SVK",2012,0.23100001,0.050099999
"SVK",2013,0.22759999,0.048
"SVK",2014,0.24869999,0.065200001
"SVK",2015,0.22149999,0.0484
"SVK",2016,0.22840001,0.052200001
"SVK",2017,NA,NA
"SVN",1960,NA,NA
"SVN",1961,NA,NA
"SVN",1962,NA,NA
"SVN",1963,NA,NA
"SVN",1964,NA,NA
"SVN",1965,NA,NA
"SVN",1966,NA,NA
"SVN",1967,NA,NA
"SVN",1968,NA,NA
"SVN",1969,NA,NA
"SVN",1970,NA,NA
"SVN",1971,NA,NA
"SVN",1972,NA,NA
"SVN",1973,NA,NA
"SVN",1974,NA,NA
"SVN",1975,NA,NA
"SVN",1976,NA,NA
"SVN",1977,NA,NA
"SVN",1978,NA,NA
"SVN",1979,NA,NA
"SVN",1980,NA,NA
"SVN",1981,NA,NA
"SVN",1982,NA,NA
"SVN",1983,0.19159999,0.033799998
"SVN",1984,0.19159999,0.033799998
"SVN",1985,0.19159999,0.033799998
"SVN",1986,0.19159999,0.033799998
"SVN",1987,0.19159999,0.033799998
"SVN",1988,0.19159999,0.033799998
"SVN",1989,0.19159999,0.033799998
"SVN",1990,0.19159999,0.033799998
"SVN",1991,0.19220001,0.0337
"SVN",1992,0.2018,0.037500001
"SVN",1993,0.2286,0.043299999
"SVN",1994,0.2229,0.044799998
"SVN",1995,0.2388,0.048099998
"SVN",1996,0.2455,0.049899999
"SVN",1997,0.2439,0.050799999
"SVN",1998,0.24529999,0.0526
"SVN",1999,0.252,0.054299999
"SVN",2000,0.2472,0.054200001
"SVN",2001,0.2439,0.050700001
"SVN",2002,0.24959999,0.052000001
"SVN",2003,0.25400001,0.053599998
"SVN",2004,0.25459999,0.0546
"SVN",2005,0.25420001,0.0537
"SVN",2006,0.25279999,0.053399999
"SVN",2007,0.25060001,0.0537
"SVN",2008,0.2498,0.0548
"SVN",2009,0.24770001,0.0515
"SVN",2010,0.25170001,0.052900001
"SVN",2011,0.24770001,0.0506
"SVN",2012,0.2536,0.054000001
"SVN",2013,0.26339999,0.062399998
"SVN",2014,0.26859999,0.068599999
"SVN",2015,0.26249999,0.063699998
"SVN",2016,0.26370001,0.067000002
"SVN",2017,NA,NA
"SWE",1960,NA,NA
"SWE",1961,NA,NA
"SWE",1962,NA,NA
"SWE",1963,NA,NA
"SWE",1964,NA,NA
"SWE",1965,NA,NA
"SWE",1966,NA,NA
"SWE",1967,NA,NA
"SWE",1968,NA,NA
"SWE",1969,NA,NA
"SWE",1970,NA,NA
"SWE",1971,NA,NA
"SWE",1972,NA,NA
"SWE",1973,NA,NA
"SWE",1974,NA,NA
"SWE",1975,NA,NA
"SWE",1976,NA,NA
"SWE",1977,NA,NA
"SWE",1978,NA,NA
"SWE",1979,NA,NA
"SWE",1980,0.22149999,0.049899999
