"iso3c","year","kaopen"
"PAK",2009,-1.21001923084259
"PAK",2010,-1.21001923084259
"PAK",2011,-1.21001923084259
"PAK",2012,-1.21001923084259
"PAK",2013,-1.21001923084259
"PAK",2014,-1.21001923084259
"PAK",2015,-1.21001923084259
"PAK",2016,-1.21001923084259
"PAK",2017,-1.21001923084259
"PHL",1980,-1.21001923084259
"PHL",1981,-1.21001923084259
"PHL",1982,-1.21001923084259
"PHL",1983,-1.21001923084259
"PHL",1984,-1.21001923084259
"PHL",1985,-0.141151502728462
"PHL",1986,-1.21001923084259
"PHL",1987,-1.21001923084259
"PHL",1988,-1.21001923084259
"PHL",1989,-1.21001923084259
"PHL",1990,-1.21001923084259
"PHL",1991,-1.21001923084259
"PHL",1992,-0.0036780268419534
"PHL",1993,-0.0036780268419534
"PHL",1994,-0.0036780268419534
"PHL",1995,1.06518971920013
"PHL",1996,-0.0036780268419534
"PHL",1997,-0.0036780268419534
"PHL",1998,-0.0036780268419534
"PHL",1999,-0.0036780268419534
"PHL",2000,-0.0036780268419534
"PHL",2001,-0.0036780268419534
"PHL",2002,-0.0036780268419534
"PHL",2003,-0.0036780268419534
"PHL",2004,-0.0036780268419534
"PHL",2005,-0.0036780268419534
"PHL",2006,-0.0036780268419534
"PHL",2007,-0.0036780268419534
"PHL",2008,-0.0036780268419534
"PHL",2009,-0.0036780268419534
"PHL",2010,-1.21001923084259
"PHL",2011,-1.21001923084259
"PHL",2012,-1.21001923084259
"PHL",2013,-1.21001923084259
"PHL",2014,-0.0036780268419534
"PHL",2015,-0.0036780268419534
"PHL",2016,-0.0036780268419534
"PHL",2017,-0.0036780268419534
"SGP",1980,1.83410060405731
"SGP",1981,2.09040427207947
"SGP",1982,2.34670782089233
"SGP",1983,2.34670782089233
"SGP",1984,2.34670782089233
"SGP",1985,2.34670782089233
"SGP",1986,2.34670782089233
"SGP",1987,2.34670782089233
"SGP",1988,2.34670782089233
"SGP",1989,2.34670782089233
"SGP",1990,2.34670782089233
"SGP",1991,2.34670782089233
"SGP",1992,2.34670782089233
"SGP",1993,2.34670782089233
"SGP",1994,2.34670782089233
"SGP",1995,2.34670782089233
"SGP",1996,2.34670782089233
"SGP",1997,1.2778400182724
"SGP",1998,1.2778400182724
"SGP",1999,2.34670782089233
"SGP",2000,2.34670782089233
"SGP",2001,2.34670782089233
"SGP",2002,2.34670782089233
"SGP",2003,2.34670782089233
"SGP",2004,2.34670782089233
"SGP",2005,2.34670782089233
"SGP",2006,2.34670782089233
"SGP",2007,2.34670782089233
"SGP",2008,2.34670782089233
"SGP",2009,2.34670782089233
"SGP",2010,2.34670782089233
"SGP",2011,2.34670782089233
"SGP",2012,2.34670782089233
"SGP",2013,2.34670782089233
"SGP",2014,2.34670782089233
"SGP",2015,2.34670782089233
"SGP",2016,2.34670782089233
"SGP",2017,2.34670782089233
"THA",1980,-0.141151502728462
"THA",1981,-0.141151502728462
"THA",1982,-0.141151502728462
"THA",1983,-0.141151502728462
"THA",1984,-0.141151502728462
"THA",1985,-0.141151502728462
"THA",1986,-0.141151502728462
"THA",1987,-0.141151502728462
"THA",1988,-0.141151502728462
"THA",1989,-0.141151502728462
"THA",1990,-0.141151502728462
"THA",1991,-0.141151502728462
"THA",1992,-0.141151502728462
"THA",1993,-0.141151502728462
"THA",1994,-0.141151502728462
"THA",1995,-0.141151502728462
"THA",1996,-0.141151502728462
"THA",1997,-0.141151502728462
"THA",1998,-0.141151502728462
"THA",1999,-0.141151502728462
"THA",2000,-0.141151502728462
"THA",2001,-0.141151502728462
"THA",2002,-0.141151502728462
"THA",2003,-0.141151502728462
"THA",2004,-0.141151502728462
"THA",2005,-0.141151502728462
"THA",2006,-0.141151502728462
"THA",2007,-1.21001923084259
"THA",2008,-0.141151502728462
"THA",2009,-1.21001923084259
"THA",2010,-1.21001923084259
"THA",2011,-1.21001923084259
"THA",2012,-1.21001923084259
"THA",2013,-1.21001923084259
"THA",2014,-1.21001923084259
"THA",2015,-1.21001923084259
"THA",2016,-1.21001923084259
"THA",2017,-1.21001923084259
"VNM",1980,-1.91655135154724
"VNM",1981,-1.91655135154724
"VNM",1982,-1.91655135154724
"VNM",1983,-1.91655135154724
"VNM",1984,-1.91655135154724
"VNM",1985,-1.91655135154724
"VNM",1986,-1.91655135154724
"VNM",1987,-1.91655135154724
"VNM",1988,-1.91655135154724
"VNM",1989,-1.91655135154724
"VNM",1990,-1.91655135154724
"VNM",1991,-1.91655135154724
"VNM",1992,-1.91655135154724
"VNM",1993,-1.21001923084259
"VNM",1994,-1.21001923084259
"VNM",1995,-1.21001923084259
"VNM",1996,-1.21001923084259
"VNM",1997,-1.21001923084259
"VNM",1998,-1.21001923084259
"VNM",1999,-1.21001923084259
"VNM",2000,-1.21001923084259
"VNM",2001,-1.21001923084259
"VNM",2002,-1.21001923084259
"VNM",2003,-1.21001923084259
"VNM",2004,-1.21001923084259
"VNM",2005,-1.21001923084259
"VNM",2006,-1.21001923084259
"VNM",2007,-1.21001923084259
"VNM",2008,-0.141151502728462
"VNM",2009,-0.141151502728462
"VNM",2010,-0.141151502728462
"VNM",2011,-0.141151502728462
"VNM",2012,-0.141151502728462
"VNM",2013,-0.141151502728462
"VNM",2014,-0.141151502728462
"VNM",2015,-0.141151502728462
"VNM",2016,-0.141151502728462
"VNM",2017,-0.141151502728462
"DJI",1980,NA
"DJI",1981,NA
"DJI",1982,2.34670782089233
"DJI",1983,2.34670782089233
"DJI",1984,2.34670782089233
"DJI",1985,2.34670782089233
"DJI",1986,2.34670782089233
"DJI",1987,2.34670782089233
"DJI",1988,2.34670782089233
"DJI",1989,2.34670782089233
"DJI",1990,2.34670782089233
"DJI",1991,2.34670782089233
"DJI",1992,2.34670782089233
"DJI",1993,2.34670782089233
"DJI",1994,2.34670782089233
"DJI",1995,2.34670782089233
"DJI",1996,2.34670782089233
"DJI",1997,2.34670782089233
"DJI",1998,2.34670782089233
"DJI",1999,2.34670782089233
"DJI",2000,2.34670782089233
"DJI",2001,2.34670782089233
"DJI",2002,2.34670782089233
"DJI",2003,2.34670782089233
"DJI",2004,2.34670782089233
"DJI",2005,2.34670782089233
"DJI",2006,2.34670782089233
"DJI",2007,2.34670782089233
"DJI",2008,2.34670782089233
"DJI",2009,2.09040427207947
"DJI",2010,1.83410060405731
"DJI",2011,1.57779693603516
"DJI",2012,1.32149338722229
"DJI",2013,1.06518971920013
"DJI",2014,1.06518971920013
"DJI",2015,1.06518971920013
"DJI",2016,1.06518971920013
"DJI",2017,1.06518971920013
"DZA",1980,-1.91655135154724
"DZA",1981,-1.91655135154724
"DZA",1982,-1.91655135154724
"DZA",1983,-1.91655135154724
"DZA",1984,-1.91655135154724
"DZA",1985,-1.91655135154724
"DZA",1986,-1.91655135154724
"DZA",1987,-1.91655135154724
"DZA",1988,-1.21001923084259
"DZA",1989,-1.21001923084259
"DZA",1990,-1.21001923084259
"DZA",1991,-1.21001923084259
"DZA",1992,-1.21001923084259
"DZA",1993,-1.21001923084259
"DZA",1994,-1.21001923084259
"DZA",1995,-1.21001923084259
"DZA",1996,-1.21001923084259
"DZA",1997,-1.21001923084259
"DZA",1998,-1.21001923084259
"DZA",1999,-1.21001923084259
"DZA",2000,-1.21001923084259
"DZA",2001,-1.21001923084259
"DZA",2002,-1.21001923084259
"DZA",2003,-1.21001923084259
"DZA",2004,-1.21001923084259
"DZA",2005,-1.21001923084259
"DZA",2006,-1.21001923084259
"DZA",2007,-1.21001923084259
"DZA",2008,-1.21001923084259
"DZA",2009,-1.21001923084259
"DZA",2010,-1.21001923084259
"DZA",2011,-1.21001923084259
"DZA",2012,-1.21001923084259
"DZA",2013,-1.21001923084259
"DZA",2014,-1.21001923084259
"DZA",2015,-1.21001923084259
"DZA",2016,-1.21001923084259
"DZA",2017,-1.21001923084259
"AGO",1980,NA
"AGO",1981,NA
"AGO",1982,NA
"AGO",1983,NA
"AGO",1984,NA
"AGO",1985,NA
"AGO",1986,NA
"AGO",1987,NA
"AGO",1988,NA
"AGO",1989,NA
"AGO",1990,NA
"AGO",1991,NA
"AGO",1992,NA
"AGO",1993,-1.91655135154724
"AGO",1994,-1.91655135154724
"AGO",1995,-1.91655135154724
"AGO",1996,-1.21001923084259
"AGO",1997,-1.21001923084259
"AGO",1998,-1.21001923084259
"AGO",1999,-1.21001923084259
"AGO",2000,-1.21001923084259
"AGO",2001,-1.21001923084259
"AGO",2002,-1.21001923084259
"AGO",2003,-1.21001923084259
"AGO",2004,-1.21001923084259
"AGO",2005,-1.21001923084259
"AGO",2006,-1.21001923084259
"AGO",2007,-1.91655135154724
"AGO",2008,-1.91655135154724
"AGO",2009,-1.91655135154724
"AGO",2010,-1.91655135154724
"AGO",2011,-1.91655135154724
"AGO",2012,-1.91655135154724
"AGO",2013,-1.91655135154724
"AGO",2014,-1.91655135154724
"AGO",2015,-1.91655135154724
"AGO",2016,-1.91655135154724
"AGO",2017,-1.91655135154724
"BWA",1980,-1.21001923084259
"BWA",1981,-1.21001923084259
"BWA",1982,-1.21001923084259
"BWA",1983,-1.21001923084259
"BWA",1984,-1.21001923084259
"BWA",1985,-1.21001923084259
"BWA",1986,-1.21001923084259
"BWA",1987,-0.0036780268419534
"BWA",1988,-0.0036780268419534
"BWA",1989,-0.0036780268419534
"BWA",1990,-0.0036780268419534
"BWA",1991,-0.0036780268419534
"BWA",1992,-0.0036780268419534
"BWA",1993,-1.21001923084259
"BWA",1994,-1.21001923084259
"BWA",1995,-0.141151502728462
"BWA",1996,-1.91655135154724
"BWA",1997,-0.847683548927307
"BWA",1998,0.614961326122284
"BWA",1999,0.871264934539795
"BWA",2000,1.12756860256195
"BWA",2001,1.38387215137482
"BWA",2002,1.64017581939697
"BWA",2003,1.64017581939697
"BWA",2004,1.64017581939697
"BWA",2005,1.64017581939697
"BWA",2006,2.34670782089233
"BWA",2007,2.34670782089233
"BWA",2008,2.34670782089233
"BWA",2009,2.34670782089233
"BWA",2010,2.34670782089233
"BWA",2011,2.34670782089233
"BWA",2012,2.34670782089233
"BWA",2013,2.34670782089233
"BWA",2014,2.34670782089233
"BWA",2015,2.34670782089233
"BWA",2016,2.34670782089233
"BWA",2017,2.34670782089233
"BDI",1980,-1.21001923084259
"BDI",1981,-1.21001923084259
"BDI",1982,-1.21001923084259
"BDI",1983,-1.21001923084259
"BDI",1984,-1.21001923084259
"BDI",1985,-1.21001923084259
"BDI",1986,-1.21001923084259
"BDI",1987,-1.21001923084259
"BDI",1988,-1.21001923084259
"BDI",1989,-1.21001923084259
"BDI",1990,-1.21001923084259
"BDI",1991,-1.21001923084259
"BDI",1992,-1.21001923084259
"BDI",1993,-1.21001923084259
"BDI",1994,-1.21001923084259
"BDI",1995,-1.21001923084259
"BDI",1996,-1.21001923084259
"BDI",1997,-1.21001923084259
"BDI",1998,-1.21001923084259
"BDI",1999,-1.91655135154724
"BDI",2000,-1.21001923084259
"BDI",2001,-1.21001923084259
"BDI",2002,-1.21001923084259
"BDI",2003,-1.21001923084259
"BDI",2004,-1.21001923084259
"BDI",2005,-1.21001923084259
"BDI",2006,-1.91655135154724
"BDI",2007,-1.91655135154724
"BDI",2008,-1.91655135154724
"BDI",2009,-1.91655135154724
"BDI",2010,-1.91655135154724
"BDI",2011,-1.91655135154724
"BDI",2012,-1.91655135154724
"BDI",2013,-1.91655135154724
"BDI",2014,-1.91655135154724
"BDI",2015,-1.91655135154724
"BDI",2016,-1.91655135154724
"BDI",2017,-1.91655135154724
"CMR",1980,-0.141151502728462
"CMR",1981,-0.141151502728462
"CMR",1982,-0.141151502728462
"CMR",1983,-0.141151502728462
"CMR",1984,-0.141151502728462
"CMR",1985,-0.141151502728462
"CMR",1986,-0.141151502728462
"CMR",1987,-1.21001923084259
"CMR",1988,-1.21001923084259
"CMR",1989,-1.21001923084259
"CMR",1990,-1.21001923084259
"CMR",1991,-1.21001923084259
"CMR",1992,-1.21001923084259
"CMR",1993,-0.141151502728462
"CMR",1994,-0.141151502728462
"CMR",1995,-0.141151502728462
"CMR",1996,-1.21001923084259
"CMR",1997,-1.21001923084259
"CMR",1998,-1.21001923084259
"CMR",1999,-1.21001923084259
"CMR",2000,-1.21001923084259
"CMR",2001,-1.21001923084259
"CMR",2002,-1.21001923084259
"CMR",2003,-1.21001923084259
"CMR",2004,-1.21001923084259
"CMR",2005,-1.21001923084259
"CMR",2006,-1.21001923084259
"CMR",2007,-1.21001923084259
"CMR",2008,-1.21001923084259
"CMR",2009,-1.21001923084259
"CMR",2010,-1.21001923084259
"CMR",2011,-1.21001923084259
"CMR",2012,-1.21001923084259
"CMR",2013,-1.21001923084259
"CMR",2014,-1.21001923084259
"CMR",2015,-1.21001923084259
"CMR",2016,-1.21001923084259
"CMR",2017,-1.21001923084259
"CPV",1980,NA
"CPV",1981,NA
"CPV",1982,-1.21001923084259
"CPV",1983,-1.21001923084259
"CPV",1984,-1.21001923084259
"CPV",1985,-1.21001923084259
"CPV",1986,-1.21001923084259
"CPV",1987,-1.21001923084259
"CPV",1988,-1.21001923084259
"CPV",1989,-1.21001923084259
"CPV",1990,-1.21001923084259
"CPV",1991,-1.21001923084259
"CPV",1992,-1.21001923084259
"CPV",1993,-1.21001923084259
"CPV",1994,-1.21001923084259
"CPV",1995,-1.21001923084259
"CPV",1996,-1.21001923084259
"CPV",1997,-1.21001923084259
"CPV",1998,-1.21001923084259
"CPV",1999,-1.21001923084259
"CPV",2000,-1.21001923084259
"CPV",2001,-1.21001923084259
"CPV",2002,-1.21001923084259
"CPV",2003,-1.21001923084259
"CPV",2004,-1.21001923084259
"CPV",2005,-1.21001923084259
"CPV",2006,-1.21001923084259
"CPV",2007,-1.21001923084259
"CPV",2008,-1.21001923084259
"CPV",2009,-1.21001923084259
"CPV",2010,-1.21001923084259
"CPV",2011,-1.21001923084259
"CPV",2012,-1.21001923084259
"CPV",2013,-1.21001923084259
"CPV",2014,-1.21001923084259
"CPV",2015,-1.21001923084259
"CPV",2016,-1.21001923084259
"CPV",2017,0.11515212059021
"CAF",1980,-1.21001923084259
"CAF",1981,-1.21001923084259
"CAF",1982,-1.21001923084259
"CAF",1983,-1.21001923084259
"CAF",1984,-1.21001923084259
"CAF",1985,-1.21001923084259
"CAF",1986,-1.21001923084259
"CAF",1987,-1.21001923084259
"CAF",1988,-1.21001923084259
"CAF",1989,-1.21001923084259
"CAF",1990,-1.21001923084259
"CAF",1991,-0.141151502728462
"CAF",1992,-0.141151502728462
"CAF",1993,-0.141151502728462
"CAF",1994,-0.141151502728462
"CAF",1995,-0.141151502728462
"CAF",1996,-1.21001923084259
"CAF",1997,-1.21001923084259
"CAF",1998,-1.21001923084259
"CAF",1999,-1.21001923084259
"CAF",2000,-1.21001923084259
"CAF",2001,-1.21001923084259
"CAF",2002,-1.21001923084259
"CAF",2003,-1.21001923084259
"CAF",2004,-1.21001923084259
"CAF",2005,-1.21001923084259
"CAF",2006,-1.21001923084259
"CAF",2007,-1.21001923084259
"CAF",2008,-1.21001923084259
"CAF",2009,-1.21001923084259
"CAF",2010,-1.21001923084259
"CAF",2011,-1.21001923084259
"CAF",2012,-1.21001923084259
"CAF",2013,-1.21001923084259
"CAF",2014,-1.21001923084259
"CAF",2015,-1.21001923084259
"CAF",2016,-1.21001923084259
"CAF",2017,-1.21001923084259
"TCD",1980,-1.21001923084259
"TCD",1981,-1.21001923084259
"TCD",1982,-1.21001923084259
"TCD",1983,-1.21001923084259
"TCD",1984,-1.21001923084259
"TCD",1985,-1.21001923084259
"TCD",1986,-1.21001923084259
"TCD",1987,-1.21001923084259
"TCD",1988,-1.21001923084259
"TCD",1989,-1.21001923084259
"TCD",1990,-1.21001923084259
"TCD",1991,-1.21001923084259
"TCD",1992,-1.21001923084259
"TCD",1993,-0.141151502728462
"TCD",1994,-0.141151502728462
"TCD",1995,-0.141151502728462
"TCD",1996,-1.21001923084259
"TCD",1997,-1.21001923084259
"TCD",1998,-1.21001923084259
"TCD",1999,-1.21001923084259
"TCD",2000,-1.21001923084259
"TCD",2001,-1.21001923084259
"TCD",2002,-1.21001923084259
"TCD",2003,-1.21001923084259
"TCD",2004,-1.21001923084259
"TCD",2005,-1.21001923084259
"TCD",2006,-1.21001923084259
"TCD",2007,-1.21001923084259
"TCD",2008,-1.21001923084259
"TCD",2009,-1.21001923084259
"TCD",2010,-1.21001923084259
"TCD",2011,-1.21001923084259
"TCD",2012,-1.21001923084259
"TCD",2013,-1.21001923084259
"TCD",2014,-1.21001923084259
"TCD",2015,-1.21001923084259
"TCD",2016,-1.21001923084259
"TCD",2017,-1.21001923084259
"COM",1980,NA
"COM",1981,-1.21001923084259
"COM",1982,-1.21001923084259
"COM",1983,-1.21001923084259
"COM",1984,-1.21001923084259
"COM",1985,-1.21001923084259
"COM",1986,-1.21001923084259
"COM",1987,-1.21001923084259
"COM",1988,-1.21001923084259
"COM",1989,-1.21001923084259
"COM",1990,-1.21001923084259
"COM",1991,-1.21001923084259
"COM",1992,-1.21001923084259
"COM",1993,-1.21001923084259
"COM",1994,-1.21001923084259
"COM",1995,-1.21001923084259
"COM",1996,-1.21001923084259
"COM",1997,-1.21001923084259
"COM",1998,-1.21001923084259
"COM",1999,-1.21001923084259
"COM",2000,-1.21001923084259
"COM",2001,-1.21001923084259
"COM",2002,-1.21001923084259
"COM",2003,-1.21001923084259
"COM",2004,-1.21001923084259
"COM",2005,-1.21001923084259
"COM",2006,-1.21001923084259
"COM",2007,-1.21001923084259
"COM",2008,-1.21001923084259
"COM",2009,-1.21001923084259
"COM",2010,-1.21001923084259
"COM",2011,-1.21001923084259
"COM",2012,-1.21001923084259
"COM",2013,-1.21001923084259
"COM",2014,-1.21001923084259
"COM",2015,-1.21001923084259
"COM",2016,-1.21001923084259
"COM",2017,-1.21001923084259
"COG",1980,-1.21001923084259
"COG",1981,-1.21001923084259
"COG",1982,-1.21001923084259
"COG",1983,-1.21001923084259
"COG",1984,-1.21001923084259
"COG",1985,-1.21001923084259
"COG",1986,-1.21001923084259
"COG",1987,-1.21001923084259
"COG",1988,-1.21001923084259
"COG",1989,-1.21001923084259
"COG",1990,-1.21001923084259
"COG",1991,-1.21001923084259
"COG",1992,-1.21001923084259
"COG",1993,-1.21001923084259
"COG",1994,-1.21001923084259
"COG",1995,-0.141151502728462
"COG",1996,-1.21001923084259
"COG",1997,-1.21001923084259
"COG",1998,-1.21001923084259
"COG",1999,-1.21001923084259
"COG",2000,-1.21001923084259
"COG",2001,-1.21001923084259
"COG",2002,-1.21001923084259
"COG",2003,-1.21001923084259
"COG",2004,-1.21001923084259
"COG",2005,-1.21001923084259
"COG",2006,-1.21001923084259
"COG",2007,-1.21001923084259
"COG",2008,-1.21001923084259
"COG",2009,-1.21001923084259
"COG",2010,-1.21001923084259
"COG",2011,-1.21001923084259
"COG",2012,-1.21001923084259
"COG",2013,-1.21001923084259
"COG",2014,-1.21001923084259
"COG",2015,-1.21001923084259
"COG",2016,-1.21001923084259
"COG",2017,-1.21001923084259
"COD",1980,-1.21001923084259
"COD",1981,-1.21001923084259
"COD",1982,-1.21001923084259
"COD",1983,-1.91655135154724
"COD",1984,-1.21001923084259
"COD",1985,-1.21001923084259
"COD",1986,-1.21001923084259
"COD",1987,-1.21001923084259
"COD",1988,-1.21001923084259
"COD",1989,-1.21001923084259
"COD",1990,-1.21001923084259
"COD",1991,-1.21001923084259
"COD",1992,-1.21001923084259
"COD",1993,-1.21001923084259
"COD",1994,-1.21001923084259
"COD",1995,-1.21001923084259
"COD",1996,-1.21001923084259
"COD",1997,-0.953715622425079
"COD",1998,-0.953715622425079
"COD",1999,-0.953715622425079
"COD",2000,-0.953715622425079
"COD",2001,-0.953715622425079
"COD",2002,-1.21001923084259
"COD",2003,-1.21001923084259
"COD",2004,-1.21001923084259
"COD",2005,-1.21001923084259
"COD",2006,-1.21001923084259
"COD",2007,-1.21001923084259
"COD",2008,-1.21001923084259
"COD",2009,-1.21001923084259
"COD",2010,-1.21001923084259
"COD",2011,-1.21001923084259
"COD",2012,-1.21001923084259
"COD",2013,NA
"COD",2014,NA
"COD",2015,NA
"COD",2016,NA
"COD",2017,NA
"BEN",1980,-0.141151502728462
"BEN",1981,-0.141151502728462
"BEN",1982,-0.141151502728462
"BEN",1983,-0.141151502728462
"BEN",1984,-0.141151502728462
"BEN",1985,-0.141151502728462
"BEN",1986,-0.141151502728462
"BEN",1987,-0.141151502728462
"BEN",1988,-0.141151502728462
"BEN",1989,-0.141151502728462
"BEN",1990,-0.141151502728462
"BEN",1991,-0.141151502728462
"BEN",1992,-0.141151502728462
"BEN",1993,-0.141151502728462
"BEN",1994,-0.141151502728462
"BEN",1995,-0.141151502728462
"BEN",1996,-1.21001923084259
"BEN",1997,-1.21001923084259
"BEN",1998,-1.21001923084259
"BEN",1999,-1.21001923084259
"BEN",2000,-1.21001923084259
"BEN",2001,-1.21001923084259
"BEN",2002,-1.21001923084259
"BEN",2003,-1.21001923084259
"BEN",2004,-1.21001923084259
"BEN",2005,-1.21001923084259
"BEN",2006,-1.21001923084259
"BEN",2007,-1.21001923084259
"BEN",2008,-1.21001923084259
"BEN",2009,-1.21001923084259
"BEN",2010,-1.21001923084259
"BEN",2011,-1.21001923084259
"BEN",2012,-1.21001923084259
"BEN",2013,-1.21001923084259
"BEN",2014,-1.21001923084259
