"iso3c","year","LeftWing"
"SDN",2009,NA
"SDN",2010,NA
"SDN",2011,NA
"SDN",2012,NA
"SDN",2013,NA
"SDN",2014,NA
"SDN",2015,NA
"SDN",2016,NA
"SDN",2017,NA
"SEN",1980,1
"SEN",1981,1
"SEN",1982,1
"SEN",1983,1
"SEN",1984,1
"SEN",1985,1
"SEN",1986,1
"SEN",1987,1
"SEN",1988,1
"SEN",1989,1
"SEN",1990,1
"SEN",1991,1
"SEN",1992,1
"SEN",1993,1
"SEN",1994,1
"SEN",1995,1
"SEN",1996,1
"SEN",1997,1
"SEN",1998,1
"SEN",1999,1
"SEN",2000,1
"SEN",2001,NA
"SEN",2002,NA
"SEN",2003,NA
"SEN",2004,NA
"SEN",2005,NA
"SEN",2006,NA
"SEN",2007,NA
"SEN",2008,NA
"SEN",2009,NA
"SEN",2010,NA
"SEN",2011,NA
"SEN",2012,NA
"SEN",2013,NA
"SEN",2014,NA
"SEN",2015,NA
"SEN",2016,NA
"SEN",2017,NA
"SGP",1980,NA
"SGP",1981,NA
"SGP",1982,NA
"SGP",1983,NA
"SGP",1984,NA
"SGP",1985,NA
"SGP",1986,NA
"SGP",1987,NA
"SGP",1988,NA
"SGP",1989,NA
"SGP",1990,NA
"SGP",1991,NA
"SGP",1992,NA
"SGP",1993,NA
"SGP",1994,NA
"SGP",1995,NA
"SGP",1996,NA
"SGP",1997,NA
"SGP",1998,NA
"SGP",1999,NA
"SGP",2000,NA
"SGP",2001,NA
"SGP",2002,NA
"SGP",2003,NA
"SGP",2004,NA
"SGP",2005,NA
"SGP",2006,NA
"SGP",2007,NA
"SGP",2008,NA
"SGP",2009,NA
"SGP",2010,NA
"SGP",2011,NA
"SGP",2012,NA
"SGP",2013,NA
"SGP",2014,NA
"SGP",2015,NA
"SGP",2016,NA
"SGP",2017,NA
"SLB",1980,NA
"SLB",1981,NA
"SLB",1982,1
"SLB",1983,1
"SLB",1984,1
"SLB",1985,NA
"SLB",1986,NA
"SLB",1987,NA
"SLB",1988,NA
"SLB",1989,NA
"SLB",1990,1
"SLB",1991,1
"SLB",1992,1
"SLB",1993,1
"SLB",1994,NA
"SLB",1995,NA
"SLB",1996,NA
"SLB",1997,NA
"SLB",1998,1
"SLB",1999,1
"SLB",2000,1
"SLB",2001,1
"SLB",2002,NA
"SLB",2003,NA
"SLB",2004,NA
"SLB",2005,NA
"SLB",2006,NA
"SLB",2007,NA
"SLB",2008,NA
"SLB",2009,NA
"SLB",2010,NA
"SLB",2011,NA
"SLB",2012,NA
"SLB",2013,NA
"SLB",2014,NA
"SLB",2015,NA
"SLB",2016,NA
"SLB",2017,NA
"SLE",1980,1
"SLE",1981,1
"SLE",1982,1
"SLE",1983,1
"SLE",1984,1
"SLE",1985,1
"SLE",1986,1
"SLE",1987,1
"SLE",1988,1
"SLE",1989,1
"SLE",1990,1
"SLE",1991,1
"SLE",1992,1
"SLE",1993,NA
"SLE",1994,NA
"SLE",1995,NA
"SLE",1996,NA
"SLE",1997,NA
"SLE",1998,NA
"SLE",1999,NA
"SLE",2000,NA
"SLE",2001,NA
"SLE",2002,NA
"SLE",2003,NA
"SLE",2004,NA
"SLE",2005,NA
"SLE",2006,NA
"SLE",2007,NA
"SLE",2008,1
"SLE",2009,1
"SLE",2010,1
"SLE",2011,1
"SLE",2012,1
"SLE",2013,1
"SLE",2014,1
"SLE",2015,1
"SLE",2016,1
"SLE",2017,1
"SLV",1980,NA
"SLV",1981,NA
"SLV",1982,NA
"SLV",1983,NA
"SLV",1984,NA
"SLV",1985,NA
"SLV",1986,NA
"SLV",1987,NA
"SLV",1988,NA
"SLV",1989,NA
"SLV",1990,NA
"SLV",1991,NA
"SLV",1992,NA
"SLV",1993,NA
"SLV",1994,NA
"SLV",1995,NA
"SLV",1996,NA
"SLV",1997,NA
"SLV",1998,NA
"SLV",1999,NA
"SLV",2000,NA
"SLV",2001,NA
"SLV",2002,NA
"SLV",2003,NA
"SLV",2004,NA
"SLV",2005,NA
"SLV",2006,NA
"SLV",2007,NA
"SLV",2008,NA
"SLV",2009,NA
"SLV",2010,1
"SLV",2011,1
"SLV",2012,1
"SLV",2013,1
"SLV",2014,1
"SLV",2015,1
"SLV",2016,1
"SLV",2017,1
"SOM",1980,NA
"SOM",1981,NA
"SOM",1982,NA
"SOM",1983,NA
"SOM",1984,NA
"SOM",1985,NA
"SOM",1986,NA
"SOM",1987,NA
"SOM",1988,NA
"SOM",1989,NA
"SOM",1990,NA
"SOM",1991,NA
"SOM",1992,NA
"SOM",1993,NA
"SOM",1994,NA
"SOM",1995,NA
"SOM",1996,NA
"SOM",1997,NA
"SOM",1998,NA
"SOM",1999,NA
"SOM",2000,NA
"SOM",2001,NA
"SOM",2002,NA
"SOM",2003,NA
"SOM",2004,NA
"SOM",2005,NA
"SOM",2006,NA
"SOM",2007,NA
"SOM",2008,NA
"SOM",2009,NA
"SOM",2010,NA
"SOM",2011,NA
"SOM",2012,NA
"SOM",2013,NA
"SOM",2014,NA
"SOM",2015,NA
"SOM",2016,NA
"SOM",2017,NA
"SSD",2011,NA
"SSD",2012,NA
"SSD",2013,NA
"SSD",2014,NA
"SSD",2015,NA
"SSD",2016,NA
"SSD",2017,NA
"SUN",1980,1
"SUN",1981,1
"SUN",1982,1
"SUN",1983,1
"SUN",1984,1
"SUN",1985,1
"SUN",1986,1
"SUN",1987,1
"SUN",1988,1
"SUN",1989,1
"SUN",1990,1
"SUN",1991,1
"SUR",1980,NA
"SUR",1981,NA
"SUR",1982,NA
"SUR",1983,NA
"SUR",1984,NA
"SUR",1985,NA
"SUR",1986,NA
"SUR",1987,NA
"SUR",1988,NA
"SUR",1989,1
"SUR",1990,1
"SUR",1991,NA
"SUR",1992,NA
"SUR",1993,NA
"SUR",1994,NA
"SUR",1995,NA
"SUR",1996,NA
"SUR",1997,NA
"SUR",1998,NA
"SUR",1999,NA
"SUR",2000,NA
"SUR",2001,NA
"SUR",2002,NA
"SUR",2003,NA
"SUR",2004,NA
"SUR",2005,NA
"SUR",2006,NA
"SUR",2007,NA
"SUR",2008,NA
"SUR",2009,NA
"SUR",2010,NA
"SUR",2011,NA
"SUR",2012,NA
"SUR",2013,NA
"SUR",2014,NA
"SUR",2015,NA
"SUR",2016,NA
"SUR",2017,NA
"SVK",1980,NA
"SVK",1981,NA
"SVK",1982,NA
"SVK",1983,NA
"SVK",1984,NA
"SVK",1985,NA
"SVK",1986,NA
"SVK",1987,NA
"SVK",1988,NA
"SVK",1989,NA
"SVK",1990,NA
"SVK",1991,NA
"SVK",1992,NA
"SVK",1993,1
"SVK",1994,1
"SVK",1995,1
"SVK",1996,1
"SVK",1997,1
"SVK",1998,1
"SVK",1999,NA
"SVK",2000,NA
"SVK",2001,NA
"SVK",2002,NA
"SVK",2003,NA
"SVK",2004,NA
"SVK",2005,NA
"SVK",2006,NA
"SVK",2007,1
"SVK",2008,1
"SVK",2009,1
"SVK",2010,1
"SVK",2011,1
"SVK",2012,1
"SVK",2013,1
"SVK",2014,1
"SVK",2015,1
"SVK",2016,1
"SVK",2017,1
"SVN",1980,NA
"SVN",1981,NA
"SVN",1982,NA
"SVN",1983,NA
"SVN",1984,NA
"SVN",1985,NA
"SVN",1986,NA
"SVN",1987,NA
"SVN",1988,NA
"SVN",1989,NA
"SVN",1990,NA
"SVN",1991,NA
"SVN",1992,NA
"SVN",1993,1
"SVN",1994,1
"SVN",1995,1
"SVN",1996,1
"SVN",1997,1
"SVN",1998,1
"SVN",1999,1
"SVN",2000,1
"SVN",2001,1
"SVN",2002,1
"SVN",2003,1
"SVN",2004,1
"SVN",2005,NA
"SVN",2006,NA
"SVN",2007,NA
"SVN",2008,NA
"SVN",2009,1
"SVN",2010,1
"SVN",2011,1
"SVN",2012,NA
"SVN",2013,NA
"SVN",2014,1
"SVN",2015,NA
"SVN",2016,NA
"SVN",2017,NA
"SWE",1980,NA
"SWE",1981,NA
"SWE",1982,NA
"SWE",1983,1
"SWE",1984,1
"SWE",1985,1
"SWE",1986,1
"SWE",1987,1
"SWE",1988,1
"SWE",1989,1
"SWE",1990,1
"SWE",1991,1
"SWE",1992,NA
"SWE",1993,NA
"SWE",1994,NA
"SWE",1995,1
"SWE",1996,1
"SWE",1997,1
"SWE",1998,1
"SWE",1999,1
"SWE",2000,1
"SWE",2001,1
"SWE",2002,1
"SWE",2003,1
"SWE",2004,1
"SWE",2005,1
"SWE",2006,1
"SWE",2007,NA
"SWE",2008,NA
"SWE",2009,NA
"SWE",2010,NA
"SWE",2011,NA
"SWE",2012,NA
"SWE",2013,NA
"SWE",2014,NA
"SWE",2015,1
"SWE",2016,1
"SWE",2017,1
"SWZ",1980,NA
"SWZ",1981,NA
"SWZ",1982,NA
"SWZ",1983,NA
"SWZ",1984,NA
"SWZ",1985,NA
"SWZ",1986,NA
"SWZ",1987,NA
"SWZ",1988,NA
"SWZ",1989,NA
"SWZ",1990,NA
"SWZ",1991,NA
"SWZ",1992,NA
"SWZ",1993,NA
"SWZ",1994,NA
"SWZ",1995,NA
"SWZ",1996,NA
"SWZ",1997,NA
"SWZ",1998,NA
"SWZ",1999,NA
"SWZ",2000,NA
"SWZ",2001,NA
"SWZ",2002,NA
"SWZ",2003,NA
"SWZ",2004,NA
"SWZ",2005,NA
"SWZ",2006,NA
"SWZ",2007,NA
"SWZ",2008,NA
"SWZ",2009,NA
"SWZ",2010,NA
"SWZ",2011,NA
"SWZ",2012,NA
"SWZ",2013,NA
"SWZ",2014,NA
"SWZ",2015,NA
"SWZ",2016,NA
"SWZ",2017,NA
"SYR",1980,NA
"SYR",1981,NA
"SYR",1982,NA
"SYR",1983,NA
"SYR",1984,NA
"SYR",1985,NA
"SYR",1986,NA
"SYR",1987,NA
"SYR",1988,NA
"SYR",1989,NA
"SYR",1990,NA
"SYR",1991,NA
"SYR",1992,NA
"SYR",1993,NA
"SYR",1994,NA
"SYR",1995,NA
"SYR",1996,NA
"SYR",1997,NA
"SYR",1998,NA
"SYR",1999,NA
"SYR",2000,NA
"SYR",2001,NA
"SYR",2002,NA
"SYR",2003,NA
"SYR",2004,NA
"SYR",2005,NA
"SYR",2006,NA
"SYR",2007,NA
"SYR",2008,NA
"SYR",2009,NA
"SYR",2010,NA
"SYR",2011,NA
"SYR",2012,NA
"SYR",2013,NA
"SYR",2014,NA
"SYR",2015,NA
"SYR",2016,NA
"SYR",2017,NA
"TCD",1980,NA
"TCD",1981,NA
"TCD",1982,NA
"TCD",1983,NA
"TCD",1984,NA
"TCD",1985,NA
"TCD",1986,NA
"TCD",1987,NA
"TCD",1988,NA
"TCD",1989,NA
"TCD",1990,NA
"TCD",1991,NA
"TCD",1992,NA
"TCD",1993,NA
"TCD",1994,NA
"TCD",1995,NA
"TCD",1996,NA
"TCD",1997,NA
"TCD",1998,NA
"TCD",1999,NA
"TCD",2000,NA
"TCD",2001,NA
"TCD",2002,NA
"TCD",2003,NA
"TCD",2004,NA
"TCD",2005,NA
"TCD",2006,NA
"TCD",2007,NA
"TCD",2008,NA
"TCD",2009,NA
"TCD",2010,NA
"TCD",2011,NA
"TCD",2012,NA
"TCD",2013,NA
"TCD",2014,NA
"TCD",2015,NA
"TCD",2016,NA
"TCD",2017,NA
"TGO",1980,NA
"TGO",1981,NA
"TGO",1982,NA
"TGO",1983,NA
"TGO",1984,NA
"TGO",1985,NA
"TGO",1986,NA
"TGO",1987,NA
"TGO",1988,NA
"TGO",1989,NA
"TGO",1990,NA
"TGO",1991,NA
"TGO",1992,NA
"TGO",1993,NA
"TGO",1994,NA
"TGO",1995,NA
"TGO",1996,NA
"TGO",1997,NA
"TGO",1998,NA
"TGO",1999,NA
"TGO",2000,NA
"TGO",2001,NA
"TGO",2002,NA
"TGO",2003,NA
"TGO",2004,NA
"TGO",2005,NA
"TGO",2006,NA
"TGO",2007,NA
"TGO",2008,NA
"TGO",2009,NA
"TGO",2010,NA
"TGO",2011,NA
"TGO",2012,NA
"TGO",2013,NA
"TGO",2014,NA
"TGO",2015,NA
"TGO",2016,NA
"TGO",2017,NA
"THA",1980,NA
"THA",1981,NA
"THA",1982,NA
"THA",1983,NA
"THA",1984,NA
"THA",1985,NA
"THA",1986,NA
"THA",1987,NA
"THA",1988,NA
"THA",1989,NA
"THA",1990,NA
"THA",1991,NA
"THA",1992,NA
"THA",1993,NA
"THA",1994,NA
"THA",1995,NA
"THA",1996,NA
"THA",1997,NA
"THA",1998,NA
"THA",1999,NA
"THA",2000,NA
"THA",2001,NA
"THA",2002,NA
"THA",2003,NA
"THA",2004,NA
"THA",2005,NA
"THA",2006,NA
"THA",2007,NA
"THA",2008,NA
"THA",2009,NA
"THA",2010,NA
"THA",2011,NA
"THA",2012,NA
"THA",2013,NA
"THA",2014,NA
"THA",2015,NA
"THA",2016,NA
"THA",2017,NA
"TJK",1980,NA
"TJK",1981,NA
"TJK",1982,NA
"TJK",1983,NA
"TJK",1984,NA
"TJK",1985,NA
"TJK",1986,NA
"TJK",1987,NA
"TJK",1988,NA
"TJK",1989,NA
"TJK",1990,NA
"TJK",1991,NA
"TJK",1992,1
"TJK",1993,1
"TJK",1994,1
"TJK",1995,1
"TJK",1996,1
"TJK",1997,1
"TJK",1998,1
"TJK",1999,1
"TJK",2000,1
"TJK",2001,1
"TJK",2002,1
"TJK",2003,1
"TJK",2004,1
"TJK",2005,1
"TJK",2006,1
"TJK",2007,1
"TJK",2008,1
"TJK",2009,1
"TJK",2010,1
"TJK",2011,1
"TJK",2012,1
"TJK",2013,1
"TJK",2014,1
"TJK",2015,1
"TJK",2016,1
"TJK",2017,1
"TKM",1980,NA
"TKM",1981,NA
"TKM",1982,NA
"TKM",1983,NA
"TKM",1984,NA
"TKM",1985,NA
"TKM",1986,NA
"TKM",1987,NA
"TKM",1988,NA
"TKM",1989,NA
"TKM",1990,NA
"TKM",1991,NA
"TKM",1992,1
"TKM",1993,1
"TKM",1994,1
"TKM",1995,1
"TKM",1996,1
"TKM",1997,1
"TKM",1998,1
"TKM",1999,1
"TKM",2000,1
"TKM",2001,1
"TKM",2002,1
"TKM",2003,1
"TKM",2004,1
"TKM",2005,1
"TKM",2006,1
"TKM",2007,1
"TKM",2008,1
"TKM",2009,1
"TKM",2010,1
"TKM",2011,1
"TKM",2012,1
"TKM",2013,1
"TKM",2014,1
"TKM",2015,1
"TKM",2016,1
"TKM",2017,1
"TMP",1980,NA
"TMP",1981,NA
"TMP",1982,NA
"TMP",1983,NA
"TMP",1984,NA
"TMP",1985,NA
"TMP",1986,NA
"TMP",1987,NA
"TMP",1988,NA
"TMP",1989,NA
"TMP",1990,NA
"TMP",1991,NA
"TMP",1992,NA
"TMP",1993,NA
"TMP",1994,NA
"TMP",1995,NA
"TMP",1996,NA
"TMP",1997,NA
"TMP",1998,NA
"TMP",1999,NA
"TMP",2000,NA
"TMP",2001,NA
"TMP",2002,NA
"TMP",2003,NA
"TMP",2004,NA
"TMP",2005,NA
"TMP",2006,NA
"TMP",2007,NA
"TMP",2008,NA
"TMP",2009,NA
"TMP",2010,NA
"TMP",2011,NA
"TMP",2012,NA
"TMP",2013,NA
"TMP",2014,NA
"TMP",2015,NA
"TMP",2016,NA
"TMP",2017,NA
"TTO",1980,NA
"TTO",1981,NA
"TTO",1982,NA
"TTO",1983,NA
"TTO",1984,NA
"TTO",1985,NA
"TTO",1986,NA
"TTO",1987,1
"TTO",1988,1
"TTO",1989,1
"TTO",1990,1
"TTO",1991,1
"TTO",1992,NA
"TTO",1993,NA
"TTO",1994,NA
"TTO",1995,NA
"TTO",1996,1
"TTO",1997,1
"TTO",1998,1
"TTO",1999,1
"TTO",2000,1
"TTO",2001,1
"TTO",2002,NA
"TTO",2003,NA
"TTO",2004,NA
"TTO",2005,NA
"TTO",2006,NA
"TTO",2007,NA
"TTO",2008,NA
"TTO",2009,NA
"TTO",2010,NA
"TTO",2011,1
"TTO",2012,1
"TTO",2013,1
"TTO",2014,1
"TTO",2015,1
"TTO",2016,NA
"TTO",2017,NA
"TUN",1980,1
"TUN",1981,1
"TUN",1982,1
"TUN",1983,1
"TUN",1984,1
"TUN",1985,1
"TUN",1986,1
"TUN",1987,1
"TUN",1988,1
"TUN",1989,1
"TUN",1990,1
"TUN",1991,1
"TUN",1992,1
"TUN",1993,1
"TUN",1994,1
"TUN",1995,1
"TUN",1996,1
"TUN",1997,1
"TUN",1998,1
"TUN",1999,1
"TUN",2000,1
"TUN",2001,1
"TUN",2002,1
"TUN",2003,1
"TUN",2004,1
"TUN",2005,1
"TUN",2006,1
"TUN",2007,1
"TUN",2008,1
"TUN",2009,1
"TUN",2010,1
"TUN",2011,1
"TUN",2012,NA
"TUN",2013,NA
"TUN",2014,NA
"TUN",2015,NA
"TUN",2016,NA
"TUN",2017,NA
"TUR",1980,NA
"TUR",1981,NA
"TUR",1982,NA
"TUR",1983,NA
"TUR",1984,NA
"TUR",1985,NA
"TUR",1986,NA
"TUR",1987,NA
"TUR",1988,NA
"TUR",1989,NA
"TUR",1990,NA
"TUR",1991,NA
"TUR",1992,NA
"TUR",1993,NA
"TUR",1994,NA
"TUR",1995,NA
"TUR",1996,NA
"TUR",1997,NA
"TUR",1998,NA
"TUR",1999,NA
"TUR",2000,1
"TUR",2001,1
"TUR",2002,1
"TUR",2003,NA
"TUR",2004,NA
"TUR",2005,NA
"TUR",2006,NA
"TUR",2007,NA
"TUR",2008,NA
"TUR",2009,NA
"TUR",2010,NA
"TUR",2011,NA
"TUR",2012,NA
"TUR",2013,NA
"TUR",2014,NA
"TUR",2015,NA
"TUR",2016,NA
"TUR",2017,NA
"TWN",1980,NA
"TWN",1981,NA
"TWN",1982,NA
"TWN",1983,NA
"TWN",1984,NA
"TWN",1985,NA
"TWN",1986,NA
"TWN",1987,NA
"TWN",1988,NA
"TWN",1989,NA
"TWN",1990,NA
"TWN",1991,NA
"TWN",1992,NA
"TWN",1993,NA
"TWN",1994,NA
"TWN",1995,NA
"TWN",1996,NA
"TWN",1997,NA
"TWN",1998,NA
"TWN",1999,NA
"TWN",2000,NA
"TWN",2001,NA
"TWN",2002,NA
"TWN",2003,NA
"TWN",2004,NA
"TWN",2005,NA
"TWN",2006,NA
"TWN",2007,NA
"TWN",2008,NA
"TWN",2009,NA
"TWN",2010,NA
"TWN",2011,NA
"TWN",2012,NA
"TWN",2013,NA
"TWN",2014,NA
"TWN",2015,NA
"TWN",2016,NA
"TWN",2017,NA
"TZA",1980,1
"TZA",1981,1
"TZA",1982,1
"TZA",1983,1
"TZA",1984,1
"TZA",1985,1
"TZA",1986,1
"TZA",1987,1
"TZA",1988,1
"TZA",1989,1
"TZA",1990,1
"TZA",1991,1
"TZA",1992,1
"TZA",1993,1
"TZA",1994,1
"TZA",1995,1
"TZA",1996,1
"TZA",1997,1
"TZA",1998,1
"TZA",1999,1
"TZA",2000,1
"TZA",2001,1
"TZA",2002,1
"TZA",2003,1
"TZA",2004,1
"TZA",2005,1
"TZA",2006,1
"TZA",2007,1
"TZA",2008,1
"TZA",2009,1
"TZA",2010,1
"TZA",2011,1
"TZA",2012,1
"TZA",2013,1
"TZA",2014,1
"TZA",2015,1
"TZA",2016,1
"TZA",2017,1
"UGA",1980,NA
"UGA",1981,1
"UGA",1982,1
"UGA",1983,1
"UGA",1984,1
"UGA",1985,1
"UGA",1986,NA
"UGA",1987,NA
"UGA",1988,NA
"UGA",1989,NA
"UGA",1990,NA
"UGA",1991,NA
"UGA",1992,NA
"UGA",1993,NA
"UGA",1994,NA
"UGA",1995,NA
"UGA",1996,NA
"UGA",1997,NA
"UGA",1998,NA
"UGA",1999,NA
"UGA",2000,NA
"UGA",2001,NA
"UGA",2002,NA
"UGA",2003,NA
"UGA",2004,NA
"UGA",2005,NA
"UGA",2006,NA
"UGA",2007,NA
"UGA",2008,NA
"UGA",2009,NA
"UGA",2010,NA
"UGA",2011,NA
"UGA",2012,NA
"UGA",2013,NA
"UGA",2014,NA
"UGA",2015,NA
"UGA",2016,NA
"UGA",2017,NA
"UKR",1980,NA
"UKR",1981,NA
"UKR",1982,NA
"UKR",1983,NA
"UKR",1984,NA
"UKR",1985,NA
"UKR",1986,NA
"UKR",1987,NA
"UKR",1988,NA
"UKR",1989,NA
"UKR",1990,NA
"UKR",1991,NA
"UKR",1992,1
"UKR",1993,1
"UKR",1994,1
"UKR",1995,NA
"UKR",1996,NA
"UKR",1997,NA
"UKR",1998,NA
"UKR",1999,NA
"UKR",2000,NA
"UKR",2001,NA
"UKR",2002,NA
"UKR",2003,NA
"UKR",2004,NA
"UKR",2005,NA
"UKR",2006,NA
"UKR",2007,NA
"UKR",2008,NA
"UKR",2009,NA
"UKR",2010,NA
"UKR",2011,NA
"UKR",2012,NA
"UKR",2013,NA
"UKR",2014,NA
"UKR",2015,NA
"UKR",2016,NA
"UKR",2017,NA
"URY",1980,NA
"URY",1981,NA
"URY",1982,NA
"URY",1983,NA
"URY",1984,NA
"URY",1985,NA
"URY",1986,NA
"URY",1987,NA
"URY",1988,NA
"URY",1989,NA
"URY",1990,NA
"URY",1991,NA
"URY",1992,NA
"URY",1993,NA
"URY",1994,NA
"URY",1995,NA
"URY",1996,NA
"URY",1997,NA
"URY",1998,NA
"URY",1999,NA
"URY",2000,NA
"URY",2001,NA
"URY",2002,NA
"URY",2003,NA
"URY",2004,NA
"URY",2005,1
"URY",2006,1
"URY",2007,1
"URY",2008,1
"URY",2009,1
"URY",2010,1
"URY",2011,1
"URY",2012,1
"URY",2013,1
"URY",2014,1
"URY",2015,1
"URY",2016,1
"URY",2017,1
"USA",1980,1
"USA",1981,NA
"USA",1982,NA
"USA",1983,NA
"USA",1984,NA
"USA",1985,NA
"USA",1986,NA
"USA",1987,NA
"USA",1988,NA
"USA",1989,NA
"USA",1990,NA
"USA",1991,NA
"USA",1992,NA
"USA",1993,1
"USA",1994,1
"USA",1995,1
"USA",1996,1
"USA",1997,1
"USA",1998,1
"USA",1999,1
"USA",2000,1
"USA",2001,NA
"USA",2002,NA
"USA",2003,NA
"USA",2004,NA
"USA",2005,NA
"USA",2006,NA
"USA",2007,NA
"USA",2008,NA
"USA",2009,1
"USA",2010,1
"USA",2011,1
"USA",2012,1
"USA",2013,1
"USA",2014,1
"USA",2015,1
"USA",2016,1
"USA",2017,NA
"UZB",1980,NA
"UZB",1981,NA
"UZB",1982,NA
"UZB",1983,NA
"UZB",1984,NA
"UZB",1985,NA
"UZB",1986,NA
"UZB",1987,NA
"UZB",1988,NA
"UZB",1989,NA
"UZB",1990,NA
"UZB",1991,NA
"UZB",1992,1
"UZB",1993,1
"UZB",1994,1
"UZB",1995,1
"UZB",1996,1
"UZB",1997,1
"UZB",1998,1
"UZB",1999,1
"UZB",2000,1
"UZB",2001,1
"UZB",2002,1
"UZB",2003,1
"UZB",2004,1
"UZB",2005,1
"UZB",2006,1
"UZB",2007,1
"UZB",2008,NA
"UZB",2009,NA
"UZB",2010,NA
"UZB",2011,NA
"UZB",2012,NA
"UZB",2013,NA
"UZB",2014,NA
"UZB",2015,NA
"UZB",2016,NA
"UZB",2017,NA
"VEN",1980,NA
"VEN",1981,NA
"VEN",1982,NA
"VEN",1983,NA
"VEN",1984,1
"VEN",1985,1
"VEN",1986,1
"VEN",1987,1
"VEN",1988,1
"VEN",1989,NA
"VEN",1990,NA
"VEN",1991,NA
"VEN",1992,NA
"VEN",1993,NA
"VEN",1994,NA
"VEN",1995,NA
"VEN",1996,NA
"VEN",1997,NA
"VEN",1998,NA
"VEN",1999,NA
"VEN",2000,NA
"VEN",2001,NA
"VEN",2002,NA
"VEN",2003,NA
"VEN",2004,NA
"VEN",2005,NA
"VEN",2006,NA
"VEN",2007,NA
"VEN",2008,NA
"VEN",2009,NA
"VEN",2010,NA
"VEN",2011,NA
"VEN",2012,NA
"VEN",2013,NA
"VEN",2014,NA
"VEN",2015,NA
"VEN",2016,NA
"VEN",2017,NA
"VNM",1980,1
"VNM",1981,1
"VNM",1982,1
"VNM",1983,1
"VNM",1984,1
"VNM",1985,1
"VNM",1986,1
"VNM",1987,1
"VNM",1988,1
"VNM",1989,1
"VNM",1990,1
"VNM",1991,1
"VNM",1992,1
"VNM",1993,1
"VNM",1994,1
"VNM",1995,1
"VNM",1996,1
"VNM",1997,1
"VNM",1998,1
"VNM",1999,1
"VNM",2000,1
"VNM",2001,1
"VNM",2002,1
"VNM",2003,1
"VNM",2004,1
"VNM",2005,1
"VNM",2006,1
"VNM",2007,1
"VNM",2008,1
"VNM",2009,1
"VNM",2010,1
"VNM",2011,1
"VNM",2012,1
"VNM",2013,1
"VNM",2014,1
"VNM",2015,1
"VNM",2016,1
"VNM",2017,1
"VUT",1980,NA
"VUT",1981,1
"VUT",1982,1
"VUT",1983,1
"VUT",1984,1
"VUT",1985,1
"VUT",1986,1
"VUT",1987,1
"VUT",1988,1
"VUT",1989,1
"VUT",1990,1
"VUT",1991,1
"VUT",1992,NA
"VUT",1993,NA
"VUT",1994,NA
"VUT",1995,NA
"VUT",1996,NA
"VUT",1997,NA
"VUT",1998,NA
"VUT",1999,1
"VUT",2000,NA
"VUT",2001,1
"VUT",2002,1
"VUT",2003,1
"VUT",2004,1
"VUT",2005,1
"VUT",2006,1
"VUT",2007,1
"VUT",2008,1
"VUT",2009,1
"VUT",2010,1
"VUT",2011,NA
"VUT",2012,NA
"VUT",2013,NA
"VUT",2014,NA
"VUT",2015,1
"VUT",2016,NA
"VUT",2017,NA
"WSM",1980,NA
"WSM",1981,NA
"WSM",1982,NA
"WSM",1983,NA
"WSM",1984,NA
"WSM",1985,NA
"WSM",1986,NA
"WSM",1987,NA
"WSM",1988,NA
"WSM",1989,NA
"WSM",1990,NA
"WSM",1991,NA
"WSM",1992,NA
"WSM",1993,NA
"WSM",1994,NA
"WSM",1995,NA
"WSM",1996,NA
"WSM",1997,NA
"WSM",1998,NA
"WSM",1999,NA
"WSM",2000,NA
"WSM",2001,NA
"WSM",2002,NA
"WSM",2003,NA
"WSM",2004,NA
"WSM",2005,NA
"WSM",2006,NA
"WSM",2007,NA
"WSM",2008,NA
"WSM",2009,NA
"WSM",2010,NA
"WSM",2011,NA
"WSM",2012,NA
"WSM",2013,NA
"WSM",2014,NA
"WSM",2015,NA
"WSM",2016,NA
"WSM",2017,NA
"YEM",1980,NA
"YEM",1981,NA
"YEM",1982,NA
"YEM",1983,NA
"YEM",1984,NA
"YEM",1985,NA
"YEM",1986,NA
"YEM",1987,NA
"YEM",1988,NA
"YEM",1989,NA
"YEM",1990,NA
"YEM",1991,NA
"YEM",1992,NA
"YEM",1993,NA
"YEM",1994,NA
"YEM",1995,NA
"YEM",1996,NA
"YEM",1997,NA
"YEM",1998,NA
"YEM",1999,NA
"YEM",2000,NA
"YEM",2001,NA
"YEM",2002,NA
"YEM",2003,NA
"YEM",2004,NA
"YEM",2005,NA
"YEM",2006,NA
"YEM",2007,NA
"YEM",2008,NA
"YEM",2009,NA
"YEM",2010,NA
"YEM",2011,NA
"YEM",2012,NA
"YEM",2013,NA
"YEM",2014,NA
"YEM",2015,NA
"YEM",2016,NA
"YEM",2017,NA
"YMD",1980,1
"YMD",1981,1
"YMD",1982,1
"YMD",1983,1
"YMD",1984,1
"YMD",1985,1
"YMD",1986,1
"YMD",1987,1
"YMD",1988,1
"YMD",1989,1
"YMD",1990,NA
"YMD",1991,NA
"YMD",1992,NA
"YMD",1993,NA
"YMD",1994,NA
"YMD",1995,NA
"YMD",1996,NA
"YMD",1997,NA
"YMD",1998,NA
"YMD",1999,NA
"YMD",2000,NA
"YMD",2001,NA
"YMD",2002,NA
"YMD",2003,NA
"YMD",2004,NA
"YMD",2005,NA
"YMD",2006,NA
"YMD",2007,NA
"YMD",2008,NA
"YMD",2009,NA
"YMD",2010,NA
"YMD",2011,NA
"YMD",2012,NA
