"iso3c","year","globFin","globRestrict","globSoc","globPol"
"LSO",1993,71.28844452,34.4603653,33.46174622,30.66876411
"LSO",1994,72.90788269,34.47763443,33.01562119,30.95954514
"LSO",1995,77.61499786,34.70054245,32.16153717,32.02929688
"LSO",1996,79.98767853,29.12512779,32.81312561,33.29415131
"LSO",1997,79.27809906,28.21194077,33.46573639,34.14139557
"LSO",1998,82.95859528,28.71789169,32.30625534,34.28017426
"LSO",1999,81.86183929,27.87386322,35.09703827,34.26435089
"LSO",2000,82.95861053,28.61395264,39.33069992,34.02802658
"LSO",2001,86.73788452,27.5527153,41.22272491,34.92912674
"LSO",2002,87.4017334,28.04142761,44.64312363,35.31973267
"LSO",2003,88.65856171,27.90711594,44.61899567,36.23316574
"LSO",2004,87.34927368,27.11606216,47.29256439,36.38134766
"LSO",2005,84.31819916,26.15393066,45.35266495,37.81601715
"LSO",2006,84.51386261,26.47092438,46.8079071,36.23537064
"LSO",2007,86.93177032,25.39463234,47.44039917,36.4262886
"LSO",2008,84.38098907,23.89215851,50.15500641,47.65597534
"LSO",2009,87.55065918,26.09359932,51.95921326,37.12468338
"LSO",2010,84.64460754,30.31062126,50.4594841,60.25359344
"LSO",2011,81.11579132,28.9023838,49.08808899,49.64001846
"LSO",2012,80.47605133,29.05869293,51.04289627,50.54295349
"LSO",2013,80.12162018,27.46315384,47.24409866,50.66519547
"LSO",2014,79.16663361,39.03544617,47.9034996,50.59132385
"LSO",2015,79.21097565,34.81348801,47.74266434,50.3706398
"LTU",1980,NA,NA,NA,NA
"LTU",1981,NA,NA,NA,NA
"LTU",1982,NA,NA,NA,NA
"LTU",1983,NA,NA,NA,NA
"LTU",1984,NA,NA,NA,NA
"LTU",1985,NA,NA,NA,NA
"LTU",1986,NA,NA,NA,NA
"LTU",1987,NA,NA,NA,NA
"LTU",1988,NA,NA,NA,NA
"LTU",1989,NA,NA,NA,NA
"LTU",1990,23.32856941,70.2469635,49.17549515,26.546175
"LTU",1991,23.19046402,70.26665497,49.02733994,25.92654419
"LTU",1992,22.90679359,68.54569244,49.28329849,30.81827354
"LTU",1993,22.53359222,67.3562851,53.76378632,35.68747711
"LTU",1994,22.05033493,64.7631073,52.67392349,49.4135437
"LTU",1995,21.58483124,68.9201889,53.30952454,52.21190262
"LTU",1996,29.91469765,69.24807739,58.81094742,53.80088425
"LTU",1997,36.85941696,69.31272125,60.54702377,58.22099304
"LTU",1998,42.05644989,69.60276031,62.33643341,60.02254486
"LTU",1999,46.29760361,71.53526306,62.3887558,61.47131348
"LTU",2000,48.21359634,71.53058624,65.14573669,63.91439438
"LTU",2001,48.77030945,81.02089691,65.61557007,65.12773132
"LTU",2002,48.21929169,78.82704163,66.82249451,65.64749146
"LTU",2003,51.50616455,78.28744507,67.78473663,68.51241302
"LTU",2004,56.962883,79.00504303,69.2739563,73.23197937
"LTU",2005,60.20568848,75.94799042,72.99313354,73.42454529
"LTU",2006,67.08472443,74.70292664,74.08636475,74.64616394
"LTU",2007,72.21559906,75.46382904,74.17878723,76.89464569
"LTU",2008,67.76811981,72.49907684,74.45960999,77.99719238
"LTU",2009,59.51870346,71.64008331,74.32667542,77.61325836
"LTU",2010,73.13785553,70.81510162,74.86157227,77.19676208
"LTU",2011,73.36807251,70.85134125,76.00348663,77.68267059
"LTU",2012,72.65024567,68.53368378,77.39019775,77.56305695
"LTU",2013,70.51335907,68.97325134,79.51097107,77.845047
"LTU",2014,63.28187561,72.44307709,81.91513824,78.52171326
"LTU",2015,73.10392761,73.60838318,80.86447906,79.09611511
"LUX",1980,88.19019318,85.97840881,77.69960785,64.75595093
"LUX",1981,88.4574585,86.18882751,76.7368927,65.14537048
"LUX",1982,88.36190033,86.38774872,77.16230011,65.23847198
"LUX",1983,87.9156189,86.79981995,75.53672028,66.88835907
"LUX",1984,87.53382874,86.98107147,76.20632172,67.93901825
"LUX",1985,87.53919983,87.57590485,78.6365509,68.11393738
"LUX",1986,86.79766846,87.76496887,78.93348694,68.10293579
"LUX",1987,85.9989624,87.96718597,78.44106293,65.64543152
"LUX",1988,85.41600037,87.9524765,77.10803223,61.57508087
"LUX",1989,85.35873413,88.15255737,75.80809784,57.75748825
"LUX",1990,85.29608154,88.147995,75.44483185,58.04647446
"LUX",1991,85.53179932,88.56248474,75.54782867,63.77903366
"LUX",1992,85.80515289,89.17759705,76.18284607,75.15651703
"LUX",1993,86.19580078,89.38800049,77.0063858,75.4664917
"LUX",1994,86.90869141,89.60133362,76.95761871,65.64215851
"LUX",1995,87.82419586,89.81893921,77.414505,65.15167999
"LUX",1996,88.87322235,91.5456543,78.38230896,64.94041443
"LUX",1997,89.9717865,94.1843338,79.32106781,64.65665436
"LUX",1998,90.60977173,95.77479553,79.81653595,64.64296722
"LUX",1999,92.04894257,96.37641907,83.66279602,65.74367523
"LUX",2000,93.60894775,97.40592194,85.07608795,65.69008636
"LUX",2001,95.05867004,96.98722839,85.80575562,66.65149689
"LUX",2002,96.59915924,94.22055817,85.65634918,66.6116333
"LUX",2003,97.89768982,94.66136169,84.6113205,67.72681427
"LUX",2004,99.10535431,96.61859131,86.08412933,60.98516464
"LUX",2005,99.80877686,87.10127258,88.00766754,68.39193726
"LUX",2006,99.9881134,83.66227722,87.32238007,69.90345764
"LUX",2007,99.79363251,85.35154724,88.5591507,81.02462769
"LUX",2008,99.15898895,83.15119934,87.2290802,80.87068176
"LUX",2009,98.40923309,82.98609161,87.24770355,80.89901733
"LUX",2010,97.97528076,84.75054932,87.15880585,79.80115509
"LUX",2011,97.74198914,82.71259308,87.13026428,80.15040588
"LUX",2012,97.56132507,81.71611023,88.82987976,80.6787262
"LUX",2013,97.68109131,81.92097473,87.50576019,80.80736542
"LUX",2014,97.77992249,84.36973572,89.6588974,80.10466766
"LUX",2015,97.87330627,82.8003006,89.88890076,70.9641571
"LVA",1980,NA,NA,NA,NA
"LVA",1981,NA,NA,NA,NA
"LVA",1982,NA,NA,NA,NA
"LVA",1983,NA,NA,NA,NA
"LVA",1984,NA,NA,NA,NA
"LVA",1985,NA,NA,NA,NA
"LVA",1986,NA,NA,NA,NA
"LVA",1987,NA,NA,NA,NA
"LVA",1988,NA,NA,NA,NA
"LVA",1989,NA,NA,NA,NA
"LVA",1990,34.16065979,69.0611496,51.6349411,27.10240746
"LVA",1991,34.19494247,69.06813049,55.95036316,26.62231636
"LVA",1992,34.13598251,69.08558655,55.29718018,35.23938751
"LVA",1993,33.99182129,69.09784698,57.0909729,35.23256683
"LVA",1994,33.79753876,69.11058807,61.3163681,39.81243134
"LVA",1995,33.70289993,71.08950043,59.87059021,42.14741898
"LVA",1996,46.02586365,71.16622162,62.26113892,43.43993378
"LVA",1997,52.40136719,71.11303711,60.95721436,45.67375946
"LVA",1998,53.02927017,70.77366638,63.35151672,48.08955002
"LVA",1999,55.00995636,72.65973663,63.25856781,51.18935394
"LVA",2000,48.75057602,72.80804443,65.94609833,52.36091995
"LVA",2001,53.01897049,80.76196289,67.50767517,52.53107452
"LVA",2002,55.67009735,77.52589417,68.10310364,53.69538879
"LVA",2003,62.38689041,78.26624298,67.24356842,54.91250992
"LVA",2004,72.21239471,81.44664764,69.57607269,58.08766937
"LVA",2005,74.44458771,79.64807129,72.4906311,59.79163361
"LVA",2006,79.48145294,77.05156708,74.01316071,63.36587906
"LVA",2007,80.81638336,80.9650116,73.98205566,64.34348297
"LVA",2008,78.79627228,78.77558136,75.18107605,65.11070251
"LVA",2009,70.00809479,77.24390411,74.93804169,66.07911682
"LVA",2010,80.83830261,76.08905792,75.04683685,66.26330566
"LVA",2011,80.76437378,77.16844177,76.33766174,66.15380859
"LVA",2012,82.56794739,78.02125549,76.22111511,66.98015594
"LVA",2013,82.70418549,78.28464508,76.53801727,67.09575653
"LVA",2014,81.27407837,80.3864975,77.22485352,68.10196686
"LVA",2015,83.39593506,80.25885773,76.31340027,68.93115234
"MAC",1980,62.67444611,NA,62.45691681,4.175111771
"MAC",1981,62.40894699,NA,62.37793732,4.17490387
"MAC",1982,62.18901062,NA,62.263134,4.178185463
"MAC",1983,61.80025482,NA,62.27772903,4.186933041
"MAC",1984,61.47569275,NA,62.87009048,4.195237637
"MAC",1985,60.20386124,NA,63.26568222,4.208570004
"MAC",1986,60.16739273,NA,63.67483902,4.223798275
"MAC",1987,60.94331741,NA,63.90439606,4.238567352
"MAC",1988,61.95723724,NA,64.22814941,4.252797604
"MAC",1989,62.38641357,NA,64.69361877,4.244772434
"MAC",1990,63.5412178,NA,65.0373764,4.214025974
"MAC",1991,64.25288391,NA,68.16764832,4.417025566
"MAC",1992,64.74774933,NA,68.86018372,4.365800858
"MAC",1993,64.99914551,NA,68.7469635,5.252617359
"MAC",1994,65.11699677,NA,69.90019989,5.420725346
"MAC",1995,64.5246048,NA,70.47530365,5.594168663
"MAC",1996,65.69943237,NA,71.33514404,6.240100384
"MAC",1997,64.71886444,NA,72.18744659,6.174899578
"MAC",1998,66.61847687,NA,73.6326828,6.131554604
"MAC",1999,65.02768707,NA,75.05068207,6.144213676
"MAC",2000,63.64403915,NA,77.46653748,6.161425591
"MAC",2001,72.94603729,NA,76.00874329,6.149518013
"MAC",2002,75.40193176,NA,75.79570007,13.29727173
"MAC",2003,76.35746765,NA,76.67991638,13.82377434
"MAC",2004,77.5947113,NA,76.86384583,13.89347076
"MAC",2005,84.48867798,NA,79.84759521,14.39507103
"MAC",2006,88.69877625,NA,81.33551025,14.44447708
"MAC",2007,90.26859283,NA,81.79876709,14.4882679
"MAC",2008,91.25370026,NA,82.33132172,14.9778595
"MAC",2009,90.9010849,NA,82.5222168,16.83221245
"MAC",2010,89.68991089,NA,77.16183472,16.87574196
"MAC",2011,89.46723175,NA,77.96312714,17.12427139
"MAC",2012,89.8432312,NA,78.26702881,17.37309837
"MAC",2013,89.858078,NA,74.18755341,17.4051609
"MAC",2014,90.16054535,NA,80.13230896,17.65851212
"MAC",2015,90.1631546,NA,77.31078339,17.67425919
"MAR",1980,27.80015373,29.98757935,35.92008972,65.50431061
"MAR",1981,36.00889587,30.52474213,35.3028183,65.32514954
"MAR",1982,36.97132111,30.83377647,35.31620407,66.09311676
"MAR",1983,38.35298157,32.23967361,35.35123444,66.97927856
"MAR",1984,40.09446335,33.00279999,34.71620941,67.04831696
"MAR",1985,46.30099869,34.1886673,34.59985733,67.33509827
"MAR",1986,39.95723724,36.55557632,34.78259659,67.41201019
"MAR",1987,40.12870789,37.09104538,34.91804504,65.8474884
"MAR",1988,40.50999069,35.84287262,34.53810501,61.26350403
"MAR",1989,42.05402374,35.5176506,35.57249451,56.55966187
"MAR",1990,43.65116501,35.34137726,36.18167496,57.60256195
"MAR",1991,47.96047974,35.31607819,35.47543335,70.44218445
"MAR",1992,49.84547424,35.44100571,38.33697891,72.78443146
"MAR",1993,52.77317047,41.133461,40.24737167,75.6436615
"MAR",1994,50.91763306,41.17047882,41.0971489,75.24983978
"MAR",1995,49.28129959,41.56701279,41.21149826,72.97972107
"MAR",1996,44.26507187,35.76437378,41.10400772,64.37674713
"MAR",1997,46.49782181,32.90165329,41.84751892,63.89973068
"MAR",1998,44.79364014,31.83646774,46.32509995,63.86057281
"MAR",1999,45.26726532,34.19033813,47.1848793,64.78528595
"MAR",2000,46.52387619,34.27323532,48.98751068,77.22550964
"MAR",2001,48.98163223,34.3766098,49.32806015,81.28697968
"MAR",2002,45.62249756,35.67242813,50.52511978,82.38957977
"MAR",2003,45.61351013,37.49430466,50.85475159,83.7723465
"MAR",2004,45.03835297,30.87110901,53.02674103,85.25247192
"MAR",2005,43.88936234,34.70384216,54.89635086,85.43974304
"MAR",2006,44.96689224,36.15535736,56.19458771,86.16998291
"MAR",2007,46.68745041,36.49457932,57.56885529,86.53445435
"MAR",2008,46.1295166,34.19849777,58.55022812,85.99378967
"MAR",2009,51.55662918,37.46430588,58.98759842,86.49957275
"MAR",2010,50.80819702,40.4979744,60.47203827,86.85427856
"MAR",2011,50.34972,43.98910141,61.1241684,86.83438873
"MAR",2012,51.40285492,48.46208191,61.54177856,87.35212708
"MAR",2013,49.08939743,48.31141663,60.70393372,87.49422455
"MAR",2014,52.38401031,38.89408493,62.42500305,87.63632965
"MAR",2015,52.37332535,42.27552414,61.57690048,88.31281281
"MCO",1980,NA,NA,77.76739502,19.17664146
"MCO",1981,NA,NA,77.7514267,19.55410767
"MCO",1982,NA,NA,77.46533966,19.55443954
"MCO",1983,NA,NA,77.59168243,19.7454071
"MCO",1984,NA,NA,77.87746429,19.76727486
"MCO",1985,NA,NA,78.32273102,19.78183556
"MCO",1986,NA,NA,78.40602112,19.79496193
"MCO",1987,NA,NA,78.88233948,19.82190132
"MCO",1988,NA,NA,79.23091125,20.05542564
"MCO",1989,NA,NA,79.45445251,20.22089195
"MCO",1990,NA,NA,79.74724579,20.35567284
"MCO",1991,NA,NA,79.96265411,21.03945732
"MCO",1992,NA,NA,79.60611725,21.09611893
"MCO",1993,NA,NA,81.16594696,20.91538429
"MCO",1994,NA,NA,81.41320801,20.85315132
"MCO",1995,NA,NA,81.26305389,20.57596779
"MCO",1996,NA,NA,81.67292786,20.44697952
"MCO",1997,NA,NA,81.37387848,21.23193359
"MCO",1998,NA,NA,81.60625458,21.18844604
"MCO",1999,NA,NA,81.50497437,21.20122528
"MCO",2000,NA,NA,81.28659821,21.63498688
"MCO",2001,NA,NA,81.68712616,21.76362419
"MCO",2002,NA,NA,80.62997437,22.02889633
"MCO",2003,NA,NA,80.10270691,23.41896057
"MCO",2004,NA,NA,79.59862518,23.6665554
"MCO",2005,NA,NA,80.92066956,24.2701931
"MCO",2006,NA,NA,81.45555115,25.30223465
"MCO",2007,NA,NA,80.85683441,27.84770775
"MCO",2008,NA,NA,80.00344849,27.7412796
"MCO",2009,NA,NA,81.12242889,28.02052116
"MCO",2010,NA,NA,80.81267548,27.95591164
"MCO",2011,NA,NA,80.2703476,27.74935913
"MCO",2012,NA,NA,80.63350677,27.91003227
"MCO",2013,NA,NA,80.03878021,28.07801247
"MCO",2014,NA,NA,74.17212677,27.87867546
"MCO",2015,NA,NA,71.98568726,28.05031395
"MDA",1980,21.34415245,45.93287659,42.83399963,12.84787846
"MDA",1981,21.35765457,45.92882919,42.81390381,12.84754372
"MDA",1982,21.35434341,45.95220184,42.81145096,12.85124588
"MDA",1983,21.2301693,45.9554863,42.82701111,12.88413525
"MDA",1984,21.15262032,46.02305222,42.82555771,12.90497398
"MDA",1985,21.20493889,46.06958008,42.93697357,12.94449902
"MDA",1986,21.20526123,46.09954834,42.96932602,12.98788071
"MDA",1987,21.10628319,46.10076141,43.27602005,13.02740669
"MDA",1988,20.95169449,46.11828613,43.55208588,13.05972767
"MDA",1989,20.82862854,46.10561752,43.80318451,13.02201843
"MDA",1990,20.84579849,46.11093521,44.01997375,12.91046143
"MDA",1991,20.79262543,46.13077927,45.56356049,12.78877068
"MDA",1992,21.18832397,46.17417526,44.19509506,14.21246243
"MDA",1993,23.96731567,46.20163345,43.54960251,17.09217072
"MDA",1994,28.75966454,46.25439453,50.88758087,23.87882423
"MDA",1995,38.86313629,46.31223297,47.0931015,27.51530075
"MDA",1996,60.32526016,46.41064453,49.53557587,30.27075958
"MDA",1997,65.94301605,47.45655823,51.01807022,33.64194489
"MDA",1998,70.31809235,48.71731567,49.71577454,36.19009781
"MDA",1999,79.84541321,36.58969879,48.94498062,38.90662766
"MDA",2000,81.89279175,38.37714005,49.01599884,40.49120712
"MDA",2001,80.13092804,36.46156311,51.66997528,41.75846863
"MDA",2002,80.22636414,35.99209213,53.18786621,43.79924011
"MDA",2003,79.92840576,38.07506561,52.88425446,58.15089417
"MDA",2004,76.46974182,39.81188583,55.48256683,58.65823746
"MDA",2005,76.10407257,39.56438446,55.36280441,60.50930786
"MDA",2006,77.00227356,42.26119232,57.55443192,64.08827209
"MDA",2007,77.17057037,44.06619263,59.873703,66.52948761
"MDA",2008,74.16918945,44.45085526,61.27882767,66.66789246
"MDA",2009,76.53783417,39.10773849,60.17948914,66.89646912
"MDA",2010,77.29647827,39.43022919,64.9549408,67.71686554
"MDA",2011,76.09686279,40.84043503,65.34188843,67.53208923
"MDA",2012,76.8846817,40.07681656,67.18546295,68.89835358
"MDA",2013,76.96389008,42.28009796,67.60437012,68.99304199
"MDA",2014,76.84992981,46.64243698,69.47067261,68.94521332
"MDA",2015,80.21543884,45.84356308,68.06474304,70.84864044
"MDG",1980,10.99183369,16.67003822,18.43083382,40.01496887
"MDG",1981,21.15720177,16.13305283,18.76174164,39.4231987
"MDG",1982,25.14699936,15.77055073,17.96989632,39.98022461
"MDG",1983,27.64413452,15.41406155,16.2878685,41.04919815
"MDG",1984,37.32640076,15.21226501,16.68505859,42.0880394
"MDG",1985,36.29847717,15.20936584,16.95661926,42.92993164
"MDG",1986,39.51600647,15.20681286,18.37295151,43.36981964
"MDG",1987,52.45261765,15.39847088,18.241045,42.40642548
"MDG",1988,54.98583984,15.40323925,18.48014641,40.65929413
"MDG",1989,56.57380295,15.6005888,19.37665176,39.86257553
"MDG",1990,44.85900879,15.964221,20.92348862,39.47090912
"MDG",1991,47.11705017,15.96382332,20.64883232,41.35978699
"MDG",1992,43.6863327,16.31135941,18.71878815,42.33563614
"MDG",1993,41.44264984,16.68614197,20.29903221,42.14044571
"MDG",1994,45.89727783,16.70200539,19.57398796,42.00030136
"MDG",1995,47.69958496,16.18153572,19.71201324,42.25555038
"MDG",1996,44.11042404,17.26621628,19.95651817,42.7595253
"MDG",1997,47.00676346,23.42931747,20.68112946,42.47835922
"MDG",1998,43.72993469,24.43964577,22.05586815,43.30832291
"MDG",1999,40.13438034,26.31390572,22.99458694,44.38984299
"MDG",2000,41.28581238,30.6410408,23.11036301,45.07670975
"MDG",2001,41.49317932,35.05610275,23.69451904,45.25400543
"MDG",2002,49.4269371,34.96561432,23.21532059,43.97817993
"MDG",2003,35.48804474,38.85808945,25.84363556,45.11970139
"MDG",2004,38.17344666,36.42304993,25.97375488,56.40095139
"MDG",2005,39.87608719,28.84836769,26.82244682,58.41565323
"MDG",2006,37.59738159,29.66519737,27.94879913,60.87704849
"MDG",2007,34.48490143,31.67404938,30.0419445,62.48239517
"MDG",2008,33.69555664,30.62937355,31.50815201,62.68464661
"MDG",2009,41.35528946,30.55049896,31.18299103,62.43396759
"MDG",2010,44.97261429,29.84668541,31.27868462,62.88546753
"MDG",2011,44.48517609,27.90220642,32.86223984,61.58021164
"MDG",2012,45.89294434,29.94740295,31.51594734,63.36823654
"MDG",2013,44.72823715,31.11141014,36.71828079,63.26682281
"MDG",2014,44.53031158,28.13047409,38.49362564,62.76019287
"MDG",2015,44.37294769,25.82940483,38.28667068,63.49032593
"MDV",1980,45.09293747,49.62176895,39.14417648,12.61914253
"MDV",1981,53.6824913,49.97078705,39.15237808,13.00615692
"MDV",1982,67.45804596,49.33948898,39.70445633,13.77532482
"MDV",1983,65.96434021,47.70168686,39.89461136,13.01762199
"MDV",1984,54.53625488,46.47233963,40.1951561,13.03805542
"MDV",1985,49.51388168,45.87659454,39.0969696,12.66959381
"MDV",1986,54.73418808,47.93858719,38.75702667,12.67626381
"MDV",1987,56.46803284,46.61579132,39.18092728,12.68807125
"MDV",1988,52.01123047,46.30854034,39.77051926,13.0693531
"MDV",1989,56.18936539,47.98184204,41.94044495,13.01722145
"MDV",1990,56.07362747,46.64028931,42.12504959,12.89722061
"MDV",1991,51.37223434,47.65613174,43.19542313,13.91203785
"MDV",1992,49.44805908,46.34554291,43.41149521,13.83158207
"MDV",1993,48.8664093,46.35317612,41.24422455,13.7249155
"MDV",1994,49.70830536,47.73408508,40.36410522,14.17840862
"MDV",1995,51.76120377,48.08242035,42.04713058,13.8801136
"MDV",1996,52.76530075,50.65966797,44.1529007,13.7711544
"MDV",1997,52.17733002,50.15883255,45.28554916,13.83110905
"MDV",1998,53.37776184,50.65486908,50.24505234,13.73456573
"MDV",1999,52.97337341,50.87964249,51.7910614,14.47251987
"MDV",2000,52.6572113,49.73563004,54.8175354,14.85893059
"MDV",2001,41.61329269,49.90725327,55.7309227,15.15488434
"MDV",2002,46.21850586,51.73277664,55.36003876,14.72555161
"MDV",2003,45.58408356,51.6440773,54.66939163,15.03553104
"MDV",2004,46.22713852,50.28432846,55.50959778,15.153615
"MDV",2005,50.9386673,53.19453049,58.78174973,15.99698734
"MDV",2006,51.04335785,53.78806305,59.29868317,16.33675194
"MDV",2007,69.97562408,53.99385834,61.00071335,16.50937653
"MDV",2008,67.94612885,52.63393784,64.64844513,16.66171646
"MDV",2009,68.19384766,52.68680954,66.59418488,17.00796509
"MDV",2010,68.45349121,52.73405838,66.2387085,17.90425682
"MDV",2011,67.24075317,54.10336304,66.02549744,18.42059517
"MDV",2012,65.55296326,55.66399002,67.83334351,19.73272324
"MDV",2013,66.95947266,58.12179565,68.35652161,20.59002876
"MDV",2014,65.62386322,60.84025192,68.37741852,21.16730881
"MDV",2015,63.83370209,60.85104752,68.95175171,22.23844337
"MEX",1980,30.3073101,52.40746689,38.02763748,63.00032425
"MEX",1981,33.19911194,52.41724396,37.08026505,62.58395004
"MEX",1982,46.22230911,48.9458847,36.60414124,61.78800201
"MEX",1983,52.26622772,50.94792175,35.65817261,63.24411774
"MEX",1984,51.95713806,45.9835701,35.4743576,58.44939804
"MEX",1985,47.62796402,45.18584061,38.18498611,62.55487061
"MEX",1986,58.57705688,42.87561035,38.31144333,65.04789734
"MEX",1987,61.31290436,50.10486603,38.51144409,64.47767639
"MEX",1988,50.72445679,53.11841965,38.85624313,62.30072784
"MEX",1989,45.64019394,52.81316757,40.16518021,59.68536377
"MEX",1990,44.58430862,55.01311874,41.34132767,59.8817215
"MEX",1991,43.57894897,54.19515991,41.95480347,64.63356018
"MEX",1992,39.1212883,53.65124512,45.14392853,74.81768799
"MEX",1993,32.79058075,56.39960861,45.01070404,74.93535614
"MEX",1994,29.72369003,57.16894913,46.20641327,75.05271149
"MEX",1995,48.65597153,58.66793442,46.55973053,74.29077148
"MEX",1996,46.45565796,59.24224472,48.40663528,70.68401337
"MEX",1997,41.72098541,60.37400055,48.71372604,69.97896576
"MEX",1998,43.24167633,61.44036102,49.49383545,70.97882843
"MEX",1999,40.39978409,60.71745682,51.0182457,72.02851105
"MEX",2000,39.2459259,61.65252686,55.21526718,73.03082275
"MEX",2001,40.6608696,61.16810226,57.25417709,74.21829987
"MEX",2002,39.18392563,58.92056656,59.44120789,74.59420013
"MEX",2003,41.50037766,57.62548828,60.31966019,75.66500854
"MEX",2004,42.38228226,57.93836975,60.98086548,74.86875916
"MEX",2005,44.19539642,63.11471939,61.73783493,74.95979309
"MEX",2006,44.92876816,58.77204514,61.35448837,75.82820892
"MEX",2007,48.38887787,60.05639267,62.38508224,76.95697784
"MEX",2008,45.94942474,59.19303131,62.1617012,76.78733826
"MEX",2009,50.41545105,60.50517654,62.15035629,77.31822205
"MEX",2010,51.78612137,62.24723816,62.56206512,77.59079742
"MEX",2011,51.70291519,62.89109802,63.06304169,78.39725494
"MEX",2012,56.23347855,62.18798065,63.54109192,78.53721619
"MEX",2013,58.95055771,61.66200256,64.22478485,78.49939728
"MEX",2014,57.64204407,65.88883972,66.77844238,78.27416229
"MEX",2015,60.10536194,64.90720367,66.6300354,89.35997772
"MHL",1980,NA,NA,NA,NA
"MHL",1981,NA,NA,NA,NA
"MHL",1982,NA,NA,NA,NA
"MHL",1983,NA,NA,NA,NA
"MHL",1984,NA,NA,NA,NA
"MHL",1985,NA,NA,NA,NA
"MHL",1986,NA,NA,57.78720474,2.002730131
"MHL",1987,NA,NA,57.68896866,2.006134987
"MHL",1988,NA,NA,57.50325775,2.008028746
"MHL",1989,NA,NA,57.33368301,2.002694607
"MHL",1990,NA,NA,57.18502426,3.565629005
"MHL",1991,NA,NA,57.69523239,4.514575958
"MHL",1992,NA,NA,58.31640625,5.257739544
"MHL",1993,NA,NA,59.67730331,8.784487724
"MHL",1994,NA,NA,60.08776093,9.455376625
"MHL",1995,NA,NA,60.89989471,9.563941002
"MHL",1996,NA,NA,61.09680557,9.478302956
"MHL",1997,NA,NA,62.54320526,9.570030212
"MHL",1998,NA,NA,63.20556259,9.496519089
"MHL",1999,NA,NA,63.50037766,10.06224632
"MHL",2000,NA,NA,61.42433929,10.25738049
"MHL",2001,NA,NA,60.33147812,10.77768421
"MHL",2002,NA,NA,60.066185,10.3494091
"MHL",2003,NA,NA,64.04925537,11.03943539
"MHL",2004,NA,NA,63.13677216,10.98996449
"MHL",2005,NA,NA,61.91479111,10.94938946
"MHL",2006,NA,NA,68.92323303,11.11599445
"MHL",2007,NA,NA,67.92604828,11.66225243
"MHL",2008,NA,NA,67.93637848,11.64257336
"MHL",2009,NA,NA,69.77178192,11.62865257
"MHL",2010,NA,NA,70.12985992,12.35840702
"MHL",2011,NA,NA,70.0190506,11.99420929
"MHL",2012,NA,NA,70.78202057,12.008008
"MHL",2013,NA,NA,71.50275421,12.18755531
"MHL",2014,NA,NA,72.07431793,12.75493908
"MHL",2015,NA,NA,72.3293457,12.77056789
"MKD",1980,NA,NA,NA,NA
"MKD",1981,NA,NA,NA,NA
"MKD",1982,NA,NA,NA,NA
"MKD",1983,NA,NA,NA,NA
"MKD",1984,NA,NA,NA,NA
"MKD",1985,NA,NA,NA,NA
"MKD",1986,NA,NA,NA,NA
"MKD",1987,NA,NA,NA,NA
"MKD",1988,NA,NA,NA,NA
"MKD",1989,NA,NA,NA,NA
"MKD",1990,NA,NA,NA,NA
"MKD",1991,20.85355568,42.04020691,52.85168076,16.091259
"MKD",1992,20.76067162,42.01010895,53.05400085,17.47550392
"MKD",1993,20.73920441,41.94129562,56.05667877,17.25214577
"MKD",1994,20.44427872,41.83610535,60.51882935,19.12611771
"MKD",1995,22.43385506,41.73121262,60.0790062,27.34370422
"MKD",1996,22.24603081,41.61049652,56.22228241,27.94282532
"MKD",1997,26.34289169,41.50250626,59.66476822,40.33879471
"MKD",1998,34.05374146,41.40691376,58.87860107,42.7011795
"MKD",1999,38.05210876,41.31493378,56.36762619,44.96635818
"MKD",2000,44.583992,41.22486496,61.81507111,45.49125671
"MKD",2001,49.32072449,41.15827942,61.41310883,48.10185242
"MKD",2002,48.05941772,49.92722702,66.63748169,49.90609741
"MKD",2003,51.70153046,50.23191452,64.25527191,52.51167679
"MKD",2004,51.95749664,44.65721893,63.32019043,52.70642471
"MKD",2005,54.23800278,52.29060364,64.58351898,53.96483612
"MKD",2006,55.46484756,50.71839905,64.16664124,55.30291748
"MKD",2007,69.1794281,55.70203018,66.60486603,67.34025574
"MKD",2008,60.13269806,57.55279922,68.7611618,68.43711853
"MKD",2009,58.00185013,56.6553688,69.42108154,69.36888885
"MKD",2010,61.57053375,56.42982483,68.85176086,69.16689301
"MKD",2011,63.95174026,60.54262924,69.64180756,70.01953888
"MKD",2012,64.43694305,61.29589081,69.32478333,71.24745941
"MKD",2013,65.96260071,62.15752029,66.13868713,71.39631653
"MKD",2014,62.11337662,62.81346512,66.59475708,71.52702332
"MKD",2015,65.04486084,63.93405151,66.77810669,72.43274689
"MLI",1980,14.4537878,31.20239449,19.17404175,39.21792221
"MLI",1981,22.15976143,31.20711517,18.81986427,39.83256531
"MLI",1982,24.32055855,31.23336983,18.59633446,41.37887573
"MLI",1983,28.17682076,31.25084114,18.33256531,44.0175209
"MLI",1984,30.50038147,31.29130363,17.71623039,44.62488556
"MLI",1985,30.52219391,31.31977272,18.17817116,46.28079605
"MLI",1986,25.99331856,31.69322968,18.04571724,47.52075958
"MLI",1987,25.81877518,32.06689072,18.16864014,45.31671906
"MLI",1988,27.22941208,32.44345856,18.10501862,42.50590897
"MLI",1989,32.24747849,32.62809753,17.99393463,40.44332123
"MLI",1990,37.02692032,32.99096298,19.60668182,41.75790787
