"iso3c","year","Top10share","Top1share","country","NatRes","GovExp","GDSavings","PopGrowth","PopTot","Infl","EducExp","VAI","VAA","NetFDIin","RuleofLaw","GDPpc","GDPgrowth","TradeOpen","LifeExp","Unemployment","WarYears","RevCoups","EquipI","NonequipI","kaopen","FID","FIA","FIE","FMD","EFW","EducIndex","CLandPR","LeftWing","GiniNet","RedistAbs","globFin","globRestrict","globSoc","globPol","GDPpc#GDPpc","Infl#Infl","EducIndex#EducIndex"
"KOR",2006,0.4183,0.1064,"Korea, Rep.",0.0222866267963471,13.8192085623318,33.3983814165369,0.525199940498775,17.6958012159119,2.24184710439148,3.73,33.2361856151816,2.69509611568539,0.905507316247964,0.8714592,10.1923077001181,5.17615381826533,73.5513499961596,78.6682926829268,3.5,0,0,0.07468302904193,0.30061848095807,-0.141151502728462,0.7421301,0.695173,0.7593309,0.6670263,7.660685998,0.838,1.5,0,30.6674521923114,2.67404834474883,41.49481964,60.63647079,73.2561264,84.43373108,103.883136253886,5.02587843946846,0.702244
"KOR",2007,0.4235,0.1129,"Korea, Rep.",0.0267145628265257,13.9285994315116,33.6942029093863,0.505234032920336,17.7008535562411,2.53484687118478,3.7,33.4133039791315,2.44596302083723,0.78623531608103,1.029149,10.2404491128956,5.46339639319318,77.2430074330621,79.119512195122,3.20000004768372,0,0,0.0746699901971578,0.295673664802842,-0.141151502728462,0.778112,0.7004228,0.758427,0.7180445,7.661599773,0.847,1.5,0,31.080000250464,2.81993591767984,46.05211258,63.14067459,74.4853363,86.38443756,104.866798033803,6.42544866035527,0.717409
"KOR",2008,0.4287,0.1138,"Korea, Rep.",0.0480502155565398,14.6448476503501,32.9280369748197,0.759316681850927,17.7084467230596,4.6737959569162,4,32.722394961232,2.26195350225199,1.11627293123935,0.8808925,10.2607553448273,2.8292231734122,99.9335622288686,79.5170731707317,3.20000004768372,0,0,0.0753152730480421,0.302860909951958,0.11515212059021,0.7185453,0.7046735,0.7740555,0.6109875,7.436696269,0.851,1.5,0,31.2760354056571,2.94736818010991,48.7686882,66.13197327,75.36973572,87.03826141,105.283100246401,21.8443686468862,0.724201
"KOR",2009,0.42469999,0.1131,"Korea, Rep.",0.0383464994280348,15.1692990183795,33.1784850289283,0.514682827535803,17.713593551335,2.75668647737581,3.93,33.266232980275,2.34724467438703,1.00028277719401,0.9937183,10.2626587049298,0.70750994641844,90.4126376499317,79.9682926829268,3.59999990463257,0,0,0.0568995974757553,0.266668508524245,0.371455758810043,0.7825664,0.6991807,0.6875814,0.8149637,7.35385144,0.832,1.5,0,31.2681877721593,3.04405121768671,52.19800568,63.29414749,74.6964035,87.61981201,105.322163693871,7.59932033454665,0.692224
"KOR",2010,0.4303,0.1174,"Korea, Rep.",0.033694095090997,14.4714567520319,35.2077754981396,0.49822508440111,17.718575802179,2.93918135927598,4.04247731969356,34.634721348478,2.23640410081972,0.867739217755677,1.00388,10.3206211456161,6.49679358555511,95.6540858036146,80.1170731707317,3.70000004768372,0,0,0.0713641370212389,0.268501487978761,0.627759397029877,0.7430075,0.6991003,0.7738873,0.818206,7.47748741,0.86,1.5,0,31.1294877893733,3.01778049260583,51.68574524,63.8036499,74.76026917,88.64270782,106.515220831337,8.6387870627154,0.7396
"KOR",2011,0.43130001,0.1202,"Korea, Rep.",0.0365542252812025,14.585726066478,34.453736490578,0.768971758582589,17.7262655197648,4.02584624959385,4.15495463938711,34.8462535295393,2.28516801845303,0.812748038975569,1.025968,10.3490867608668,3.68168856910729,110.000052525698,80.5682926829269,3.40000009536743,0,0,0.0737531066635112,0.263309639336489,0.884063005447388,0.6998729,0.6995347,0.7792748,0.7890501,7.489317536,0.862,1.5,0,31.1012978481102,2.79471167498667,51.99193192,64.93227386,74.92866516,89.11904144,107.103596783948,16.2074380253689,0.743044
"KOR",2012,0.42739999,0.1174,"Korea, Rep.",0.0559128649797413,14.8334390474851,33.7955087807842,0.525713660600414,17.7315226563708,2.18722120847932,4.11,34.5873812222192,2.23419727095596,0.776565540660552,0.9842082,10.3664947961156,2.29239784625679,109.886198237665,80.819512195122,3.20000004768372,0,0,0.0718662349671213,0.251826832032879,1.14036655426025,0.7306097,0.7007412,0.7554491,0.8886815,7.42669166,0.86,1.5,0,30.8152874710652,2.95296055012116,53.7625885,65.21606445,75.3030014,89.36278534,107.464214357893,4.78393661482174,0.7396
"KOR",2013,0.42550001,0.1163,"Korea, Rep.",0.0639226526164109,15.0035321391079,34.081623544348,0.455218622164662,17.7360748425925,1.30137705753611,4.562913544176,35.0217573892644,2.12930133602864,0.977830215350653,0.9538232,10.3904931849683,2.89620493507104,102.770745913065,81.2707317073171,3.09999990463257,0,0,0.0655915911075759,0.246221762892424,1.14036655426025,0.735613,0.6978782,0.7513796,0.8990514,7.336437085,0.861,2,0,30.7645932426192,2.9308467196493,54.24927521,64.69197083,75.32051086,89.37841034,107.962348626873,1.69358224588134,0.741321
"KOR",2014,0.4269,0.1178,"Korea, Rep.",0.0486966859314829,15.121952105786,34.5307548527188,0.628149861433639,17.7423563412068,1.27471470205519,4.59576910710839,34.7000930569452,2.12372919803136,0.657080498657104,0.9935281,10.4170800328162,3.34144776129996,95.297222698681,81.7219512195122,3.5,0,0,0.0683663043692863,0.249910816630714,1.14036655426025,0.7441198,0.6893788,0.7590717,0.8674485,7.511803905,0.862,2,0,30.961087684169,2.80309136770939,53.02661133,69.48661804,76.52687073,89.54236603,108.515556410097,1.62489757163565,0.743044
"LBN",2010,0.56980002,0.2326,"Lebanon",0.00188198779309344,11.6765502150495,0.766686910316205,2.86797769559499,15.4155163272628,3.98347941855833,1.46,14.0734998762984,3.84711736091492,11.1398293545097,-0.7075745,9.57539733061809,8.0372493541868,96.0287823705432,78.36,6.46199989318848,0,0,0.0595758601510347,0.259459073848965,1.06518971920013,0.254072,0.5121303,0.7376881,0.2611177,7.216280169,0.631,4,0,34.7771569144628,4.35981929890883,85.48714447,54.41522217,69.35279083,67.40931702,91.688234039208,15.8681082780778,0.398161
"LBN",2011,0.57260001,0.2349,"Lebanon",0.00192780960175105,12.0933777441182,-0.457343431487207,4.9103331732675,15.4646196589954,4.97148571692381,1.43,14.8177380971081,3.79050717631564,7.82781660694603,-0.6910208,9.53542913417543,0.917698798466859,101.125257045299,78.507,6.43599987030029,0,0,0.0545718226321701,0.26856328536783,1.06518971920013,0.2703984,0.5180349,0.7404924,0.2404306,7.192462289,0.637,4.5,0,34.6333205749906,4.04090754794622,84.85202789,53.56972122,67.86303711,67.49582672,90.9244087728816,24.7156702335774,0.405769
"LBN",2012,0.57599998,0.235,"Lebanon",0.00182144103495089,13.5796697822553,-1.64956296877843,6.26387989274438,15.5272584579229,6.58147447683684,1.79,15.5715171771807,3.705512155601,7.03428399603154,-0.751038,9.49962846472355,2.72015156573167,94.6671304589103,78.611,6.40899991989136,0,0,0.0372095911007461,0.258528390899254,1.06518971920013,0.2672547,0.5262525,0.7343616,0.215884,7.00946266,0.619,4.5,0,34.6409180738694,3.88052508547698,84.35771942,53.26434326,67.02082825,67.7797699,90.2429409677859,43.3158062892548,0.383161
"LSO",2007,0.5663506894,0.1876994169,"Lesotho",4.95175016531476,35.244040949018,-35.5746645136187,-0.151727735960299,14.5020972656049,8.01243669043408,9.49999999999998,39.2460621274776,5.28487934624161,4.40585228523766,-0.2946635,7.65042478109975,4.83296373442199,161.76585031774,42.854,28.681999206543,0,0,0.00447264364271425,0.124642327357286,-1.21001923084259,0.2648416,0.0484339,0.6077883,0.007821,6.138863603,0.482,2.5,1,52.382630621823,9.14162259128224,86.93177032,25.39463234,47.44039917,36.4262886,58.5289993312652,64.1991417182142,0.232324
"LSO",2008,0.5695783627,0.1882985068,"Lesotho",5.48477729093774,35.8267516183822,-30.8112732629725,0.0104175814647146,14.5022014414196,10.7156661309681,9.73,41.7196048905307,5.53801581103919,0.626087800002988,-0.2313231,7.71554202069055,6.73953359928008,161.893737051423,43.384,27.4300003051758,0,0,0.0126036057604666,0.149842997239533,-1.21001923084259,0.2649065,0.0540454,0.5521599,0.0074604,6.231727197,0.48,2.5,1,52.4348047038457,9.04253820725447,84.38098907,23.89215851,50.15500641,47.65597534,59.5295886730416,114.825500630377,0.2304
"LSO",2009,0.572806036,0.1888975948,"Lesotho",5.79527053558753,40.4442222216425,-38.1059873652104,0.150958226019384,14.5037110236798,7.3794393524086,9.73,33.5859796993401,6.0397346367265,5.15167931780095,-0.2117993,7.73534674943063,2.15430834113515,155.999477903014,44.146,27.6569995880127,0,0,0.0116160133191652,0.169198729680835,-1.21001923084259,0.2719887,0.0589568,0.5545318,0.0073953,6.262037213,0.498,3,1,52.2347857128129,9.14179508653578,87.55065918,26.09359932,51.95921326,37.12468338,59.8355893339271,54.4561251558767,0.248004
