"iso3c","country","period","Top10share","Top1share","NatRes","GovExp","GDSavings","PopGrowth","PopTot","Infl","EducExp","VAI","VAA","NetFDIin","RuleofLaw","GDPpc","GDPgrowth","TradeOpen","LifeExp","Unemployment","WarYears","RevCoups","EquipI","NonequipI","kaopen","FID","FIA","FIE","FMD","EFW","EducIndex","CLandPR","LeftWing","GiniNet","RedistAbs","globFin","globRestrict","globSoc","globPol","Age","GDPpc#GDPpc","Infl#Infl","EducIndex#EducIndex"
"BWA","Botswana",2,0.67724670664,0.28860124318,7.71593199918275,19.0948361080113,38.6608167646956,2.02344764643144,14.4441785145778,9.59518559434651,8.52000000000001,38.5884952685716,2.29251559955555,4.07192487485217,0.65492358,9.44594261456362,3.95808153602588,90.6693020035323,55.1348,17.2720001220703,0,0,0.122005248783588,0.228879593816412,2.20540142059326,0.17476558,0.20792738,0.6880971,0.12543704,6.9581954024,0.6198,2.1,0,59.1154912059538,5.87243977360422,64.929227448,58.21947403,62.117791748,48.897797394,21,89.2287816257112,96.7165375425078,0.3842374
"BWA","Botswana",3,0.6297948312,0.25941350048,3.64822269993618,19.2034317588221,31.5158416965431,1.33758152772978,14.5276433884014,6.6465023390877,9.48,32.2372502792808,2.41608762549708,3.9722715078448,0.64691,9.58942729701005,6.9121658947618,109.263168995475,63.3746,18.0104000091553,0,0,0.12128705629844,0.33127978210156,2.34670782089233,0.1840276,0.24485256,0.63147548,0.15803208,7.1741334644,0.6494,2.5,0,58.9229878773921,6.10276738245668,53.389567566,57.951490782,65.898002624,42.321472168,22.2,91.9629171085793,46.1339318735373,0.4217538
"CAN","Canada",1,0.409299998,0.13804,3.33482141211779,19.6095985303106,24.9915430319537,0.987894792571495,17.2599953114473,2.42375528766022,5.01022282262331,28.7610150691813,1.8456495164417,3.44308656149168,1.70731025,10.4598096032447,3.49411108244793,75.6317244335864,79.52,7.29439992904663,0,0,0.0351690778503083,0.202524252749692,2.34670782089233,0.94368096,0.72988396,0.6391038,0.7939317,8.137885657,0.822,1,1,31.0889872155471,15.2262475994024,73.738125612,85.019888306,84.499749756,92.433099366,36.8,109.408620498328,5.98620233186111,0.6758252
"CAN","Canada",2,0.418439996,0.14694,4.04900118850229,19.9063981113639,24.8444179585294,1.0301203573422,17.3093595085487,1.80473977997197,4.567,28.6239688626189,1.50762149399897,4.26999237331457,1.7806544,10.5991788492294,2.82190197375522,66.1009041298125,80.5541463414634,6.71899995803833,0,0,0.0443618856953154,0.213217262104685,2.34670782089233,0.9491502,0.76507984,0.67206158,0.8919033,8.1496958332,0.852,1,0.4,30.9618989849747,15.3376709340814,79.178970338,82.3664505,85.982852172,92.87828064,38.6,112.343719243372,3.83769356578156,0.7259156
"CAN","Canada",3,0.4138,0.1362,2.53385415124251,20.9800840826775,22.7498865336431,1.04766159252825,17.3625963924256,1.8099225331778,4.944,27.1635198105745,1.54694220785979,2.77845098806011,1.7904972,10.6434809921243,2.63945659834686,62.5316928271919,81.5785365853659,7.36939992904663,0,0,0.0422118942188876,0.230616905381112,2.34670782089233,0.94487094,0.76331296,0.68203438,0.98947268,8.1088812152,0.8692,1,0,30.9143662982936,15.5282437365581,80.853266908,81.011346434,86.601605226,93.128131104,39.6,113.284067509558,3.69014718332964,0.7556016
"CHE","Switzerland",1,0.299959994,0.0945199996,0.0211850665889986,11.9142799429626,30.3399768580617,0.676108112972403,15.8013452030264,0.926285118504379,4.47452615432386,26.0371212576209,1.00344809342379,4.42363842232577,1.9439045,10.8382755558441,1.64553620010368,93.7889841884858,80.3741463414634,3.30240001678467,0,0,0.0683555914408282,0.189528315159172,2.34670782089233,0.96252724,0.9347541,0.66575304,0.97270284,8.618299731,0.8094,1,0,27.9950116087835,11.4197863556131,94.630349734,84.824252318,88.61445465,93.29244385,38.6,117.468265030499,0.974450976846371,0.6551626
"CHE","Switzerland",2,0.313919996,0.10318,0.0163178216519537,11.3730470410942,34.0220122963847,0.936390739308872,15.839957618002,0.981878587498717,4.486,26.0806797764488,0.813452870149579,6.52274090748563,1.828768,10.9152419934488,2.22966493248108,107.573607256091,81.7009756097561,3.91099996566772,0,0,0.0834955813864329,0.199569368213567,2.34670782089233,0.98283864,0.96303676,0.63268618,0.97495692,8.4408733804,0.8458,1,0,29.0085074677016,11.3006649208849,96.72736206,78.868559266,88.518304446,93.902238464,40,119.143168948028,1.82978765980935,0.715675
"CHE","Switzerland",3,0.313900004,0.1030000004,0.0130041421667978,11.808999618018,34.8012796521245,1.11704801208078,15.8951283394223,-0.000702698835408515,4.48656051311374,25.5837091403912,0.693802097191515,2.26309218800448,1.8214496,10.940026084128,2.00056864317352,122.417480177626,82.7268292682927,4.65460014343262,0,0,0.0779816121858247,0.201303347814175,2.34670782089233,1,0.9909411,0.63171512,0.97488708,8.3392811496,0.8846,1,0,28.817780040133,12.0183557423164,96.673954774,77.33156433,89.442710874,94.87765503,41.6,119.684238293356,0.210839927494275,0.7825478
"CHL","Chile",1,0.53960001,0.2037,8.03874840637373,11.821059493755,25.6250629250198,1.09357825054548,16.5678775348617,2.75333782501174,3.563,32.9248334387657,4.54819616210874,5.59791846792327,1.32240675,9.6164582485182,4.6075087316115,64.3805247576469,76.8862,10.1952001571655,0,0,0.033435132913266,0.206788697886734,1.12275519371033,0.56727884,0.27556136,0.67276788,0.41495364,7.6192647064,0.6908,1.5,1,47.9967654804313,4.6636384910924,71.380778502,72.11798401,59.866080476,84.343138122,28.7,92.4783062685117,8.54318145018038,0.4774188
"CHL","Chile",2,0.538539994,0.228800002,18.0623256632304,10.8485773348876,31.621076408639,1.05943837943161,16.6207175758505,3.984341368722,3.64566587726455,37.3178848744053,3.8346794276099,7.41037507575245,1.2949986,9.80640527934214,3.78612448928687,73.6499607600044,78.0964,9.47779998779297,0,0,0.0512581037333134,0.193948893066687,2.19292566776275,0.6020982,0.40431864,0.69399256,0.45861852,7.822591547,0.7326,1,1,45.9878465164993,5.32875913185823,77.548719786,80.58293152,64.309764862,87.337010192,30.5,96.1670940398537,23.2701360087736,0.536843
"CHL","Chile",3,0.53945999,0.23264,16.5385005160684,12.1897784073855,26.6380061381502,1.00788459505102,16.6721912971786,2.85352144853185,4.43,33.032899244334,3.54109859592598,8.967060098977,1.3788596,9.94924298358544,4.61709364142624,67.9574585571551,79.1588,7.06119995117188,0,0,0.0663170540846867,0.182066298115313,1.21897189617157,0.64706362,0.49952868,0.68624252,0.48370652,7.8836914388,0.763,1,0.2,44.9290188111737,6.11499257311788,76.489559936,74.061505126,67.884112548,88.296711732,32.2,98.989736187797,9.5333975426909,0.582367
"CHN","China",1,0.384740002,0.121479998,2.78113579128104,15.3810833249601,40.1842876203633,0.680226109959373,20.969984915888,1.05744055568988,1.79,45.2617864133394,13.4453675705749,3.51364573480211,-0.521014425,8.37388825988372,9.22177829405858,46.3989627842839,72.052,4.07999992370605,0,0,0.050992016825774,0.246771783974226,-1.21001923084259,0.39743252,0.06245078,0.77149494,0.28849178,5.9286141386,0.4988,6.5,1,40.5219303615834,1.78680793933397,36.998236848,38.692305756,40.8774559,87.119876096,30,70.1360339825745,3.41464958477914,0.2490188
"CHN","China",2,0.422100006,0.149660004,6.28624161658566,13.5697126837117,48.8471656337583,0.535707911168929,20.9991324901337,2.68793970756098,1.79,46.8795898415788,10.4637277389926,3.95326438367883,-0.51952452,8.86851969081271,11.4801491083248,58.3355478812522,73.5526,4.5,0,0,0.0671306456191849,0.331512275980815,-1.21001923084259,0.42380058,0.0965649,0.78073406,0.53528938,6.1784046432,0.5628,6.5,1,43.1343786687724,2.64133006966576,45.07129898,38.04925766,46.15370331,91.828898622,32.6,78.6725543944677,12.9432791544961,0.3170752
"CHN","China",3,0.420799996,0.14186,4.80959718126893,13.3003996753629,50.0264944363682,0.489872497238146,21.0239653480771,3.17828872952685,1.79,45.1827737882594,9.04672889081175,3.22953993230342,-0.47134194,9.31148983507141,8.62296325036489,48.3069835185571,75.016,4.55999994277954,0,0,0.0664090993177351,0.419395261682265,-1.21001923084259,0.41954536,0.2706371,0.77774748,0.58941812,6.2640700488,0.6186,6.5,1,42.0870821505473,4.9482879481196,48.541521454,39.043091584,49.752362824,93.000541688,35,86.7144038306332,11.670601815271,0.3828182
"CIV","Cote d'Ivoire",1,0.5363682443,0.2102794098,3.71999440147109,14.1283014513824,18.609746269379,2.28217450794882,16.6612083043819,2.94487299695525,4.212,21.3938505768011,26.1112466234656,1.82760000866021,-1.30389225,7.94550791823883,-0.748486676518143,77.5851996516561,49.593,5.21439990997314,0,0,0.0128986943134356,0.0383273050865644,-1.21001923084259,0.07320222,0.02108888,0.46249666,0.2834997,5.7134634858,0.313,5.5,0.8,41.0160442766115,4.82204809553718,62.229754638,30.216554642,31.318317416,69.327677918,18,63.1327626114254,9.57839757861279,0.098097
"CIV","Cote d'Ivoire",2,0.4987968825,0.18289654,7.1262539035806,13.3325491792432,17.8044553722829,2.19908137035638,16.7693588467902,3.11461208943341,4.1577809142024,23.811667419023,22.2181058828652,1.94954140618785,-1.407957,7.88849719980296,2.159284341914,91.2968164295495,51.1534,5.80559988021851,0,0,0.0208870123280693,0.0417660622719307,-1.21001923084259,0.08332018,0.03159242,0.46551764,0.32347332,5.6743586818,0.352,5.9,1,41.1262605361643,4.72092104333085,62.349327086,32.471764756,37.092453004,71.480650332,17.8,62.2284097086559,13.1206621499431,0.124032
"CIV","Cote d'Ivoire",3,0.4828889661,0.1708035555,7.77993993405971,12.0678451158465,21.7542985098733,2.42744583387495,16.8861569339618,2.09465074406618,4.27052780199268,24.8000597036796,23.0881181628212,1.28116610831153,-1.01242824,7.9184047671426,5.20407731978469,86.5121638072621,54.2538,5.83580002784729,0,0,0.0271836949286052,0.102494165671395,-1.21001923084259,0.09330642,0.0755245,0.49499574,0.33241214,5.8681885562,0.3894,5.3,0.2,40.703835319448,5.06210033840376,60.044657134,28.29420395,40.220982362,72.673283386,17.9,62.7055840248518,6.8403415005267,0.1516942
"CMR","Cameroon",1,0.51015231354,0.1822359175,7.11743408792135,11.2795063097761,19.912817050389,2.65648199419393,16.6103806607648,1.86763922545907,2.48003199999999,27.3144948939627,16.414690877765,1.69927100008446,-1.1728225,7.8861016405541,4.70136269273269,50.0794730266658,51.596,6.62040004730225,0,0,0.0541552956195657,0.102629873580434,-1.21001923084259,0.05136636,0.00672432,0.4915977,0.00253666,5.6283783466,0.3898,6.1,0,42.8372727420981,5.19128594226003,48.50768814,24.42034111,26.562279892,68.152664186,17.2,62.1915128171995,5.90345192047085,0.1521706
"CMR","Cameroon",2,0.50087553178,0.15866595126,9.64408535544097,10.8612688295634,19.9052745034871,2.73640526644009,16.7457377045058,3.28678893265592,2.724,28.6354103897028,13.4511060988282,1.08894635330867,-1.1540234,7.94915927401526,3.21359957062153,54.2321970812779,53.6872,3.58700003623962,0,0,0.0620675984311571,0.106061881368843,-1.21001923084259,0.05521882,0.01705298,0.54448524,0.00304522,5.7294736194,0.426,6,0,42.9539459474372,5.5739166302187,35.136677172,26.912657164,32.931954192,71.142396544,17.6,63.1893102803075,13.7697437880647,0.1819052
"CMR","Cameroon",3,0.5112509444,0.15667107696,8.51497129421398,12.0398837686031,18.71347276562,2.72785462545673,16.8827481172166,2.17112447689098,2.76,27.4575435223605,13.8787859724013,1.97027628728056,-1.02692806,8.00123471045185,4.67667497075785,54.6235080028039,56.0828,3.84480004310608,0,0,0.066025993037655,0.125360566562345,-1.21001923084259,0.0645976,0.03289418,0.51024936,0.0069466,5.9826154368,0.5054,6,0,43.567041013974,5.31865292031182,34.881589126,26.75686264,36.927466584,72.242071534,17.9,64.0207000508951,5.07896974468977,0.256073
"COD","Congo, Dem. Rep.",1,0.5201702199,0.1856990017,19.6849785087774,4.58754271555181,7.45822782404469,2.8939673627932,17.7262436644747,184.446878068314,1.13732106666666,29.136134327039,28.2720479806433,2.47338441156895,-1.74084775,6.32742624128471,1.25057221737508,36.9481913765439,51.4308,3.04119997024536,0.2,0,0.00335350865121936,0.122250320748781,-1.10749778747559,0.00857548,0.00398888,0.0994712,0.00338956,4.2717300494,0.324,6.1,0,42.2370519496763,4.69986254996287,32.132569504,33.119651414,13.117996978,54.65828247,17.2,40.0368956655151,78965.9955299349,0.1051528
"COD","Congo, Dem. Rep.",2,0.51883204656,0.18304608916,28.5033582483895,7.03771262712491,7.50630763729953,3.25505419256715,17.884071822347,14.2831993843309,1.3764954,31.5946177685821,22.1369989315342,4.30020866076735,-1.5947464,6.42894352673058,5.3593133528321,65.427818076673,55.052,3.11519999504089,0,0,0.0038990838986845,0.126052478101316,-1.21001923084259,0.02145304,0.00570216,0.19874134,0.00568328,5.1476565268,0.3782,5.8,0,42.2666529619696,4.97767281974812,36.910559464,24.304296874,16.852435494,62.44424286,17,41.3321534357814,243.818773103428,0.1434914
"COD","Congo, Dem. Rep.",3,0.5179399291,0.1812774802,35.6140182473224,7.9375271153402,16.405902785497,3.33148269379676,18.0498568897175,6.83792119515554,1.844,40.8305675362186,20.1331625563604,7.62602971199381,-1.584074,6.57017257922367,7.80435822915561,80.0907122319732,57.8918,4.26399993896484,0.2,0,0.0164635444871086,0.162066436112891,-1.21001923084259,0.03128606,0.01097938,0.51145344,0.00245208002712,5.3491839162,0.4456,6,0,42.1429616654295,5.07047141393092,45.550958254,23.587123872,21.291637802,68.1921875,16.9,43.1709276532981,76.3435941812713,0.1987708
"COG","Congo, Rep.",2,0.5458404947,0.19086905452,51.8560795272606,13.6148577237657,50.7241810747668,3.32495505468206,15.170249123849,4.33214703726972,2.52,73.8307779092963,4.20293028054743,15.6099749839021,-1.2777568,8.49784574789661,5.09014179188055,132.654639478791,57.5002,17.3369998931885,0,0,0.0296632259637587,0.236546383836241,-1.21001923084259,0.03139562,0.0184479,0.26861066,0.01282812,4.675088065,0.476,5.4,1,46.0569063551131,4.86098282951075,81.636367798,23.743193436,39.547299192,47.607793426,18.9,72.2138441086883,20.6895778367795,0.226704
"COG","Congo, Rep.",3,0.5552772745,0.20343066746,50.385768472878,12.4928633263643,48.1092400692118,2.66802841127015,15.3206407555028,2.54101110561103,2.52,73.6406911296712,4.06714896436201,9.58519944943257,-1.1574324,8.60316617113821,5.23857197186396,142.976923552851,61.381,11.1428001403809,0,0,0.033189219998443,0.405394935001557,-1.21001923084259,0.0543511,0.0470885,0.27219994,0.03315036,4.6092980152,0.5044,5.5,1,46.6825110204166,4.91313273685453,70.557792666,25.172715758,46.900657652,50.515587616,19.2,74.0150380504303,10.1270573296241,0.254452
"CPV","Cabo Verde",3,0.5458661702,0.1917325475,0.542723762639777,18.0260357553602,17.7966089150747,1.2581216476476,13.1328502740767,2.0721418568818,5.06796963226244,17.8321576938709,8.11486669173822,6.86923289797361,0.53606394,8.70675130925096,1.58632099746852,98.1900332658091,71.4594,11.4706001281738,0,0,0.0620150366702191,0.289434417329781,-1.21001923084259,0.19402742,0.58781598,0.63289562,0.00455052,6.7035134798,0.528,1,0.4,48.0487177141046,6.14416960944248,69.3402771,35.304927062,63.450180816,37.508882906,22.6,75.8076094204125,6.62335606132531,0.2789044
"CYP","Cyprus",1,0.279979996,0.0709799998,0.0162392424081154,16.4241081390853,22.0491519490427,1.74371158446052,13.7918455334528,3.0682274142025,5.44862141919912,17.8180889471634,3.54650973005128,8.00226692712541,0.98683465,10.33773673841,4.25809148066495,124.178729886143,78.2606,4.14360008239746,0,0,0.0594051760890614,0.201383014110939,-0.489943161606788,0.47947326,0.78555644,0.64746234,0.28747722,7.0441844464,0.7006,1,0,29.6520319762573,17.1299643179532,85.136820986,47.510041046,80.28369446,60.620633696,31.8,106.870007193027,10.2502685711349,0.4911866
"CYP","Cyprus",2,0.270339996,0.0676600002,0.0101439518525652,17.1370629477594,19.3861173855839,1.66423445073327,13.876615962258,2.44655711221196,6.16237139010694,17.5538801259501,2.22403505234703,8.90293553856809,1.10825726,10.4585386682473,3.2592901176213,109.742985662614,78.924,4.55759997367859,0,0,0.0667499864402658,0.286400518359734,2.03914349079132,0.46432242,0.82134722,0.70105934,0.48174118,7.74706221,0.7546,1,0.2,29.5089337523493,18.101533228215,94.436686708,78.66605835,85.259782408,71.942144776,32.9,109.381648437846,7.88031649966365,0.5697702
"CYP","Cyprus",3,0.307300006,0.0814400004,0.0831024900593529,18.3364279921052,14.7573950666853,0.963619905877862,13.9409463267297,1.27083956123206,6.25313460537984,11.9354994635813,2.02175496135439,35.9394022365567,1.1004976,10.3643016919488,-1.88950130207031,116.974913071675,79.808,11.5745999336243,0,0,0.0569018326946743,0.197722644305326,1.6628571152687,0.49533246,0.78071642,0.66513808,0.45846756,7.4545387724,0.7792,1,0.8,30.035922554001,18.4611925486494,96.016989136,73.247242734,86.018344116,78.277297972,33.9,107.421382180217,4.8857273319494,0.6072504
"CZE","Czech Republic",1,0.275839998,0.0880400018,0.64220916422626,20.8453074554829,29.3404916674126,-0.169444234479081,16.1390653128081,2.64397837076571,3.666,33.6255177612529,2.67039567373866,6.84709109093123,0.7887206,10.0221959629761,3.46751070346072,99.5905218130316,75.2512195121951,7.90520009994507,0,0,0.0714005388546978,0.187796487545302,1.5928323507309,0.24395752,0.39280484,0.65702452,0.15231712,7.1024221904,0.7732,1.4,1,25.2826422205371,19.8649138080676,68.857064818,78.109999084,73.313331604,86.52214203,37.5,100.446536234693,9.44954619068274,0.5982308
"CZE","Czech Republic",2,0.286000008,0.0981000008,0.887706257301588,20.1496427872474,32.4778998591577,0.478361173815022,16.1491220095527,2.92445120029126,3.786,34.1557170502639,1.96520037697603,5.65203549863704,0.90463222,10.2337595263645,3.37386909132877,123.560452846911,76.6453658536586,6.28980007171631,0,0,0.0872622223496063,0.205821493050394,2.34670782089233,0.26878564,0.42889098,0.69739094,0.21529196,7.3966568506,0.8292,1,0.4,25.2987116480486,19.4218812869213,73.910130308,82.161253354,76.402272034,89.149719238,38.7,104.731875555055,11.8963970403922,0.6877636
"CZE","Czech Republic",3,0.284880006,0.093459999,0.646946775401274,20.1265602979489,30.9330888312354,0.155296504966927,16.1672824678242,1.69197118743481,3.9529815353585,33.3854839945259,2.17889054694078,3.73857619076145,1.04404044,10.2623473675278,1.09657080996776,144.398929084678,78.0746341463415,6.80579996109009,0,0,0.0894812442110156,0.179598888188984,2.34670782089233,0.29692278,0.48835314,0.72460102,0.16665432,7.56691912,0.871,1,0,25.2011803237053,19.3506709649398,78.172494508,79.522006224,77.962902832,88.956425474,39.6,105.315874697732,3.76802983616163,0.7588374
"DEU","Germany",1,0.315979998,0.0997400004,0.117864309368833,19.0736063298193,24.7040828530298,0.101087771414933,18.2273384567935,1.50897838059445,4.09538893930978,26.7503847316133,0.952408231502592,4.01136795469189,1.6545055,10.5197452456906,0.974168333673327,62.5198617052118,78.3092682926829,8.93560009002685,0,0,0.0457261949067941,0.165964230893206,2.34670782089233,0.7298221,0.71649084,0.62940236,0.67792986,7.8517552222,0.8562,1.2,1,27.0010103362632,22.1663919802796,81.020127868,90.813441468,80.403414918,97.562760924,40.1,110.665079742202,2.37460884453487,0.7335538
"DEU","Germany",2,0.35272,0.1233,0.18554501851842,18.6411986355113,25.9821419249932,-0.149364117387939,18.2249661105599,1.6727598171613,4.26476944696549,26.4297359617034,0.755413188590364,1.8017416636395,1.7243602,10.5767395978109,0.557126751227561,76.1992754224284,79.4341463414634,9.06820001602172,0,0,0.0516709356743634,0.153371513125637,2.34670782089233,0.73951302,0.68602268,0.65103428,0.74195854,7.7824197084,0.9154,1,0.2,28.4451381286426,22.4996112849369,87.733508302,82.767713928,83.766812134,98.355847168,42.1,111.868285341259,3.43395596785139,0.8380158
"DEU","Germany",3,0.35086,0.11566,0.152084585062094,19.4259934184013,26.0977232017233,-0.225881540255496,18.2077277378058,1.51979870723915,4.56800360771693,26.9990919837231,0.881765779667186,1.861613174683,1.683738,10.6524026558013,2.23531710929618,84.2575540948811,80.5087804878049,5.67620000839233,0,0,0.0496876375252125,0.157902799274787,2.34670782089233,0.71812238,0.6630166,0.63636548,0.6572769,7.7893984424,0.9328,1,0,28.8490573336813,22.7685424336858,86.255615232,78.160005186,84.45566101,98.062170408,44.3,113.474396949262,2.52904950046107,0.8701236
"DNK","Denmark",1,0.264079998,0.0761799978,1.26259132655852,24.607931079489,28.2560162152705,0.308495829842037,15.4970526527623,2.17900475696571,7.71925973130256,22.698357068347,1.90115827469008,5.41889536162625,1.91680925,10.6632186079142,1.61892780062918,82.9197948809804,76.9834146341464,4.70319995880127,0,0,0.0463601385421608,0.199169119857839,2.34670782089233,0.91455504,0.81662652,0.72368644,0.43858162,8.0301804702,0.8566,1,0.4,23.0120475583649,21.2592569388974,85.724298098,88.81969452,85.910928344,92.056411742,38.4,113.704349581956,5.08221301650338,0.734631
"DNK","Denmark",2,0.266580004,0.0785999984,1.70705646795308,25.2152160645566,27.0741086113734,0.434043919797804,15.5142118769587,2.03125593651775,7.44,21.9539863482455,1.03532577570814,2.23840218750737,1.9701612,10.7200818989776,0.348064752221512,96.2835194861239,78.2356097560976,4.3938000202179,0,0,0.0551413729230389,0.214676202876961,2.34670782089233,0.9643617,0.84238956,0.7117716,0.71027062,7.9731369356,0.8914,1,0,24.4407875090102,20.7821772930183,91.228292846,83.142480466,86.925909424,92.919238284,39.6,114.920793382956,4.64947633609869,0.7946142
"DNK","Denmark",3,0.296099998,0.0984599996,1.42545166428363,26.4390218294233,25.8762955038364,0.431232379217353,15.5371241693835,1.76412276148686,7.41366955613262,20.0408686614719,1.37067205508382,-0.529903751482916,1.9381954,10.7025856214522,1.19740069164918,100.780160129661,79.990243902439,7.22980012893677,0,0,0.0461513163041257,0.196556475695874,2.34670782089233,0.98327892,0.66833892,0.7083995,0.73441218,7.8252760976,0.9224,1,0.6,25.4276238036761,22.1903038456219,91.124142454,79.99971466,87.104266358,92.952130126,40.6,114.545399267233,3.92828967221016,0.8510472
"DZA","Algeria",1,0.40029368678,0.10810778646,23.2330987471234,14.4844871647498,43.8526142825003,1.30741534080058,17.2767277389709,2.84284154440718,4.4671956,51.3564672727239,9.32427536012699,1.27887988383207,-0.76251195,9.30249010334976,4.78000000000002,62.1065936047614,71.6112,24.8679996490479,0,0,0.0883896343007783,0.216239518699222,-1.21001923084259,0.04328722,0.06194968,0.7270668,0.01342096,4.8550651872,0.5282,5.5,1,34.2193283055505,4.21621744213531,49.280224608,29.29998169,35.721961976,73.702572632,21.7,86.5393886437884,10.7810838146586,0.2794046
"DZA","Algeria",2,0.38505080334,0.1019551984,32.3803258524301,12.7355296925166,54.2854221486824,1.55413839506201,17.3476111852236,3.59371849775763,4.4671956,56.0831797262242,7.74684714758626,1.49757573375107,-0.75343482,9.43824317646545,2.99999999999999,72.3902866654327,73.8968,12.5640001296997,0,0,0.105657552595726,0.190685720204274,-1.21001923084259,0.05319622,0.06979208,0.68795158,0.0139985,5.4253515746,0.5862,5.5,1,33.0737639718261,4.28283540831207,42.070069886,37.091773222,43.088523102,75.057725524,24.1,89.0805728027287,15.4617922369864,0.3437962
"DZA","Algeria",3,0.37346620996,0.09727922966,28.4378054122929,19.4294453807054,46.8377780886024,1.93521360584608,17.4372561484285,4.69957808033584,4.4671956,46.9079858501206,9.0970781049197,0.987875683711092,-0.76548718,9.4890753411362,3.3,65.7003548706861,75.4224,10.1833999633789,0,0,0.114282165968553,0.192715634031447,-1.21001923084259,0.05964672,0.08601132,0.70969346,0.00402378,5.0931156834,0.6486,5.5,1,32.0632550840886,4.26582287252882,38.71101456,30.134283448,46.241909788,80.139172364,26,90.0428325282669,26.7842659005035,0.4208474
"EGY","Egypt, Arab Rep.",1,0.497579996,0.185860006,7.88303249313235,12.1071934766523,13.9738122267157,1.88058311357079,18.0847678427557,4.69383936069868,4.4111256,32.3741981316976,15.1701688754055,0.874296554197653,0.010616175,8.94821952795965,3.91619723648398,44.7629952402492,68.9492,9.91599998474119,0,0,0.0245474653916746,0.105841220608325,1.96413316726684,0.15769804,0.05624146,0.66773074,0.1332293,6.0365453168,0.4824,5.8,0,37.8842814148105,5.99293687180387,41.536065674,53.44833603,38.304127502,90.002363586,21.1,80.070975099496,33.4387983384332,0.2328068
"EGY","Egypt, Arab Rep.",2,0.482339996,0.180880002,13.6034704736833,11.7194539895087,15.6880917360545,1.79448479294324,18.1754840946992,10.3826439187579,4.4111256,35.4637263334584,13.2534633548866,6.71874779305257,-0.14927904,9.09942071833968,6.04665869138228,63.5566251971655,69.792,9.61879997253418,0,0,0.0541808808798371,0.0845463577201629,2.29544711112976,0.1445239,0.07584476,0.65631328,0.4094233,6.23162993,0.5268,5.5,0,38.3352404505116,6.26441332004763,49.042069244,59.81765671,45.25038147,92.04541931,22.5,82.8036925540935,128.575828711934,0.2776828
"EGY","Egypt, Arab Rep.",3,0.46634,0.170219994,10.4136154528688,11.3989088599178,9.68806584284037,2.16810014289377,18.2752593304141,9.60068170668955,4.4111256,38.152965677694,12.2189376099753,1.33528392192966,-0.47992974,9.21008077111043,2.84787690763209,42.2393958717618,70.7346,11.8923999786377,0,0,0.0582699165382516,0.0412657648617484,0.248896932601929,0.10113324,0.10603338,0.7133208,0.16090328,5.9699565064,0.5694,5.4,0,42.4334764099262,5.26292593153761,40.563988494,50.963686372,51.980355074,93.20796356,23.7,84.8255935517956,94.0664561225794,0.3244126
"ESP","Spain",1,0.288019998,0.0773399994,0.0460901492145849,16.7624687213162,24.4891325877683,1.21754425505197,17.5431996516382,3.23351048214958,3.82,27.6171023588104,3.49428930070748,4.54611427929164,1.2792935,10.3501880036,3.60293116656521,56.2333080491252,79.4785365853659,11.5303998947144,0,0,0.0475392487011362,0.228638050498864,2.34670782089233,0.70054264,1,0.73676014,0.79376946,7.727746123,0.7186,1.2,0,30.5744518621824,14.6308002779849,76.959233094,87.058305358,74.221821592,94.527499388,37.6,107.126950324781,10.5097115288497,0.516399
"ESP","Spain",2,0.293099998,0.0814999984,0.0508266503445415,18.3720759760175,24.0538548463763,1.54236987829401,17.624568219392,2.69170466019402,4.002,26.3190437777178,2.46451863402511,3.15005533195111,1.1566654,10.4146864835184,1.69667220332203,54.333048105454,80.9034146341464,10.9881999969482,0,0,0.06076675682924,0.28309644417076,2.34670782089233,0.68020872,1,0.7589649,0.9069831,7.5601000778,0.751,1,1,32.0617965626834,14.8356481562359,85.258050538,78.293070982,76.95758362,97.225492858,39.1,108.466113319736,9.63316694621046,0.5640882
"ESP","Spain",3,0.293940002,0.084880002,0.0768531484289371,20.1597104433326,20.9547481999731,0.0508105130833464,17.6579388882985,1.73994078140737,4.22975912788526,21.3271515958696,2.47427777594018,2.66490267960736,1.08499664,10.3521628828383,-0.732458168513636,59.685738092038,82.5673170731707,23.314400100708,0,0,0.0572213259368721,0.210875833063128,2.34670782089233,0.62318204,1,0.73190104,0.90951704,7.4745616786,0.798,1,0.4,34.0090644189795,16.6562867827867,84.377627564,76.225686646,78.183770752,97.963536072,40,107.167673654168,4.28892122172853,0.6369268
"EST","Estonia",1,0.360079992,0.10908,1.77651274167997,18.4694174361627,26.6055439389348,-0.402426543520747,14.1372244623,3.54435685679507,4.87090204877336,25.4724795196524,3.60030766020482,8.16443349336231,0.807804375,9.79848255914541,7.44453250665469,125.732520365164,70.9614634146342,11.6111999511719,0,0,0.0554685968274795,0.198631588572521,2.34670782089233,0.21389454,0.42787816,0.69389502,0.15841028,7.7626445574,0.8272,1.4,0,35.213347342769,14.5682137906984,75.203517152,86.165830992,75.523838804,64.419334412,38,96.0208107699814,14.6045443598488,0.6843908
