"iso3c","country","period","Top10share","Top1share","NatRes","GovExp","GDSavings","PopGrowth","PopTot","Infl","EducExp","VAI","VAA","NetFDIin","RuleofLaw","GDPpc","GDPgrowth","TradeOpen","LifeExp","Unemployment","WarYears","RevCoups","EquipI","NonequipI","kaopen","FID","FIA","FIE","FMD","EFW","EducIndex","CLandPR","LeftWing","GiniNet","RedistAbs","globFin","globRestrict","globSoc","globPol","GDPpc#GDPpc","Infl#Infl","EducIndex#EducIndex"
"DNK","Denmark",3,0.2685,0.0802999983333333,1.86903060068958,24.5474638959942,28.0247184168652,0.45321960116676,15.5137029547951,2.34458506314427,7.19333333333333,22.5267339655728,1.06579881058745,1.72013597830224,1.99260166666667,10.7392752568388,1.4367433885558,100.754272428003,78.2455284552845,3.710666735967,0,0,0.0611631976098342,0.222256113390166,2.34670782089233,0.964577233333333,0.848594766666667,0.717703433333333,0.728552,8.03293307166667,0.890333333333333,1,0,24.4111695315094,20.5413577831794,91.78888448,83.18423716,87.1320266733333,92.96489716,115.332053416217,6.08022129091888,0.792721666666667
"DNK","Denmark",4,0.276900003333333,0.084166666,1.46415489621661,27.288504553147,24.7096061171591,0.463671357261326,15.5287827234128,2.1247721801679,7.99,19.9699402194453,1.11587713861401,0.486912175055323,1.914999,10.6902647340541,-0.566259613952623,95.0336038891614,79.1658536585366,7.01466671625773,0,0,0.0419150137143393,0.193822881285661,2.34670782089233,0.956838933333333,0.7714499,0.702701466666667,0.7414541,7.822674244,0.903333333333333,1,0,25.2263798576031,21.6350397265636,90.7965393066667,80.2962163266667,86.9140345266667,93.26457723,114.281851583441,4.88432240234935,0.816227333333333
"DNK","Denmark",5,0.302766663333333,0.103799999333333,1.31313264206101,26.0881984035312,26.2793683977549,0.433408962127405,15.5412405420704,1.25033572572466,7.01944926022104,20.0815735189055,1.44643923840725,-0.978784287327813,1.95691233333333,10.7066493282491,0.926411523567022,102.851676090418,80.350406504065,7.03733348846435,0,0,0.0490177742967253,0.198566265703275,2.34670782089233,1,0.617507233333333,0.705193433333333,0.7329379,7.80998531866667,0.931,1,1,25.4967934868717,22.4210700641427,91.2784779833333,79.8262354533333,87.0787887566667,92.6406555166667,114.632385035129,2.23024970129667,0.866811666666667
"DZA","Algeria",1,0.403342263866667,0.1093383048,22.6013351191254,14.6157378601826,42.2928190941411,1.31443862622399,17.2638417565638,1.994484487023,4.4671956,51.2195274362379,9.12346816354022,1.47365506908966,-0.9207473,9.26067406911906,4.13333333333333,60.9031659045004,71.1203333333333,27.6566664377848,0,0,0.0820867945783025,0.223233309421698,-1.21001923084259,0.0404335,0.0615498666666667,0.735172933333333,0.0128362333333333,4.81082799666667,0.514,5.5,1,34.4258010209779,4.14151852974411,50.58268102,27.43248558,33.9882278433333,72.0512339266667,85.7606842102057,6.66186317897926,0.264336666666667
"DZA","Algeria",2,0.3941965342,0.1056467515,27.1681772036492,13.3419655559855,49.0576766310346,1.32788711626443,17.3028861246443,3.2044002758627,4.4671956,53.4859308896763,8.98068644134391,1.0312020537037,-0.653128433333333,9.38450996084264,5.8,66.3669700470129,72.589,18.8799997965495,0,0,0.100476230348424,0.197789743318243,-1.21001923084259,0.0476443333333333,0.0608223666666667,0.699159866666667,0.0129606,5.11724149433333,0.556333333333333,5.5,1,33.8761571623235,4.21185730454699,46.0658264133333,34.2303320566667,39.17778397,76.7635650633333,88.0699112819898,11.9436626819726,0.309637666666667
"DZA","Algeria",3,0.3850508019,0.101955196833333,34.4364239261171,12.0272646055087,56.7806447496225,1.55289940919793,17.3470527046867,3.61636185357021,4.4671956,58.3940058387567,7.23351087696633,1.45526229181928,-0.740935266666667,9.43964629388227,2.49999999999998,73.1169664292632,73.9226666666667,12.4633334477743,0,0,0.0955573739685468,0.18968905769812,-1.21001923084259,0.0506083,0.0704087333333333,0.6934566,0.014036,5.44373881566667,0.584333333333333,5.5,1,33.0358522809684,4.36014927954738,40.3713709533333,37.0517857866667,43.2666600533333,72.5123265566667,89.1070348318319,14.161313694792,0.341472333333333
"DZA","Algeria",4,0.375905071033333,0.0982636448666667,27.9852257724617,18.0135259287011,47.6349164061473,1.80347525114511,17.3986640340373,4.72411127394978,4.4671956,49.340425988227,8.63996805949724,1.57147426969301,-0.795383166666667,9.4639715049704,2.70000000000001,69.5547071503569,74.927,10.0266666412353,0,0,0.119103580954415,0.194953660045585,-1.21001923084259,0.0601901333333333,0.0822212333333333,0.700594533333333,0.0111705666666667,5.14805672,0.626,5.5,1,32.1928467207502,4.2954448852597,41.5501925166667,33.1984049466667,45.2697931933333,81.2420222,89.5668819666336,22.892918983985,0.392092
"EGY","Egypt, Arab Rep.",1,0.502299993333333,0.189833336666667,6.59859525112326,11.7034372638329,13.3305556473165,1.90432300069133,18.0661186756486,2.56360036941612,4.4111256,31.2774956932056,15.4314005560716,0.831875842284773,0.0007806,8.93534231532124,4.09848661046521,39.9384767564709,68.7863333333333,9.41666666666666,0,0,0.0209329161958743,0.112520001137459,2.11119715372721,0.1548723,0.0554108666666667,0.6737241,0.114596333333333,6.17452681166667,0.476,5.83333333333333,0,37.9672084528088,5.86220955196186,40.74850718,56.04240672,37.50937271,89.9734090166667,79.8404192163904,6.61569460785983,0.226618666666667
"EGY","Egypt, Arab Rep.",2,0.4905,0.17990001,11.3301726087421,12.7215818855862,15.1959001994381,1.83188469063564,18.1218128415072,6.88259755465498,4.4111256,34.0624105089584,14.5128146695733,2.62322473349807,0.0055736,8.97973052340219,3.91909027320963,55.6507307237958,69.2736666666667,10.8433332443237,0,0,0.0315491425587293,0.0964751074412707,1.9445940653483,0.1614986,0.0583523333333333,0.651565233333333,0.255425033333333,5.92489134433333,0.497,5.66666666666667,0,37.7860030939967,6.12982956851386,45.1733042433333,51.71021398,40.5591837566667,90.2173995966667,80.635936868209,57.0193115691882,0.247075666666667
"EGY","Egypt, Arab Rep.",3,0.48609999,0.1858,14.8434741390531,11.5023971961849,16.726592688394,1.7674154735303,18.175280877844,11.7601090621417,4.4111256,35.7844859132099,13.0958562744038,8.01615923536054,-0.205678633333333,9.10368560742055,7.02931639596712,66.0923450366423,69.789,9.26900005340577,0,0,0.0589933689244277,0.0857762944089057,2.34670782089233,0.146294266666667,0.075683,0.646341233333333,0.4372224,6.29350731833333,0.529,5.5,0,38.1940985842754,6.38293613217835,51.0552202833333,61.3896840433333,45.1324437466667,92.2514165233333,82.8788356361389,160.262763928562,0.279921666666667
"EGY","Egypt, Arab Rep.",4,0.46233334,0.166166663333333,10.4015791731243,11.3217495156236,13.2652900582148,1.98767947937138,18.2319003406498,11.0275335361661,4.4111256,35.8508940201169,13.4026036357918,2.0880655751231,-0.245547833333333,9.20093961427255,3.86180220279879,49.9151429577625,70.3503333333333,9.8976666132609,0,0,0.060676207593451,0.0549712970732157,1.83410060405731,0.1148843,0.0968668333333333,0.702176866666667,0.220344833333333,6.168507943,0.549,5.5,0,40.5041021451444,5.82015517644354,43.7061818433333,58.2045402533333,48.76426824,93.13041941,84.6574727618537,122.121845570461,0.301445666666667
"EGY","Egypt, Arab Rep.",5,0.469199996666667,0.173233326666667,9.99304286076449,11.4600946822372,7.06494441598759,2.24731077145101,18.297406044132,8.89476778786458,4.4111256,39.6761974359259,11.2949412646053,1.32122172903333,-0.589393933333333,9.20983696859974,2.4425259100565,39.3349983739559,70.927,12.9519999821981,0,0,0.05617880274379,0.03634620525621,-0.722470959027608,0.0947091666666667,0.110552966666667,0.7218006,0.145004533333333,5.835452838,0.58,5.33333333333333,0,43.3035848491886,5.00532977655088,37.8869921366667,46.3692868566667,53.9261716233333,93.18693288,84.8211041930498,80.7821896121741,0.336442
"ESP","Spain",1,0.288433333333333,0.077399999,0.0480718942756049,16.6222747576108,24.1876346338301,0.851266834542706,17.5278225559668,3.36303902542588,3.83333333333333,27.890118888216,3.63732107363943,5.65878472627314,1.345772,10.3353333485758,3.96998858511659,57.7262228177705,79.3008130081301,11.7596664428711,0,0,0.0471644167134926,0.218989395953174,2.34670782089233,0.696041866666667,1,0.735505166666667,0.778232766666667,7.68174328066667,0.716,1.33333333333333,0,30.3441144824986,14.8394965646172,75.47735087,85.5788421633333,73.51673126,94.4379450466667,106.819464443827,11.3582898620225,0.512656666666667
"ESP","Spain",2,0.28706666,0.0772666656666667,0.0419276378973877,17.0923800912295,24.8220572992569,1.74108993958402,17.5747722358082,3.14896310745482,3.80666666666667,27.1946959712166,3.1095118487342,2.69036880391952,1.18451066666667,10.3810445131823,3.25224091726936,54.250056458554,79.8869918699187,10.5063333511353,0,0,0.0503304131440878,0.251383937522579,2.34670782089233,0.7071461,1,0.741886966666667,0.823759033333333,7.76451485433333,0.727666666666667,1,0.333333333333333,31.102666601267,14.246313505526,80.0122477233333,86.6213328033333,75.3377024333333,95.0386886566667,107.766262584975,9.94005677558058,0.529556333333333
"ESP","Spain",3,0.293766666666667,0.081799999,0.0580118547902055,17.9630214930865,24.4180016512989,1.71225478792555,17.626347953083,3.45935538269262,3.91666666666667,26.5088688624966,2.42936294671371,4.17536156137661,1.16427866666667,10.4303920905879,2.86485342305975,56.6360228722985,80.9569105691057,9.31266657511393,0,0,0.0642436854889448,0.298628318844389,2.34670782089233,0.682170433333333,1,0.755351433333333,0.918752433333333,7.58877886466667,0.751,1,1,31.9433336248811,14.6817772724103,86.5422592166667,77.4956461566667,77.0867869066667,97.38218689,108.793127166949,12.2454700951735,0.564033666666667
"ESP","Spain",4,0.296433336666667,0.084700001,0.0610752685701026,20.6481021790149,21.5195565929383,0.567160894031934,17.6562649705993,1.56934363590283,4.43333333333333,23.3801985426791,2.35661989750618,1.98126494150062,1.183195,10.378168886656,-1.47153171707018,52.9054286398744,81.859349593496,19.7023334503174,0,0,0.0586254360480654,0.238878631285268,2.34670782089233,0.622478533333333,1,0.757919466666667,0.922933633333333,7.44324391066667,0.779,1,1,33.5271038758774,16.3977770295275,84.4485219333333,77.0789159133333,78.5382054666667,98.1771723433333,107.706429741704,4.51262228974163,0.606981666666667
"ESP","Spain",5,0.292733333333333,0.085033335,0.0805299244468051,19.8313133801688,20.8823092128718,-0.187231378702,17.657636883424,1.23455872144213,4.09626521314209,20.464947289388,2.52232708452775,2.76267378501362,1.0126624,10.3367901109259,-1.00364253941951,62.2357596225314,82.9113821138211,25.10733350118,0,0,0.0555149343841565,0.196470262615844,2.34670782089233,0.632052066666667,1,0.7220471,0.906771466666667,7.45906555533333,0.805666666666667,1,0,34.1583028218848,16.7058609895982,84.5111389166667,75.8537012733333,77.7925338733333,97.8248875933333,106.849278227019,2.66322713879631,0.649128333333333
"EST","Estonia",1,0.36436666,0.113433333333333,2.08667451057286,18.9535181887361,26.3166225533821,-0.262229919716316,14.1434690340695,4.4462273477472,4.87150341462226,25.2748216374489,3.64088842411277,7.12320692672788,0.73930905,9.72467215153158,7.62950461243561,125.312118409363,70.5268292682927,12.1733331680298,0,0,0.0493116854540144,0.176145724212653,2.34670782089233,0.190132866666667,0.376217466666667,0.6698625,0.1313747,7.66550541533333,0.82,1.5,0,35.5169266895097,14.4250668694767,71.3044230166667,86.67554728,74.8650945,62.47299703,94.5723612440745,20.6498464201057,0.672482666666667
"EST","Estonia",2,0.357833326666667,0.110733336666667,1.13816137583132,17.4837570185716,27.6262635635051,-0.599232827704816,14.124953718713,2.82093882424407,4.77333333333333,25.9380048097622,3.45605292186377,13.8781993847856,0.9074545,9.95323780192219,7.94148183140647,129.58222273442,71.9317073170732,9.85633341471354,0,0,0.0658545073875106,0.234607559612489,2.34670782089233,0.2707512,0.535131133333333,0.725965233333333,0.1880192,7.94417690133333,0.842,1.16666666666667,0,34.4673217934268,14.8204080511186,82.3835093166667,85.28120168,76.09677124,65.38558197,99.0716728367327,9.23908358456592,0.709002
"EST","Estonia",3,0.348466663333333,0.106200001333333,0.923540973496692,16.9216595310088,29.987841315266,-0.437992604823821,14.1093143552832,7.13376816193892,4.675,26.6794433088881,3.4899178166141,11.9889472242275,1.17100866666667,10.1751587729858,4.06779931737032,135.753211001264,73.0922764227642,5.32066663106282,0,0,0.07969379213158,0.282653532535086,2.34670782089233,0.363784933333333,0.686534733333333,0.747869666666667,0.176368766666667,7.92314592833333,0.855333333333333,1,0,32.5307009016223,14.9793377390991,88.4939702333333,82.7832005833333,78.0658391333333,72.6442921966667,103.534884576601,56.8828147861694,0.731601333333333
"EST","Estonia",4,0.3062,0.0780666643333333,1.90835529252474,19.9699701177119,28.3599314184391,-0.241469623197853,14.1015461587261,2.62517937447068,5.13666666666667,24.3446890421855,3.08298462766832,9.13378457048718,1.15825333333333,10.0582931159276,-1.42846035457043,141.495840129179,75.4943089430894,14.19433371226,0,0,0.0573742061027474,0.186183112897253,2.34670782089233,0.339784633333333,0.6517081,0.647908233333333,0.1442124,7.84815505,0.870333333333333,1,0,32.3893362408744,15.3654427656603,87.19917043,81.2296880066667,80.0518061333333,75.2284749333333,101.171172891939,11.2195135891011,0.757509666666667
"EST","Estonia",5,0.317000003333333,0.0821999983333333,1.7248341957975,18.8664663032633,30.2879927258859,-0.325364129722397,14.0919358366244,2.20259710533268,4.58547939333263,24.9587829098909,3.1675565183396,6.23631686068636,1.242826,10.1740129944554,2.48124940334658,164.689179094157,76.8341463414634,8.66799990336101,0,0,0.0778410402108557,0.227524542122478,2.34670782089233,0.2935009,0.5549629,0.734335233333333,0.125316866666667,7.78066692833333,0.874,1,0,33.519753517633,15.304768202636,86.0323486366667,80.41800944,81.33367157,77.2885081,103.510953116302,7.73815276044639,0.763884666666667
"ETH","Ethiopia",4,0.440974632566667,0.145705749266667,16.8914536112333,10.3182460672537,17.248440757698,2.78441086946472,18.288843793268,16.6276226524294,3.25333333333333,9.5944169245445,42.8598260641133,1.20216557226877,-0.7894319,6.97551357875147,10.8437959236402,48.232935411689,61.5923333333333,2.34433341026306,0,0,0.0622573139188397,0.143382073414494,-1.21001923084259,0.0576041333333333,0.0179122,0.665466366666667,0.0207527,5.427576469,0.305666666666667,5.66666666666667,0,32.4285408481898,4.16698416614423,19.4064903266667,13.1915394433333,24.7039712266667,77.0231246966667,48.6625155219497,414.647517563072,0.0934563333333333
"ETH","Ethiopia",5,0.4644969144,0.1442735879,14.3407395091816,8.83575141320744,19.1160076243635,2.81885247886462,18.3733497994606,13.202090365727,3.12239031758269,11.2973398209324,41.3636326583891,2.26642438188822,-0.598820566666667,7.18361215776929,9.82919154754882,42.5369251380441,63.9296666666667,2.18400001525879,0,0,0.0831964214945315,0.213236987505469,-1.21001923084259,0.0593284333333333,0.0344265,0.7233047,0.039542,5.41737099533333,0.318,6,0,33.0032427043865,4.25095172285695,20.8725579566667,13.09888363,27.3507054666667,78.0356013,51.6076432038317,234.019618801564,0.101132666666667
"FIN","Finland",1,0.279666663333333,0.0851999996666667,0.409281117304325,20.0968201426436,32.034544602953,0.225891635844349,15.4619093454652,2.39725391185357,5.46666666666667,30.8820595895024,2.79675836930469,6.33716308234129,1.961288,10.479594447877,3.36340499664245,71.4903792904861,77.8504065040651,10.6156667073568,0,0,0.0459640410426517,0.215634168290682,2.34670782089233,0.588014733333333,0.2366391,0.795424566666667,0.802814733333333,8.00965844733333,0.811333333333333,1,1,24.8191614526115,21.8934789634155,82.8433354666667,89.5294901533333,82.3302612333333,90.4415639233333,109.822144802185,6.12382232416462,0.658298
"FIN","Finland",2,0.275800006666667,0.0812666693333333,0.324493880889603,21.230883246872,29.2122988040465,0.290352065291267,15.4697452470648,0.562811798454798,5.63662810396977,29.38462879781,2.39791669377449,4.0757540800397,1.97441433333333,10.5467066684931,2.92522014402686,71.8650713616856,78.6333333333333,9.73699982961018,0,0,0.0453293560170871,0.228460764649579,2.34670782089233,0.6562666,0.291032066666667,0.7624068,0.8240517,7.96139238533333,0.855666666666667,1,0,25.1581781832177,21.9360238279629,86.6804453533333,87.71504466,82.7690836566667,91.2409108466667,111.233634655351,0.398045021485732,0.732805666666667
"FIN","Finland",3,0.281499993333333,0.077733333,0.460580897032067,21.217509866429,29.5440510338159,0.424918750971143,15.4812205400905,2.71442767101034,5.40333333333333,30.1581203729174,2.19559783178059,5.84675035915003,1.937039,10.6430686773245,3.37015765120893,83.6750771299002,79.3487804878049,6.98066663742065,0,0,0.0468558170348641,0.235899984965136,2.34670782089233,0.7309679,0.367563233333333,0.742339633333333,0.791091466666667,7.93076034566667,0.877,1,0,25.4132762127054,21.8864402527913,90.7455825833333,84.2868703233333,83.9529978433333,91.29244232,113.27544513781,8.42995193411994,0.769133666666667
"FIN","Finland",4,0.282366663333333,0.0658666663333333,0.527424014868019,23.7050360594132,23.6489978149195,0.466433212149291,15.4951199246238,1.5336472855794,6.03333333333333,25.6165838178751,2.33127421796922,-0.257301047937044,1.96282733333333,10.5966874739898,-0.780391228226367,74.7224307591388,80.0203252032521,8.14133326212565,0,0,0.0434988414980337,0.230755262168633,2.34670782089233,0.768806266666667,0.349657033333333,0.731164233333333,0.676767166666667,7.872636035,0.879,1,0,25.2487053528859,22.2088146253948,89.0647405,82.4480794266667,83.8854649866667,91.1769866933333,112.290160608124,4.35891667647717,0.772657666666667
"FIN","Finland",5,0.28126666,0.0647000026666667,0.6028144186386,24.380270531586,21.3707324949674,0.450031155662639,15.5089434185025,1.77593953142939,6.70713140759691,23.2659667874229,2.36004915199761,2.12345355975168,1.99615466666667,10.588757308472,-0.888104440191512,76.7923700962527,80.9276422764228,8.18166669209798,0,0,0.0475760602373839,0.217727929095949,2.34670782089233,0.842106633333333,0.317672433333333,0.7387507,0.791731966666667,7.83037554133333,0.896,1,0,25.2303114352464,22.4490295844548,89.89318339,81.4211832666667,85.2149200433333,92.10174815,112.121860011833,3.71872395639556,0.802860666666667
"FRA","France",1,0.3312,0.111,0.0617373388911318,22.3962919766979,23.619901935264,0.713315724594935,17.93222498055,1.74471765665863,4.89179036156107,20.9605873810713,2.07207486487644,3.37516317347572,1.3501705,10.4642262201971,2.34764069800665,54.6308795229812,79.1585365853659,9.17633310953776,0,0,0.0326224505141225,0.175809786819211,2.34670782089233,0.698179166666667,0.624685233333333,0.6746479,0.786137,7.43482140933333,0.763,1.33333333333333,1,27.9958019259352,19.5618252467248,78.2357076033333,88.5684509266667,79.3984324133333,97.5116729733333,109.500078997519,3.06028820656021,0.582169666666667
"FRA","France",2,0.333866666666667,0.1148,0.0434426307078952,23.0850542215932,22.6842118183031,0.732964523794748,17.9540083637009,1.99547706722548,5.04666666666667,19.9196468065426,1.78431897903357,2.62000419890733,1.40968533333333,10.4888174751705,1.77204456896241,52.2345160593602,79.8138211382114,8.57099978129069,0,0,0.0346559600811852,0.193152545252148,2.34670782089233,0.699988433333333,0.669570233333333,0.687839833333333,0.865331166666667,7.44111823966667,0.78,1,0,27.908536436585,19.4246189127247,84.6520436566667,86.5983937566667,80.9929351766667,98.1207784033333,110.015444512352,4.0133978090221,0.608498666666667
"FRA","France",3,0.335933336666667,0.115,0.0518523812512713,22.5849607768613,23.1421812356395,0.62491957856836,17.9744476480946,1.99199483492458,4.87333333333333,19.0782181198479,1.5489021986107,2.96262982023546,1.48464533333333,10.5296955070963,1.70966859474699,56.6404213061448,81.0463414634146,7.72266674041748,0,0,0.0410544330605733,0.22841991427276,2.34670782089233,0.721251466666667,0.978740933333333,0.6813371,0.9307752,7.52380234666667,0.802,1,0,28.5019123562328,19.3521526729996,90.1730957033333,84.63506063,82.46957143,99.38128408,110.874547694799,4.3107908825154,0.643206666666667
"FRA","France",4,0.326700003333333,0.108233333333333,0.0546006634872527,23.9381964074621,20.8232546807705,0.49739471688567,17.9902863321042,1.24344704470555,5.05666666666667,18.0429148271141,1.5258258262505,1.23321817566579,1.47313433333333,10.5144875226771,0.42294147774408,54.7069394514556,81.7308943089431,8.80600007375081,0,0,0.0384149141802216,0.215138705153112,2.34670782089233,0.738664533333333,0.953244766666667,0.708755933333333,0.83068,7.47009769333333,0.809333333333333,1,0,29.4609202659812,19.5879666286373,88.2078730233333,83.9851913433333,83.6170552566667,99.49662781,110.554610655353,2.27028666445741,0.655026666666667
"FRA","France",5,0.324933333333333,0.106733333333333,0.0489665598572796,24.0626934825564,21.3825482516208,0.492858378701756,18.0050287427447,1.10855654564495,4.96058198549974,17.8620971924648,1.54892779118213,0.851724751829453,1.45185866666667,10.5307704936347,0.615214822934722,59.9816369211067,82.2861788617886,9.8709996541341,0,0,0.038813228656302,0.214306006677031,2.34670782089233,0.739767866666667,0.9196131,0.695653633333333,0.804180533333333,7.353711276,0.824,1,0.666666666666667,29.9770843519235,19.0326147505608,87.9253311166667,82.8367767333333,84.9691390966667,99.32324473,110.897132844986,1.60756760570743,0.679020666666667
"GAB","Gabon",2,0.502672448,0.1697128855,30.5781027033625,14.5808410829356,51.2538914853976,2.54544900650871,14.118912732256,2.11729725876256,3.06,52.8206887701172,5.4853168628905,2.99562913399476,-0.445059966666667,9.7447375201902,1.87102546769287,82.0065817291417,57.9416666666667,17.2430000305176,0,0,0.0465388638959627,0.130111451437371,-1.21001923084259,0.0618978333333333,0.0705527666666667,0.478071066666667,0.0183727666666667,5.66943518433333,0.569,4.66666666666667,0,39.3036683748912,4.87489846538555,59.1776949566667,29.91601181,53.47799301,54.9070472733333,94.9599865075004,6.30505710819632,0.323785
"GAB","Gabon",3,0.490288673666667,0.1595891851,41.6965037828415,13.1481387235142,57.944430987165,2.93502379159222,14.2030247740654,2.96173964218086,3.06,59.4768417979325,4.69962438315542,4.11045815165846,-0.6886681,9.67973798107046,-0.03563365986712,87.5935870048282,59.258,17.3996671040853,0,0,0.0540708787012338,0.157137971298766,-1.21001923084259,0.0579965333333333,0.0768638666666667,0.4946095,0.0184675666666667,5.76811701766667,0.584666666666667,5,0,39.2231074879322,4.93458131267851,63.82861964,31.82853762,54.5817337033333,62.65932846,93.6980202993784,18.3344632091374,0.341848666666667
"GAB","Gabon",4,0.4717129983,0.1444036233,32.9281999702503,14.1347630536349,54.7743975404956,3.45998587291208,14.3011505418462,1.53685621711936,3.06,55.5068088330298,4.13030466326205,5.03184076432418,-0.5080959,9.64843799974751,4.77065725898481,87.7202058271771,61.4016666666667,20.0169995625814,0,0,0.0512818111568313,0.234829474176502,-1.21001923084259,0.05774,0.1028174,0.443708366666667,0.0169776666666667,5.58284800266667,0.599,5.5,0,39.1905817053582,4.78575215940305,68.72832743,29.5587660466667,49.6424064633333,58.76555888,93.0930789252306,2.4293246440594,0.358817666666667
"GAB","Gabon",5,0.453137326666667,0.1292180664,32.6244487638705,14.445498779068,53.4816329728173,3.72473634259446,14.4121608694956,2.61610562137824,3.06,56.0518200468322,3.43466106582412,4.24481639405364,-0.506054633333333,9.70776744216794,5.0682467873219,85.4993913687209,63.63,20.0676670074463,0,0,0.0475930191447742,0.272678622188559,-1.21001923084259,0.0661903333333333,0.1810446,0.4573866,0.0284552333333333,5.463066219,0.614666666666667,5.5,0,39.1604998789529,4.65834517668231,65.9479090366667,24.2772407533333,51.0000267066667,55.9168993633333,94.2408453254023,9.76372838788194,0.377837333333333
"GBR","United Kingdom",1,0.337533333333333,0.103333333333333,0.959163254592201,17.4615491993583,16.2333651220976,0.388537978874038,17.8952021738327,1.41190276810093,3.99318360363046,22.3110014108775,0.868362511183089,6.11671438496519,1.6899405,10.4384990444428,2.91206213476579,51.7347286499168,77.959349593496,5.09800004959106,0.333333333333333,0,0.0396559236865793,0.170661489313421,2.34670782089233,0.911434766666667,0.781091833333333,0.713256766666667,0.971948233333333,8.48721608433333,0.839333333333333,1.33333333333333,1,34.0710070063759,18.6145237005563,89.75902812,92.5533676133333,83.7347056066667,97.80682882,108.96259047577,2.01970147149274,0.704486666666667
"GBR","United Kingdom",2,0.34676667,0.111433333333333,0.810536704164363,19.3507298236872,15.3946460861746,0.573731844365923,17.9100457438412,1.61867814749169,4.52638555542182,20.5104745918906,0.743395341591115,5.10276377693236,1.633625,10.5071545549868,2.94668597868067,50.7464665483098,78.7471544715447,4.7170000076294,0.333333333333333,0,0.0413550575127664,0.172535534820567,2.34670782089233,0.940381133333333,0.8066579,0.740178933333333,0.9752076,8.42500320366667,0.857666666666667,1,1,33.7083843055425,18.7736235345497,92.8301849366667,90.6820068366667,86.3087539666667,97.79460907,110.400596239473,2.73081665991133,0.735678333333333
"GBR","United Kingdom",3,0.35199999,0.1231,1.06681024296728,19.9690929885674,16.0092223955362,0.766915804393828,17.931684665868,2.78787724518384,4.76666666666667,19.9732767412926,0.597550090587043,7.64417151582408,1.74379166666667,10.5567774758817,1.6459080607922,54.9483628016112,79.4325203252033,5.40899991989136,0,0,0.0425139217575548,0.178787435242445,2.34670782089233,0.9919109,0.7864232,0.6966312,0.943261366666667,8.173610258,0.864,1,1,33.8587723640404,18.8775798775419,95.3852691633333,86.45795695,86.71187337,97.67568461,111.445596037382,8.04208943690949,0.746528666666667
"GBR","United Kingdom",4,0.3313,0.109866666666667,1.02547231176215,21.552288646148,14.0614580263517,0.773985598512869,17.9549225275962,2.77016630236664,5.2,18.7538760225784,0.652153241627518,1.43840670123883,1.71792633333333,10.5142271958665,-0.25271763220511,58.4010614726827,80.4682926829268,7.78700002034505,0,0,0.0395603273793095,0.16637848862069,2.34670782089233,1,0.7696058,0.6519332,0.976047733333333,8.009969932,0.884,1,0.666666666666667,33.5403733347867,19.6717074307717,93.7482452433333,87.0302759833333,87.1282374066667,97.5589370733333,110.549034178045,8.31044072715686,0.781552
"GBR","United Kingdom",5,0.339533333333333,0.110866666666667,0.782050153291493,20.2436794059512,15.1355651222739,0.706066383188843,17.9766745538218,2.10534054204824,5.42698905634835,18.6009376841399,0.66640159837776,1.86858267023313,1.771095,10.5464743733104,2.07529518485016,60.234214605759,81.0715447154472,7.17333348592122,0,0,0.0459465295104977,0.183399184489502,2.34670782089233,1,0.763146066666667,0.6264319,0.9765637,8.00038368,0.899333333333333,1,0,32.9328387935542,19.7244662700558,92.87525177,83.02148183,87.7660268133333,97.6804122933333,111.228300488875,4.65967438551086,0.809366666666667
"GHA","Ghana",1,0.470129566433333,0.136181215633333,10.6890465708988,9.92225001395913,6.67251551961356,2.44873380223847,16.7990069671311,24.3049561113598,5.31646615555562,25.2985254606271,35.2205663819129,1.98851081228531,0.09851045,7.72123921523541,4.06666657214802,107.861175832811,57.195,9.40999984741209,0,0,0.0530214258188025,0.269121547847864,-1.21001923084259,0.0499593666666667,0.0449719666666667,0.5112362,0.0562595,6.05485262966667,0.424333333333333,2.5,0.333333333333333,39.7785531578642,5.10139840217517,52.9827423133333,33.01789729,34.84529114,78.09716034,59.6177320537151,645.661735560955,0.180073
"GHA","Ghana",2,0.4880498032,0.151772897,13.9732899729234,13.0047267946881,6.01689739532325,2.48684447276006,16.8730268546413,18.1392365039501,6.5444444444445,25.0173691010776,37.3169483081824,1.57023185723644,-0.0554711333333333,7.79576442635178,5.56666799318481,98.3763313919311,58.243,6.52599986394247,0,0,0.0885381719447455,0.251313754055255,-1.21001923084259,0.0584168666666667,0.0460827333333333,0.4379825,0.0984757666666667,6.54007945233333,0.438,1.83333333333333,0,40.5628059896487,5.07044175865274,50.7576128633333,39.1169014,41.2506408666667,78.5874455766667,60.7745797272956,366.497450903469,0.192004666666667
"GHA","Ghana",3,0.489878852133333,0.1528659744,9.80719207267987,8.70910744420259,1.17798422228387,2.57104337781964,16.9494317561763,12.7233471173367,4.58,19.5652520453355,28.5503856373038,6.07328951997196,0.00738513333333333,7.895323885734,6.63217688039125,66.9299972455172,59.7303333333333,4.61900011698405,0,0,0.0798813577875046,0.324997387545829,-1.21001923084259,0.0656369333333333,0.0642616333333333,0.4224063,0.0758178666666667,6.85839812766667,0.490666666666667,1.5,0,40.9043744189119,5.16090068802388,31.80685552,44.8091328933333,44.3248189266667,79.4574813833333,62.337279232235,169.104535649016,0.241048666666667
