"iso3c","year","EquipI","NonequipI"
"DZA",1983,0.0586071217014405,0.39955378529856
"DZA",1984,0.055388689463381,0.396257876536619
"DZA",1985,0.0546902939877403,0.38961545401226
"DZA",1986,0.0485243698494577,0.384337644150542
"DZA",1987,0.0456648989561518,0.325728811043848
"DZA",1988,0.0667813083032059,0.374401036696794
"DZA",1989,0.0722319686489084,0.369383970351092
"DZA",1990,0.0743129865763877,0.312609462423612
"DZA",1991,0.0845937525175821,0.290363749482418
"DZA",1992,0.0743079628619977,0.254032597138002
"DZA",1993,0.073733716874034,0.259550899125966
"DZA",1994,0.077546494047731,0.261198324952269
"DZA",1995,0.0770288905036498,0.24346978449635
"DZA",1996,0.0687049682334241,0.219323986766576
"DZA",1997,0.0691701409988487,0.213156021001151
"DZA",1998,0.0787484083883725,0.242159929611628
"DZA",1999,0.0813953553400126,0.217435243659987
"DZA",2000,0.0862204254786669,0.198086994521333
"DZA",2001,0.0937260585082026,0.209053347491797
"DZA",2002,0.100221185899521,0.216932625100479
"DZA",2003,0.104247729222045,0.196386177777955
"DZA",2004,0.110859783954762,0.192390588045238
"DZA",2005,0.113211824966103,0.170289711033897
"DZA",2006,0.104455517941401,0.166983498058599
"DZA",2007,0.105659951445345,0.177616278554655
"DZA",2008,0.103379226178223,0.192495547821777
"DZA",2009,0.183301964213825,0.155805280786175
"ECU",1980,0.00487908450002195,0.234798851499978
"ECU",1981,0.00535471937449687,0.201533002625503
"ECU",1982,0.00798942662296609,0.231523940377034
"ECU",1983,0.0035318424020655,0.170673356597935
"ECU",1984,0.00438614989560807,0.163894794104392
"ECU",1985,0.00476139252664485,0.175301139473355
"ECU",1986,0.00704456339325299,0.190620487606747
"ECU",1987,0.00944644693355194,0.194111774066448
"ECU",1988,0.0105169397617039,0.181415157238296
"ECU",1989,0.0110088830426114,0.182687600957389
"ECU",1990,0.0120397323058175,0.140617254694182
"ECU",1991,0.0164967842818575,0.184753455718143
"ECU",1992,0.0174677704897652,0.176837709510235
"ECU",1993,0.022450028303698,0.178649441696302
"ECU",1994,0.0232241411920423,0.190857980807958
"ECU",1995,0.0233776795275761,0.182900927472424
"ECU",1996,0.0222853131721499,0.16366879582785
"ECU",1997,0.0296958848133488,0.176402478186651
"ECU",1998,0.0393362501883696,0.19874413181163
"ECU",1999,0.0209874715532737,0.115736061446726
"ECU",2000,0.0275657910044122,0.147961036995588
"ECU",2001,0.0453865682545059,0.185947417745494
"ECU",2002,0.0526283477308608,0.209290674269139
"ECU",2003,0.0517565599998446,0.177312226000155
"ECU",2004,0.0573684172795719,0.170257533720428
"ECU",2005,0.0680384769660066,0.173730911033993
"ECU",2006,0.0701218617858769,0.172930382214123
"ECU",2007,0.0714810578427083,0.170857778157292
"ECU",2008,0.0851837794738739,0.185119231526126
"ECU",2009,0.0705670467806713,0.184115047219329
"EGY",1980,0.0160260027438048,0.0854803352561952
"EGY",1981,0.0188910252962958,0.0717854757037042
"EGY",1982,0.0181630876655704,0.0837825953344296
"EGY",1983,0.0149422364938859,0.0688523575061141
"EGY",1984,0.0137518052927341,0.0578638757072659
"EGY",1985,0.00976929378103028,0.0584249842189697
"EGY",1986,0.0113081148429206,0.0564989481570794
"EGY",1987,0.0117693584128896,0.0578298085871104
"EGY",1988,0.0136897787764567,0.0685302092235433
"EGY",1989,0.0135890867715768,0.0736853822284232
"EGY",1990,0.0125567174488566,0.0681276095511434
"EGY",1991,0.012643141050638,0.066084431949362
"EGY",1992,0.0121458871230864,0.0664069328769136
"EGY",1993,0.011630415862464,0.0642535911375361
"EGY",1994,0.0128648128285626,0.0743005581714374
"EGY",1995,0.0163922142159131,0.0742535307840869
"EGY",1996,0.0193965193978187,0.0799148546021813
"EGY",1997,0.0196262435462861,0.0879756074537139
"EGY",1998,0.0261254189828032,0.100986925017197
"EGY",1999,0.0264573578919539,0.102469158108046
"EGY",2000,0.0285536445134963,0.108716165486504
"EGY",2001,0.0275100077588898,0.10098793524111
"EGY",2002,0.031223806815521,0.103910503184479
"EGY",2003,0.0400551637401231,0.0850914492598769
"EGY",2004,0.0441461572694268,0.0825869817305732
"EGY",2005,0.0491762341053823,0.0826120348946177
"EGY",2006,0.0569001860738888,0.0811926149261112
"EGY",2007,0.0702429784730331,0.0797752065269669
"EGY",2008,0.0767390359941057,0.0702252610058944
"EGY",2009,0.0608258610889515,0.0668053559110484
"ESP",1980,0.0160518891883982,0.255214183811602
"ESP",1981,0.0151618498463731,0.231239043153627
"ESP",1982,0.014775487917701,0.230827448082299
"ESP",1983,0.0140655534128605,0.215581740587139
"ESP",1984,0.0142974707839677,0.201366126216032
"ESP",1985,0.0152587654449875,0.201274150555012
"ESP",1986,0.0180057495260249,0.214879968473975
"ESP",1987,0.0218907249743589,0.230671798025641
"ESP",1988,0.0256493330461011,0.252352392953899
"ESP",1989,0.0275059005496152,0.267623637450385
"ESP",1990,0.0273358216963208,0.269142449303679
"ESP",1991,0.0274264761660162,0.272522007833984
"ESP",1992,0.028290938566629,0.270493257433371
"ESP",1993,0.0228891652744965,0.251662881725503
"ESP",1994,0.0237891529612486,0.252114519038751
"ESP",1995,0.0267001577510759,0.262312483248924
"ESP",1996,0.0298312452865824,0.248664900713418
"ESP",1997,0.030922003414914,0.232953331585086
"ESP",1998,0.0340056023641461,0.229840824635854
"ESP",1999,0.0368341692799541,0.236182879720046
"ESP",2000,0.0374791340847655,0.230673519915235
"ESP",2001,0.0358185567614764,0.218985637238524
"ESP",2002,0.0351898169523919,0.214689349047608
"ESP",2003,0.0384274994013898,0.23454231259861
