code,country,year,KOFGI,KOFGIdf,KOFGIdj,KOFEcGI,KOFEcGIdf,KOFTrGIdf,KOFFiGIdf,KOFEcGIdj,KOFTrGIdj,KOFFiGIdj,KOFSoGI,KOFSoGIdf,KOFIpGIdf,KOFInGIdf,KOFCuGIdf,KOFSoGIdj,KOFIpGIdj,KOFInGIdj,KOFCuGIdj,KOFPoGI,KOFPoGIdf,KOFPoGIdj
HND,Honduras,1997,54.62732697,54.36584091,54.88879776,58.64050293,65.69997406,65.9679718,65.43196869,51.58102798,36.90722275,66.25483704,45.68854141,39.54247284,35.31748199,37.59124756,45.71869659,51.83460236,54.51394272,39.68401718,61.30586624,59.55293655,57.85510254,61.25076294
HND,Honduras,1998,54.63711548,54.8745079,54.39972305,58.05822754,65.94810486,69.06625366,62.82995605,50.16836929,38.35105515,61.985672,45.53395844,40.67319489,36.91273499,38.97766495,46.12918472,50.39472961,54.9683075,42.71388245,53.50200272,60.31916046,58.00223541,62.6360817
HND,Honduras,1999,56.40899277,55.66217041,57.15581512,60.62730408,67.38575745,71.10612488,63.66537857,53.86884689,39.74886703,67.98882294,48.27121735,41.55776215,38.67546463,39.45734024,46.54048157,54.98464966,56.23348999,44.94451523,63.77596283,60.32844925,58.04297638,62.61392212
HND,Honduras,2000,56.11561584,54.79233932,57.43889999,59.87913132,67.06638336,69.76499939,64.36777496,52.69187546,42.17703629,63.20671844,48.1157608,39.21073532,38.69493484,32.86604309,46.07123184,57.02079773,57.52177429,47.3057251,66.2348938,60.35195923,58.09991837,62.60400772
HND,Honduras,2001,57.37007904,54.38295746,60.35717773,60.90402222,64.96871185,68.54218292,61.39522934,56.8393364,50.97288132,62.70579529,48.82107925,39.36191177,39.99887085,32.01364136,46.0732193,58.28022003,58.80705643,49.74755096,66.28607941,62.38513565,58.81827164,65.95199585
HND,Honduras,2002,58.19081879,55.79753876,60.58410645,59.87986374,66.2412796,71.77664185,60.7059021,53.51845169,60.531353,46.50554657,50.98617172,42.35943604,40.20415878,39.00758743,47.86655045,59.61291122,59.67951965,52.18439484,66.97480774,63.70643997,58.79190063,68.62097931
HND,Honduras,2003,59.45536041,56.0946579,62.81606674,61.47457886,66.59545135,71.05679321,62.13409805,56.35370636,64.45527649,48.25214005,51.52328873,42.19515228,41.48047638,37.36215591,47.74282455,60.85142899,59.75266647,55.11207581,67.68952942,65.3682251,59.49339676,71.24305725
HND,Honduras,2004,60.64558029,57.0961647,64.19499969,62.78375626,68.52896881,74.0823288,62.97561646,57.03853226,62.54455566,51.53251648,53.56628418,43.58795929,43.34323502,39.02594757,48.3946991,63.54463196,62.30354309,57.26647949,71.06385803,65.58670044,59.17155457,72.00183868
HND,Honduras,2005,61.02228165,57.33468628,64.70986938,62.28641891,69.34429932,75.2926712,63.39591217,55.22855759,60.26511002,50.19200134,56.43650436,46.67790222,47.50473404,43.37146378,49.15751648,66.19510651,64.73280334,59.32761002,74.52493286,64.34390259,55.98188782,72.70591736
HND,Honduras,2006,62.26937866,57.74061584,66.79813385,64.520401,68.72776794,74.36431885,63.09120178,60.31303787,66.89292908,53.73314667,57.08676147,46.07284164,47.94268417,40.76322174,49.51260757,68.10067749,68.72232056,61.43564224,74.14408112,65.20098114,58.42126465,71.98069
HND,Honduras,2007,63.43466187,57.28455734,69.5847702,63.94861603,65.11396027,71.66815948,58.55975723,62.7832756,68.99295807,56.57358932,59.51621628,47.96233749,49.93619156,42.2077446,51.7430687,71.07009125,71.64962006,63.54506683,78.01560974,66.83914948,58.77735519,74.90094757
HND,Honduras,2008,62.85780716,55.49440384,70.22121429,63.95197678,63.83010483,71.73697662,55.92323303,64.07386017,69.69886017,58.44884491,57.62633514,43.89636993,50.88066101,43.17967224,37.62876892,71.35629272,73.61218262,64.67151642,75.78520203,66.99513245,58.7567482,75.23352051
HND,Honduras,2009,61.96982574,55.1682663,68.77141571,60.13082504,59.78514099,65.51888275,54.05139923,60.47650146,71.12774658,49.82525635,59.14863205,48.41836166,50.11861038,43.78455734,51.35190582,69.87890625,75.18718719,64.11469269,70.33483124,66.63005829,57.30130386,75.95881653
HND,Honduras,2010,61.2722702,56.13391495,66.41062927,56.20261765,60.30859756,67.03903198,53.57815933,52.09663773,69.07111359,35.12216568,59.95241547,49.42448044,49.93685532,44.61330795,53.7232666,70.48035431,75.84733582,64.33592224,71.25779724,67.66177368,58.66865921,76.6548996
HND,Honduras,2011,61.30554581,56.82619858,65.78487396,56.39900208,61.4060173,66.74272156,56.06932068,51.39198685,71.37875366,31.40521622,59.56959534,49.45832825,51.53460312,42.65300751,54.1873703,69.68087006,73.89312744,65.20355225,69.94593811,67.94800568,59.61423874,76.28177643
HND,Honduras,2012,61.65379333,57.94491959,65.36268616,56.58329391,64.02890015,68.48183441,59.57595825,49.1376915,70.05832672,28.21705818,59.93797302,50.6340065,52.0805397,45.99173355,53.82972717,69.2419281,72.7511673,65.95215607,69.0224762,68.44013977,59.17184448,77.70843506
HND,Honduras,2013,60.79518127,56.29586029,65.29450226,57.81659317,65.43669128,67.97286224,62.90052795,50.19649124,71.79283142,28.60014915,56.49442673,45.00283813,51.3829422,45.86843109,37.75714874,67.98601532,70.84515381,66.5710907,66.54178619,68.07452393,58.44804764,77.7009964
HND,Honduras,2014,61.64487076,58.78874588,64.50100708,56.63044357,65.29078674,68.58765411,61.99391556,47.97011185,60.82566071,35.11455536,59.65141296,50.68319321,52.44877243,45.83855438,53.76222992,68.61964417,74.53994751,67.24188232,64.07711792,68.65275574,60.39226151,76.91326141
HND,Honduras,2015,61.71307755,56.9228363,66.50331116,57.49844742,66.22820282,70.37004089,62.08637238,48.76868057,62.31036758,35.22698975,57.54377365,44.58141327,50.99675751,45.4495163,37.29796982,70.50614929,74.6147995,68.11235046,68.79128265,70.09701538,59.95891571,80.23510742
HRV,Croatia,1970,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1971,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1972,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1973,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1974,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1975,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1976,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1977,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1978,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1979,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1980,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1981,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1982,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1983,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1984,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1985,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1986,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1987,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1988,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1989,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1990,,,,,,,,,,,,,,,,,,,,,,
HRV,Croatia,1991,44.94884872,48.04910278,41.84858322,45.46284485,39.97257614,48.21259689,31.7325573,50.95311356,73.85280609,28.0534153,57.87348938,56.41241455,72.81741333,77.97990417,18.43992996,59.33455658,66.60444641,46.42647934,64.97276306,31.5102005,47.76231766,15.25808144
HRV,Croatia,1992,45.23324966,50.11249161,40.35401154,43.02161789,39.81845474,48.13273239,31.50417328,46.22476959,64.32109833,28.12844086,61.43637466,63.3852005,73.9550705,77.94894409,38.25157547,59.48755646,66.99290466,46.42838287,65.04136658,31.24176025,47.13381577,15.3497076
HRV,Croatia,1993,47.06422424,49.83573151,44.29270554,43.38376617,39.63144684,48.0783577,31.18452835,47.13608551,66.07400513,28.19817352,61.53547287,63.43898392,74.3887558,75.0125885,40.91561127,59.63197327,67.38261414,46.42759323,65.08570099,36.2734108,46.43676758,26.11005402
HRV,Croatia,1994,49.55778885,50.6046257,48.51095963,44.26329041,41.86003494,52.87971115,30.84037399,46.66654205,64.99003601,28.34305382,62.88464355,63.43119812,75.25875854,74.1098938,40.92493057,62.33807373,68.57201385,50.19186401,68.25033569,41.52544022,46.52262115,36.52825928
HRV,Croatia,1995,51.50284576,50.75605392,52.24964905,44.47093964,42.04679489,53.55900955,30.53457832,46.89508057,65.29758453,28.49258232,62.81109238,63.17936325,76.21993256,71.14097595,42.17718887,62.44281387,68.9682312,51.78070068,66.57950592,47.2265358,47.04201508,47.41106033
HRV,Croatia,1996,54.43893433,55.22763824,53.6502533,46.49221039,45.6866951,58.04050446,33.33288956,47.29772949,65.92305756,28.67239189,66.78751373,69.72774506,77.8380661,72.56639099,58.77880096,63.84729767,69.76707458,52.61641693,69.15840912,50.03710175,50.26846313,49.80574799
HRV,Croatia,1997,56.27531815,57.18680191,55.36381912,49.08257294,50.73363113,62.38532257,39.08193207,47.43150711,65.85164642,29.01136971,67.57931519,70.7664032,77.28198242,74.09384918,60.92341614,64.39221191,70.56874084,55.70201111,66.90590668,52.16404724,50.06036758,54.26773453
HRV,Croatia,1998,57.64907074,57.07077408,58.22735596,50.06093597,50.53496552,59.09113312,41.97880173,49.58690643,67.9940033,31.17980576,68.04634857,71.02277374,77.93333435,72.94812775,62.18686676,65.06993866,71.37303925,58.76234055,65.07444,54.83991241,49.65459442,60.02522659
HRV,Croatia,1999,62.39818573,64.61810303,60.17826462,52.7565918,53.94021225,61.75919342,46.12121201,51.57296371,67.24865723,35.89727402,66.78855133,69.22130585,78.74292755,66.32015228,62.60085297,64.35578156,72.17874908,61.20752716,59.68106079,67.64940643,70.69276428,64.60604095
HRV,Croatia,2000,65.42140961,68.24794769,62.59490204,56.44417953,60.3186264,68.54682159,52.09043121,52.56974411,69.08770752,36.05177689,71.10503387,72.82436371,78.02245331,76.53300476,63.91762161,69.38571167,74.58722687,67.90956116,65.66035461,68.71504974,71.60086823,65.82923126
HRV,Croatia,2001,66.62715149,69.84069824,63.41358566,54.6677742,62.86003494,69.97480011,55.74526978,46.47550964,57.86471558,35.08631134,73.26334381,73.69811249,78.55057526,78.23628998,64.3074646,72.82855225,76.19213867,70.56036377,71.73314667,71.9503479,72.96398926,70.93669891
HRV,Croatia,2002,67.70307922,70.63025665,64.77590942,55.58309937,63.5131073,70.56077576,56.46543121,47.65309525,60.45038223,34.85580826,74.21324158,74.41497803,79.62406158,78.82116699,64.79969025,74.01151276,77.39141846,71.86490631,72.7782135,73.31291962,73.96269226,72.66314697
HRV,Croatia,2003,70.41200256,72.5341568,68.28983307,59.85209656,67.02685547,72.06739044,61.9863205,52.6773262,63.59806824,41.75658035,75.56504059,75.58477783,80.69535828,80.25133514,65.80765533,75.54530334,77.78695679,73.69327545,75.15564728,75.81886292,74.99086761,76.64685822
HRV,Croatia,2004,73.14500427,73.21448517,73.07553101,62.88102341,67.45200348,71.68535614,63.21865463,58.31004715,71.4703598,45.1497345,77.42086029,76.54156494,81.23390198,81.69586945,66.69491577,78.30017853,79.47221375,78.22392273,77.20439911,79.13311768,75.64988708,82.6163559
HRV,Croatia,2005,75.11592865,73.59259796,76.63921356,66.82184601,67.67266083,72.003479,63.34183884,65.97103882,80.0458374,51.8962326,78.41526794,76.81724548,83.1083374,80.18836975,67.15505219,80.01329041,79.76628876,80.2207489,80.05284882,80.11061096,76.28790283,83.93331909
