"iso3c","year","FID","FIA","FIE","FMD","FMA","FME"
"SLE",1983,0.0248616,0.0054525,0.2054506,0.0010679,NA,NA
"SLE",1984,0.0183126,0.0056083,0.2089186,0.0010984,NA,NA
"SLE",1985,0.0141347,0.0052943,0.2136882,0.0010369,NA,NA
"SLE",1986,0.0217545,0.0059941,0.2411402,0.001174,NA,NA
"SLE",1987,0.017276,0.0059941,0.1077709,0.001174,NA,NA
"SLE",1988,0.0206628,0.0085036,0.1906395,0.0016655,NA,NA
"SLE",1989,0.0298006,0.0111911,0.246741,0.0021918,NA,NA
"SLE",1990,0.0201661,0.0086828,0.1847442,0.0017006,NA,NA
"SLE",1991,0.0223051,0.0126211,0.2948443,0.0024719,NA,NA
"SLE",1992,0.0193801,0.0122872,0.3037847,0.0024065,NA,NA
"SLE",1993,0.0218349,0.0127655,0.1874763,0.0025002,NA,NA
"SLE",1994,0.0198808,0.0139742,0.2304962,0.0027369,NA,NA
"SLE",1995,0.0168576,0.0133715,0.2860836,0.0026189,NA,NA
"SLE",1996,0.0153224,0.0127414,0.3052534,0.0024955,NA,NA
"SLE",1997,0.0188431,0.0153517,0.4060451,0.0030067,NA,NA
"SLE",1998,0.0164149,0.0134514,0.2823347,0.0026345,NA,NA
"SLE",1999,0.0128757,0.0128673,0.3920566,0.0025201,NA,NA
"SLE",2000,0.0130404,0.0123906,0.3772921,0.0024268,NA,NA
"SLE",2001,0.0099109,0.0108005,0.3364174,0.0021153,NA,NA
"SLE",2002,0.0125025,0.0118164,0.3379024,0.0023143,NA,NA
"SLE",2003,0.0182355,0.0139687,0.36494,0.0027358,NA,NA
"SLE",2004,0.0194795,0.013992,0.3607523,0.0027404,NA,NA
"SLE",2005,0.0207515,0.0150387,0.3270709,0.0028035,NA,NA
"SLE",2006,0.020783,0.0168643,0.2922879,0.0029545,NA,NA
"SLE",2007,0.023241,0.0201548,0.199349,0.003173,NA,NA
"SLE",2008,0.0258859,0.0255362,0.1974792,0.0183726,NA,NA
"SLE",2009,0.0308105,0.0312994,0.2719721,0.0229854,NA,NA
"SLE",2010,0.0308048,0.0329063,0.2999073,0.0226775,NA,NA
"SLE",2011,0.0343476,0.0337638,0.3067647,0.0233581,NA,NA
"SLE",2012,0.0269471,0.0339353,0.3131073,0.0184302,NA,NA
"SLE",2013,0.0237119,0.0339353,0.199373,0.0148561,NA,NA
"SLE",2014,0.0238836,0.0339353,0.5292157,0.0133455,NA,NA
"NAM",1980,NA,NA,NA,NA,NA,NA
"NAM",1981,NA,NA,NA,NA,NA,NA
"NAM",1982,NA,NA,NA,NA,NA,NA
"NAM",1983,NA,NA,NA,NA,NA,NA
"NAM",1984,NA,NA,NA,NA,NA,NA
"NAM",1985,NA,NA,NA,NA,NA,NA
"NAM",1986,NA,NA,NA,NA,NA,NA
"NAM",1987,NA,NA,NA,NA,NA,NA
"NAM",1988,NA,NA,NA,NA,NA,NA
"NAM",1989,NA,NA,NA,NA,NA,NA
"NAM",1990,0.2252509,0.1036286,0.5316401,0.0213518,0.0391468,0.083137
"NAM",1991,0.2331909,0.1072815,0.5473561,0.0221045,0.0405267,0.0860676
"NAM",1992,0.3532058,0.1347828,0.5773615,0.0277709,0.0509157,0.1081307
"NAM",1993,0.3699773,0.1358953,0.5661492,0.0396725,0.0727364,0.1544719
"NAM",1994,0.3741849,0.143383,0.5887456,0.0514177,0.0727364,0.1544719
"NAM",1995,0.3989383,0.1491947,0.6074407,0.0441619,0.0683791,0.0151171
"NAM",1996,0.3895454,0.1479121,0.6278645,0.0666567,0.0683791,0.124313
"NAM",1997,0.4323331,0.1652954,0.6179259,0.0825431,0.0784091,0.0410793
"NAM",1998,0.4379967,0.1663331,0.607018,0.0580778,0.067247,0.0228515
"NAM",1999,0.5846773,0.1627412,0.6040179,0.0839912,0.0871919,0.0394279
"NAM",2000,0.5867199,0.1700848,0.6024852,0.0536796,0.0847569,0.0432168
"NAM",2001,0.5867378,0.1725159,0.6210575,0.0456541,0.082541,0.0328588
"NAM",2002,0.5783606,0.1684328,0.6322521,0.049666,0.0878142,0.008683
"NAM",2003,0.5847015,0.1494951,0.5472186,0.0451838,0.0784851,0.0070216
"NAM",2004,0.5891529,0.1597351,0.574305,0.0412438,0.0739835,0.0463239
"NAM",2005,0.6006618,0.1597546,0.6008446,0.0359354,0.0688338,0.0147451
"NAM",2006,0.5804054,0.1749201,0.6030326,0.0387915,0.0699964,0.0371906
"NAM",2007,0.5895562,0.1837409,0.5856917,0.0422554,0.0734511,0.0360882
"NAM",2008,0.5911731,0.2829992,0.5925016,0.0377414,0.0734511,0.0279229
"NAM",2009,0.5935938,0.3420941,0.587408,0.0455128,0.0734511,0.0297763
"NAM",2010,0.5947785,0.3789662,0.5900311,0.0447734,0.0734511,0.0179278
"NAM",2011,0.5950779,0.3856526,0.6321423,0.0351785,0.0734511,0.0120898
"NAM",2012,0.59351,0.3735856,0.6315492,0.0367967,0.0734511,0.0167652
"NAM",2013,0.5895711,0.3906442,0.6439264,0.0383322,0.0734511,0.0167652
"NAM",2014,0.5911028,0.408287,0.6347466,0.0695543,0.0734511,0.0167652
"SDN",1980,0.0281425,0.0311132,0.5235796,0.0012109,NA,NA
"SDN",1981,0.0285594,0.0315741,0.5263939,0.0012289,NA,NA
"SDN",1982,0.039955,0.0441726,0.5728421,0.0017192,NA,NA
"SDN",1983,0.0352564,0.0389779,0.5488477,0.001517,NA,NA
"SDN",1984,0.0334337,0.0369628,0.5386188,0.0014386,NA,NA
"SDN",1985,0.0317922,0.0351481,0.5285331,0.001368,NA,NA
"SDN",1986,0.0307802,0.0340293,0.5219428,0.0013244,NA,NA
"SDN",1987,0.0244426,0.0270227,0.4549875,0.0010517,NA,NA
"SDN",1988,0.0226456,0.0250361,0.4329549,0.0009744,NA,NA
"SDN",1989,0.0144656,0.0250361,0.4329549,0.0009744,NA,NA
"SDN",1990,0.0168294,0.0291271,0.4678107,0.0011336,NA,NA
"SDN",1991,0.0178435,0.0308823,0.4812806,0.0012019,NA,NA
"SDN",1992,0.0158274,0.0273929,0.4473513,0.0010661,NA,NA
"SDN",1993,0.0130415,0.0225714,0.3767174,0.0008785,NA,NA
"SDN",1994,0.012691,0.0219647,0.3673474,0.0008549,NA,NA
"SDN",1995,0.006986,0.0219647,0.3673474,0.0008549,NA,NA
"SDN",1996,0.0078654,0.025586,0.4152495,0.0009958,NA,NA
"SDN",1997,0.0062992,0.0210245,0.2070067,0.0008183,NA,NA
"SDN",1998,0.0052211,0.0203199,0.2806083,0.0007909,NA,NA
"SDN",1999,0.0151249,0.0191041,0.238611,0.0007435,NA,NA
"SDN",2000,0.017418,0.0200182,0.2680335,0.0007791,NA,NA
"SDN",2001,0.0200386,0.0209534,0.1713413,0.0008155,NA,NA
"SDN",2002,0.0230841,0.0237393,0.3226203,0.0009239,NA,NA
"SDN",2003,0.0272973,0.0272275,0.5180308,0.0010597,NA,NA
"SDN",2004,0.0317866,0.0298275,0.2071996,0.0011609,NA,NA
"SDN",2005,0.0348819,0.0283275,0.361295,0.0009391,NA,NA
"SDN",2006,0.042072,0.0274017,0.527353,0.00184,NA,NA
"SDN",2007,0.0395005,0.0301767,0.1632301,0.0017638,NA,NA
"SDN",2008,0.0392576,0.0322952,0.2733644,0.0014847,NA,NA
"SDN",2009,0.0388351,0.0357394,0.3524671,0.0015233,NA,NA
"SDN",2010,0.0409528,0.0468909,0.3614278,0.0012336,NA,NA
"SDN",2011,0.0391686,0.0489758,0.3478094,0.0012043,NA,NA
"SDN",2012,0.042025,0.0513714,0.4068846,0.0012922,NA,NA
"SDN",2013,0.0439751,0.0533361,0.4501945,0.0012156,NA,NA
"SDN",2014,0.0392529,0.0549779,0.4501945,NA,NA,NA
"SSD",1980,NA,NA,NA,NA,NA,NA
"SSD",1981,NA,NA,NA,NA,NA,NA
"SSD",1982,NA,NA,NA,NA,NA,NA
"SSD",1983,NA,NA,NA,NA,NA,NA
"SSD",1984,NA,NA,NA,NA,NA,NA
"SSD",1985,NA,NA,NA,NA,NA,NA
"SSD",1986,NA,NA,NA,NA,NA,NA
"SSD",1987,NA,NA,NA,NA,NA,NA
"SSD",1988,NA,NA,NA,NA,NA,NA
"SSD",1989,NA,NA,NA,NA,NA,NA
"SSD",1990,NA,NA,NA,NA,NA,NA
"SSD",1991,NA,NA,NA,NA,NA,NA
"SSD",1992,NA,NA,NA,NA,NA,NA
"SSD",1993,NA,NA,NA,NA,NA,NA
"SSD",1994,NA,NA,NA,NA,NA,NA
"SSD",1995,NA,NA,NA,NA,NA,NA
"SSD",1996,NA,NA,NA,NA,NA,NA
"SSD",1997,NA,NA,NA,NA,NA,NA
"SSD",1998,NA,NA,NA,NA,NA,NA
"SSD",1999,NA,NA,NA,NA,NA,NA
"SSD",2000,NA,NA,NA,NA,NA,NA
"SSD",2001,NA,NA,NA,NA,NA,NA
"SSD",2002,NA,NA,NA,NA,NA,NA
"SSD",2003,NA,NA,NA,NA,NA,NA
"SSD",2004,NA,NA,NA,NA,NA,NA
"SSD",2005,NA,NA,NA,NA,NA,NA
"SSD",2006,NA,NA,NA,NA,NA,NA
"SSD",2007,0.0011054,0.0111033,0.5550065,NA,NA,NA
"SSD",2008,0.0011649,0.0117005,0.5714815,NA,NA,NA
"SSD",2009,0.0009696,0.0097385,0.3135395,NA,NA,NA
"SSD",2010,0.0008685,0.0103442,0.3403044,NA,NA,NA
"SSD",2011,0.0009322,0.0106164,0.4319336,NA,NA,NA
"SSD",2012,0.0028939,0.0126255,0.4662779,NA,NA,NA
"SSD",2013,0.0036913,0.0178732,0.4249095,NA,NA,NA
"SSD",2014,0.0040944,0.0232628,0.5529317,NA,NA,NA
"SWZ",1980,0.1409523,0.1145126,0.5294806,0.0048363,NA,0.0042943
"SWZ",1981,0.1590483,0.1252249,0.5570504,0.0052887,NA,0.004696
"SWZ",1982,0.154794,0.1107385,0.473106,0.0046769,NA,0.0041527
"SWZ",1983,0.1514269,0.1152882,0.5035957,0.0048691,NA,0.0043233
"SWZ",1984,0.141103,0.1125434,0.5035956,0.0047532,NA,0.0042204
"SWZ",1985,0.1159958,0.0962469,0.4308747,0.0040649,NA,0.0036093
"SWZ",1986,0.0962542,0.0864667,0.395211,0.0036518,NA,0.0032425
"SWZ",1987,0.1043664,0.0863328,0.3724647,0.0036462,NA,0.0032375
"SWZ",1988,0.1015849,0.0909096,0.4180614,0.0038395,NA,0.0034091
"SWZ",1989,0.1125668,0.1074537,0.498554,0.0045382,NA,0.0040296
"SWZ",1990,0.0989885,0.0990459,0.4711892,0.0041831,NA,0.0037143
"SWZ",1991,0.1256181,0.1116271,0.4990559,0.0064056,NA,0.0056877
"SWZ",1992,0.1126262,0.1073668,0.4982404,0.0223053,NA,0.0056877
"SWZ",1993,0.1021063,0.0941373,0.4160033,0.0557054,NA,0.0056877
"SWZ",1994,0.1097363,0.0938975,0.3953572,0.0606222,NA,0.0061897
"SWZ",1995,0.0910276,0.0818375,0.3258097,0.0504058,NA,0.0011039
"SWZ",1996,0.0864033,0.0806295,0.3275618,0.0746568,NA,0.0048524
"SWZ",1997,0.084808,0.0807212,0.3334662,0.0189727,NA,0.0007422
"SWZ",1998,0.0822538,0.0920879,0.4287028,0.0136375,NA,0.0021002
"SWZ",1999,0.0799343,0.0927324,0.4712524,0.0154963,NA,0.0016531
"SWZ",2000,0.0762676,0.0887076,0.4592381,0.0121319,NA,0.0026919
"SWZ",2001,0.0623701,0.0914887,0.5348088,0.0273567,NA,0.097999
"SWZ",2002,0.0750006,0.0835437,0.4494203,0.0296277,NA,0.001319
"SWZ",2003,0.0937313,0.0923517,0.4666723,0.0234083,NA,0.0003241
"SWZ",2004,0.1070719,0.0989315,0.4963924,0.02342,NA,0.0001985
"SWZ",2005,0.1160915,0.1228867,0.415993,0.0192065,NA,0.0001351
"SWZ",2006,0.1084113,0.1354458,0.4814906,0.0171059,NA,0.0003009
"SWZ",2007,0.1172679,0.1379319,0.499485,0.0167796,NA,0.0003009
"SWZ",2008,0.1022538,0.1545851,0.5528885,0.0167796,NA,0.0003009
"SWZ",2009,0.1161253,0.1533457,0.4899156,0.0167796,NA,0.0003009
"SWZ",2010,0.1354525,0.166864,0.5228811,0.0167796,NA,0.0003009
"SWZ",2011,0.1454507,0.1772216,0.5369865,0.0167796,NA,0.0003009
"SWZ",2012,0.1369351,0.1931686,0.5089691,0.0167796,NA,0.0003009
"SWZ",2013,0.1546579,0.1965766,0.5243167,0.0167796,NA,0.0003009
"SWZ",2014,0.1554853,0.2238409,0.5561199,0.0167796,NA,0.0003009
"TZA",1980,0.0275102,0.0258682,0.8211997,0.086334,0.0092475,0.156839
"TZA",1981,0.0252767,0.0241506,0.8052043,0.0806016,0.0092475,0.1464252
"TZA",1982,0.0280959,0.0249864,0.8052043,0.0833908,0.0086728,0.1514922
"TZA",1983,0.0280412,0.0232491,0.773214,0.0775927,0.0084189,0.140959
"TZA",1984,0.0255118,0.0232491,0.773214,0.0775927,0.008141,0.140959
"TZA",1985,0.0336949,0.0285034,0.8118691,0.0951287,0.0079014,0.1728159
"TZA",1986,0.0311128,0.0242606,0.7412236,0.0809684,0.0079014,0.1470916
"TZA",1987,0.0279163,0.0213287,0.6852403,0.0711837,0.0079014,0.1293161
"TZA",1988,0.0249071,0.0200627,0.6719108,0.0669584,0.0079014,0.1216402
"TZA",1989,0.0528586,0.0184519,0.6132618,0.0615822,0.0069464,0.1118735
"TZA",1990,0.0522657,0.0178178,0.5908241,0.0594659,0.0069464,0.108029
"TZA",1991,0.0549008,0.0176037,0.5683864,0.0587515,0.0069464,0.1067312
"TZA",1992,0.0417903,0.015556,0.5459487,0.0519173,0.0062712,0.0943157
"TZA",1993,0.0476095,0.0157617,0.5253912,0.052604,0.0062712,0.0955632
"TZA",1994,0.0492983,0.0154452,0.510906,0.0515477,0.0062712,0.0936442
"TZA",1995,0.0418356,0.0139662,0.4964209,0.0466116,0.0062712,0.0846771
"TZA",1996,0.0426062,0.0140428,0.5065132,0.0346316,0.0062712,0.0629137
"TZA",1997,0.0404211,0.013206,0.4427862,0.0116355,0.0062712,0.0629137
"TZA",1998,0.036857,0.0117789,0.247665,0.0078945,0.0062712,0.0426857
"TZA",1999,0.0356107,0.0123039,0.3752033,0.0059164,0.0062712,0.0329894
"TZA",2000,0.0324594,0.0123067,0.4946888,0.0083498,0.0062712,0.1906375
"TZA",2001,0.0308147,0.0122043,0.4272644,0.0109315,0.0062712,0.0249159
"TZA",2002,0.0333923,0.0131684,0.4553668,0.0182189,0.0062712,0.033778
"TZA",2003,0.0388311,0.0148463,0.5114271,0.0156698,0.0062712,0.0284226
"TZA",2004,0.041741,0.0146333,0.5149052,0.0143951,0.0062712,0.0247185
"TZA",2005,0.0458636,0.0160285,0.5297525,0.0105453,0.0062712,0.0225061
"TZA",2006,0.0520018,0.0169563,0.5628741,0.0087563,0.0062712,0.0206463
"TZA",2007,0.0606941,0.0259703,0.5697824,0.0115242,0.0062712,0.0213398
"TZA",2008,0.0649813,0.0310929,0.5740219,0.0242966,0.0062712,0.0220332
"TZA",2009,0.061579,0.0364042,0.5549452,0.0229443,0.0062712,0.0227266
"TZA",2010,0.0645873,0.0400668,0.5215051,0.0235719,0.0062712,0.0234201
"TZA",2011,0.0690867,0.0440717,0.5080998,0.0217562,0.0062712,0.0241135
"TZA",2012,0.0694218,0.0491797,0.535331,0.0203918,0.0062712,0.0157583
"TZA",2013,0.067029,0.0552066,0.5203498,0.0209674,0.0062712,0.0157583
"TZA",2014,0.0698288,0.0534115,0.5030294,0.0202818,0.0062712,0.0157583
"TGO",1980,0.0957127,0.0179689,0.5281059,0.0437483,0.0175015,NA
"TGO",1981,0.085479,0.0173637,0.5310751,0.0422747,0.016912,NA
"TGO",1982,0.0912565,0.017738,0.5310751,0.0431861,0.0172766,NA
"TGO",1983,0.0803311,0.0191496,0.5919165,0.0466228,0.0186515,NA
"TGO",1984,0.0803262,0.0187189,0.5798123,0.0455742,0.018232,NA
"TGO",1985,0.0733442,0.0181432,0.5798123,0.0441725,0.0176712,NA
"TGO",1986,0.0869616,0.0188445,0.5717691,0.04588,0.0183543,NA
"TGO",1987,0.0921133,0.0179694,0.5320771,0.0437495,0.017502,NA
"TGO",1988,0.0863638,0.0164215,0.484993,0.0399808,0.0159943,NA
"TGO",1989,0.0785585,0.0155461,0.4693488,0.0378496,0.0151417,NA
"TGO",1990,0.0796772,0.0163281,0.4968961,0.0397534,0.0159033,NA
"TGO",1991,0.0879671,0.0168576,0.4968961,0.0410426,0.0164191,NA
"TGO",1992,0.0887446,0.01608,0.4617346,0.0391493,0.0156617,NA
"TGO",1993,0.1029071,0.0168531,0.4617346,0.0410316,0.0164147,NA
"TGO",1994,0.0799299,0.0168531,0.4617346,0.0410316,0.0164147,NA
"TGO",1995,0.0726432,0.0163078,0.4617346,0.0397041,0.0158836,NA
"TGO",1996,0.0732669,0.016204,0.4553376,0.0394512,0.0157825,NA
"TGO",1997,0.0716821,0.0170941,0.5009378,0.0416184,0.0166494,NA
"TGO",1998,0.0799791,0.0167941,0.447195,0.0408879,0.0163572,NA
"TGO",1999,0.0753752,0.0158833,0.4290184,0.0386705,0.0154701,NA
"TGO",2000,0.0769201,0.016282,0.5419645,0.0396412,0.0158585,NA
"TGO",2001,0.070094,0.0160614,0.3792304,0.0391041,0.0156436,NA
"TGO",2002,0.0669754,0.0160531,0.3178311,0.039084,0.0156355,NA
"TGO",2003,0.0713317,0.0175563,0.3407612,0.0427437,0.0170996,NA
"TGO",2004,0.0763733,0.0171716,0.6581127,0.0418071,0.016725,NA
"TGO",2005,0.087773,0.017564,0.4804729,0.0416458,0.0166604,NA
"TGO",2006,0.0774852,0.0231756,0.4526043,0.0404539,0.0161836,NA
"TGO",2007,0.0926696,0.0420545,0.4969743,0.0492183,0.0196898,NA
"TGO",2008,0.0838625,0.0553223,0.5135731,0.0732142,0.0292894,NA
"TGO",2009,0.0868798,0.0577998,0.4572092,0.0405661,0.0292894,NA
"TGO",2010,0.1034142,0.060503,0.5257465,0.0404685,0.0292189,NA
"TGO",2011,0.1289084,0.0647581,0.5509758,0.0342186,0.0247064,NA
"TGO",2012,0.1272041,0.070793,0.4981925,0.0097414,0.0247064,NA
"TGO",2013,0.1328262,0.0744366,0.4605877,0.0091675,0.0232507,NA
"TGO",2014,0.1343682,0.0744366,0.3908793,0.0716674,0.0232507,NA
"TUN",1980,0.1118804,0.1400701,0.6917105,0.0300519,0.0186121,0.0497091
"TUN",1981,0.125252,0.1629656,0.7316182,0.0349641,0.0216543,0.0578344
"TUN",1982,0.1363414,0.1705505,0.7381271,0.0365915,0.0226622,0.0605262
"TUN",1983,0.1400736,0.1720788,0.7381271,0.0369194,0.0228653,0.0610686
"TUN",1984,0.1399887,0.1720441,0.7381271,0.0369119,0.0228653,0.0610563
"TUN",1985,0.1472168,0.1676989,0.721645,0.0359797,0.021569,0.0595142
"TUN",1986,0.1548976,0.1705174,0.740883,0.0365844,0.0207955,0.0605145
"TUN",1987,0.1483789,0.1348343,0.6132877,0.0289286,0.0202093,0.047851
"TUN",1988,0.1525024,0.1360606,0.6274417,0.0291917,0.0202093,0.0482862
"TUN",1989,0.1748142,0.1421064,0.6274417,0.0304151,0.0202093,0.0503098
"TUN",1990,0.1634897,0.1388993,0.6274417,0.022274,0.0202093,0.0318867
"TUN",1991,0.1595743,0.1377725,0.6274417,0.0309028,0.0202093,0.0473929
"TUN",1992,0.1641007,0.14003,0.6274417,0.0289046,0.0202093,0.0425262
"TUN",1993,0.1685131,0.1422761,0.6274417,0.0379087,0.0202093,0.0510737
"TUN",1994,0.1691158,0.142645,0.6274417,0.0694725,0.0202093,0.1654456
"TUN",1995,0.1728693,0.1440606,0.6274417,0.0927097,0.0202093,0.2008548
"TUN",1996,0.1605245,0.1316662,0.5774018,0.0828903,0.0202093,0.0674272
"TUN",1997,0.163076,0.142417,0.6278265,0.0554736,0.0202093,0.0776061
"TUN",1998,0.1638813,0.1423576,0.5802912,0.0482711,0.0202093,0.0805105
"TUN",1999,0.1641831,0.1502431,0.6271362,0.0573393,0.0202093,0.1661276
"TUN",2000,0.1881745,0.1538529,0.685047,0.0658144,0.0202093,0.2222043
"TUN",2001,0.1908351,0.1597308,0.6933209,0.0533759,0.0202093,0.121138
"TUN",2002,0.1973774,0.1647312,0.6697314,0.055415,0.0202093,0.0980111
"TUN",2003,0.1964843,0.1694183,0.6753072,0.0486933,0.0202093,0.0701494
"TUN",2004,0.1960147,0.1727485,0.6731131,0.0460183,0.0202093,0.0870272
"TUN",2005,0.1787955,0.1822987,0.6836835,0.0466812,0.0202093,0.1620956
"TUN",2006,0.1796243,0.1970154,0.6524247,0.0578887,0.0202093,0.1400922
"TUN",2007,0.1811321,0.2205181,0.6644853,0.0557349,0.0202093,0.1307884
"TUN",2008,0.1857427,0.2357656,0.7022251,0.0626145,0.0202093,0.2504008
"TUN",2009,0.189476,0.2537035,0.7050738,0.0811484,0.0121889,0.1594724
"TUN",2010,0.204595,0.2840054,0.6877677,0.0899329,0.0121889,0.1686905
"TUN",2011,0.2280857,0.2938415,0.6843292,0.0773982,0.0121889,0.107892
"TUN",2012,0.2272746,0.3045665,0.686947,0.0759312,0.0121889,0.1325741
"TUN",2013,0.2273265,0.3147909,0.6511827,0.0800684,0.0121889,0.1325741
"TUN",2014,0.228698,0.3147909,0.7092932,0.0751448,0.0121889,0.1325741
"UGA",1980,0.0165029,0.010862,0.3648255,0.0022296,NA,0.0126922
"UGA",1981,0.0168087,0.0094037,0.2995887,0.0019303,NA,0.0109882
"UGA",1982,0.0139275,0.0085782,0.2880764,0.0017608,NA,0.0100236
"UGA",1983,0.014807,0.0087515,0.2880764,0.0017964,NA,0.0102261
"UGA",1984,0.0122557,0.0083591,0.2667572,0.0017158,NA,0.0097675
"UGA",1985,0.0130731,0.0126707,0.3648255,0.0026009,NA,0.0148057
"UGA",1986,0.0111274,0.0119729,0.3025721,0.0024576,NA,0.0139903
"UGA",1987,0.0091615,0.0093273,0.1780103,0.0019146,NA,0.0108988
"UGA",1988,0.0101639,0.0102552,0.2091508,0.002105,NA,0.0119831
"UGA",1989,0.0147478,0.0114405,0.2679457,0.0023483,NA,0.0133682
"UGA",1990,0.0181583,0.0127125,0.2839852,0.0026094,NA,0.0148545
"UGA",1991,0.0170555,0.0124443,0.3272167,0.0025544,NA,0.0145411
"UGA",1992,0.0150684,0.011968,0.3272167,0.0024566,NA,0.0139845
"UGA",1993,0.0181768,0.0126481,0.3272167,0.0025962,NA,0.0147792
"UGA",1994,0.0167725,0.0114187,0.2797913,0.0023439,NA,0.0133427
"UGA",1995,0.0191249,0.0123627,0.1771181,0.0025376,NA,0.0144457
"UGA",1996,0.0294459,0.0144706,0.2127123,0.0029703,NA,0.0169088
"UGA",1997,0.0273307,0.0150901,0.4543532,0.0030975,NA,0.0176327
"UGA",1998,0.0284893,0.0142868,0.5896754,0.0015624,NA,0.016694
"UGA",1999,0.0277139,0.0127289,0.4923856,0.001392,NA,0.0148736
"UGA",2000,0.0288535,0.0137701,0.5225523,0.0015059,NA,0.0160903
"UGA",2001,0.0325504,0.015165,0.5352044,0.0016585,NA,0.0177201
"UGA",2002,0.0361315,0.0177498,0.4848735,0.0021859,NA,0.0233561
"UGA",2003,0.0386518,0.0188181,0.527289,0.0020549,NA,0.0254462
"UGA",2004,0.0410738,0.0174339,0.4988855,0.0033664,NA,0.0275364
"UGA",2005,0.0407447,0.0201566,0.5009046,0.0031974,NA,0.0296265
"UGA",2006,0.0408785,0.0215343,0.510137,0.0034275,NA,0.0538418
"UGA",2007,0.0441355,0.0249656,0.4704192,0.0305811,NA,0.0368603
"UGA",2008,0.0551898,0.0341755,0.4504383,0.0588823,NA,0.0198789
"UGA",2009,0.0533417,0.041042,0.3919792,0.0585657,NA,0.0028974
"UGA",2010,0.059139,0.0433386,0.4265212,0.0268499,NA,0.003552
"UGA",2011,0.0681994,0.0437419,0.4872408,0.1083077,NA,0.0032539
"UGA",2012,0.0608423,0.048577,0.4494249,0.080596,NA,0.0014841
"UGA",2013,0.0577846,0.0536787,0.4032095,0.0804885,NA,0.0014841
"UGA",2014,0.0614655,0.052733,0.4813743,0.080644,NA,0.0014841
"BFA",1980,0.0757956,0.0151339,0.5840943,0.0097712,NA,NA
"BFA",1981,0.0704328,0.0148324,0.5882579,0.0095765,NA,NA
"BFA",1982,0.0717298,0.0149223,0.5882579,0.0096346,NA,NA
"BFA",1983,0.070217,0.0168019,0.6800595,0.0108481,NA,NA
"BFA",1984,0.0669716,0.016169,0.6620746,0.0104395,NA,NA
"BFA",1985,0.0483155,0.0143252,0.6620746,0.009249,NA,NA
"BFA",1986,0.0500041,0.014272,0.6502386,0.0092147,NA,NA
"BFA",1987,0.0530168,0.0136132,0.5941315,0.0087893,NA,NA
"BFA",1988,0.0546055,0.0136546,0.5885479,0.008816,NA,NA
"BFA",1989,0.0614482,0.0137704,0.5639196,0.0088908,NA,NA
"BFA",1990,0.0584717,0.013259,0.5450345,0.0085606,NA,NA
"BFA",1991,0.042108,0.0117384,0.5450345,0.0075789,NA,NA
"BFA",1992,0.036308,0.011145,0.5450345,0.0071957,NA,NA
"BFA",1993,0.0334798,0.0108397,0.5450345,0.0069986,NA,NA
"BFA",1994,0.0258534,0.0108397,0.5450345,0.0069986,NA,NA
"BFA",1995,0.0250734,0.0107285,0.5450345,0.0069268,NA,NA
"BFA",1996,0.0257233,0.0113771,0.5889159,0.0073456,NA,NA
"BFA",1997,0.0434172,0.0139111,0.5485051,0.0089817,NA,NA
"BFA",1998,0.0418614,0.0145454,0.5967254,0.0093912,NA,NA
"BFA",1999,0.0424761,0.0142933,0.4849756,0.0042241,NA,NA
"BFA",2000,0.0456498,0.0165682,0.4774333,0.0048964,NA,NA
"BFA",2001,0.0485504,0.0169537,0.5229543,0.0050103,NA,NA
"BFA",2002,0.0518145,0.0167563,0.5568828,0.004952,NA,NA
"BFA",2003,0.0544507,0.0169329,0.5197383,0.0012761,NA,NA
"BFA",2004,0.0563579,0.0167115,0.490592,0.0012594,NA,NA
"BFA",2005,0.0604359,0.0186113,0.5007287,0.0013813,NA,NA
"BFA",2006,0.0657404,0.017466,0.4607382,0.0013451,NA,NA
"BFA",2007,0.0689399,0.0216376,0.4886116,0.0014871,NA,NA
"BFA",2008,0.063881,0.0240741,0.3471785,0.0008616,NA,NA
"BFA",2009,0.0634505,0.0263351,0.3705646,0.0008553,NA,NA
"BFA",2010,0.0667259,0.0279139,0.4601598,0.0007297,NA,NA
"BFA",2011,0.0681343,0.0341218,0.4387924,0.0117544,NA,NA
"BFA",2012,0.0717459,0.035052,0.5586185,0.0126126,NA,NA
"BFA",2013,0.0810533,0.0388266,0.5521773,0.0129507,NA,NA
"BFA",2014,0.0880858,0.0388266,0.6125801,NA,NA,NA
"ZMB",1980,0.2001678,0.0755119,0.5967309,0.0226631,NA,0.0533081
"ZMB",1981,0.1601343,0.0604095,0.5190788,0.0181305,NA,0.0426465
"ZMB",1982,0.1528554,0.0576636,0.5035483,0.0173064,NA,0.040708
"ZMB",1983,0.107898,0.0407037,0.3241386,0.0122163,NA,0.0287351
"ZMB",1984,0.0961699,0.0362794,0.290062,0.0108884,NA,0.0256117
"ZMB",1985,0.0961699,0.0362794,0.3270423,0.0108884,NA,0.0256117
"ZMB",1986,0.0961699,0.0362794,0.2608029,0.0108884,NA,0.0256117
"ZMB",1987,0.1221169,0.0460677,0.3148978,0.0138261,NA,0.0325218
"ZMB",1988,0.142921,0.0539159,0.3501903,0.0161816,NA,0.0380623
"ZMB",1989,0.142921,0.0539159,0.3501903,0.0161816,NA,0.0380623
"ZMB",1990,0.1130212,0.0426364,0.2673049,0.0127963,NA,0.0300995
